School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
Stanly Community College,0.6331,0.2099,0.0354,0.0236,0.0077,0.0,0.0164,0.0123,0.0616,0.2612,0.7388,,,,,,2,1
Southeastern Baptist Theological Seminary,0.7702,0.1041,0.061,0.0341,0.0126,0.0,0.0,0.0018,0.0162,0.6966,0.3034,,,,,,4,2
Surry Community College,0.7866,0.0324,0.1348,0.0048,0.0032,0.0011,0.0228,0.0011,0.0133,0.3763,0.6237,,,,,,2,1
Alamance Community College,0.5216,0.1997,0.1549,0.0164,0.0062,0.0003,0.0333,0.0343,0.0333,0.3772,0.6228,,,,,,2,1
Tri-County Community College,0.8961,0.0183,0.0305,0.002,0.0163,0.002,0.0122,0.0102,0.0122,0.3666,0.6334,,,,,,2,1
Vance-Granville Community College,0.4316,0.3356,0.0829,0.0083,0.0138,0.0022,0.0264,0.0127,0.0865,0.3284,0.6716,,,,,,2,1
Wake Forest University,0.6923,0.0638,0.0747,0.0335,0.0008,0.0002,0.0375,0.0971,0.0002,0.4683,0.5317,,,,,,4,2
Wake Technical Community College,0.4899,0.2265,0.1346,0.0436,0.0045,0.0016,0.0341,0.0314,0.0338,0.456,0.544,,,,,,2,1
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,,,,,,4,2
Watts School of Nursing,0.6736,0.2014,0.0556,0.0208,0.0069,0.0069,0.0278,0.0,0.0069,0.0625,0.9375,,,,,,1,2
Wayne County Community College District,0.1933,0.6545,0.0163,0.0046,0.0012,0.0013,0.0526,0.0049,0.0713,0.351,0.649,,,,,,2,1
Western Piedmont Community College,0.7609,0.0642,0.0847,0.0767,0.0027,0.0009,0.0009,0.008,0.0009,0.3979,0.6021,,,,,,2,1
Wilkes Community College,0.8245,0.0319,0.0851,0.0073,0.0007,0.0,0.0273,0.0113,0.012,0.3983,0.6017,,,,,,2,1
Wilson Community College,0.3812,0.4203,0.1105,0.0068,0.0029,0.0,0.0196,0.0254,0.0332,0.2776,0.7224,,,,,,2,1
Wingate University,0.537,0.1993,0.0217,0.0214,0.0018,0.0011,0.0808,0.0428,0.0942,0.3935,0.6065,,,,,,4,2
Carolina Christian College,0.02,0.94,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.8,0.2,,,,,,4,2
Winston Salem Barber School,0.25,0.6774,0.0726,0.0,0.0,0.0,0.0,0.0,0.0,0.8226,0.1774,,,,,,1,3
Winston-Salem State University,0.0951,0.7916,0.0369,0.0071,0.0038,0.0002,0.0413,0.0124,0.0117,0.2669,0.7331,,,,,,4,1
Western Carolina University,0.791,0.0504,0.0738,0.0111,0.0085,0.0004,0.038,0.0137,0.0131,0.4547,0.5453,,,,,,4,1
Rasmussen University-North Dakota,0.5903,0.1121,0.053,0.028,0.0,0.0,0.0296,0.0,0.1869,0.1542,0.8458,,,,,,4,3
Bismarck State College,0.848,0.029,0.0441,0.0075,0.0186,0.0014,0.0419,0.0029,0.0065,0.6115,0.3885,,,,,,3,1
Pennsylvania State University-Dickinson Law,,,,,,,,,,,,,,,,,4,1
Nueta Hidatsa Sahnish College,0.061,0.0061,0.0732,0.0,0.8049,0.0061,0.0488,0.0,0.0,0.3049,0.6951,,,,,,3,1
University of Jamestown,0.7248,0.0655,0.0966,0.0078,0.0011,0.0044,0.0311,0.0666,0.0022,0.5472,0.4528,,,,,,4,2
Lake Region State College,0.6881,0.0463,0.0642,0.0104,0.0403,0.003,0.0761,0.0597,0.0119,0.4328,0.5672,,,,,,2,1
Cankdeska Cikana Community College,0.0479,0.0205,0.0068,0.0,0.9178,0.0,0.0068,0.0,0.0,0.4726,0.5274,,,,,,2,1
Mount St. Mary's University,0.58,0.1666,0.1311,0.0333,0.0049,0.0066,0.0486,0.0142,0.0147,0.4954,0.5046,,,,,,4,2
Mayville State University,0.8,0.0456,0.0573,0.0058,0.014,0.0047,0.0374,0.0304,0.0047,0.3474,0.6526,,,,,,4,1
Minot State University,0.6783,0.0391,0.0773,0.011,0.0217,0.0047,0.0438,0.1139,0.0102,0.3876,0.6124,,,,,,4,1
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,,,,,,4,1
North Dakota State College of Science,0.7974,0.0921,0.0313,0.0102,0.0102,0.0005,0.0404,0.0108,0.007,0.576,0.424,,,,,,2,1
Dakota College at Bottineau,0.5465,0.1686,0.093,0.0116,0.0465,0.0,0.062,0.0659,0.0058,0.3953,0.6047,,,,,,2,1
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,,,,,,4,1
Williston State College,0.654,0.0583,0.1179,0.0089,0.0101,0.0025,0.076,0.0646,0.0076,0.379,0.621,,,,,,2,1
Sitting Bull College,0.0637,0.004,0.0,0.0,0.9323,0.0,0.0,0.0,0.0,0.3267,0.6733,,,,,,4,1
Trinity Bible College and Graduate School,0.8025,0.0617,0.0556,0.0062,0.0247,0.0,0.0309,0.0,0.0185,0.537,0.463,,,,,,4,2
Turtle Mountain Community College,0.0149,0.0,0.0043,0.0,0.9808,0.0,0.0,0.0,0.0,0.4009,0.5991,,,,,,3,2
United Tribes Technical College,0.0327,0.0151,0.0,0.0,0.9446,0.0,0.0,0.0076,0.0,0.4282,0.5718,,,,,,3,2
Valley City State University,0.8015,0.0299,0.0636,0.0039,0.0116,0.0048,0.053,0.0202,0.0116,0.474,0.526,,,,,,4,1
ETI Technical College,0.7444,0.2406,0.0075,0.0,0.0075,0.0,0.0,0.0,0.0,0.4586,0.5414,,,,,,2,3
Herzing University-Akron,0.4668,0.4044,0.0302,0.008,0.004,0.0,0.0302,0.0,0.0563,0.1449,0.8551,,,,,,3,2
University of Akron Main Campus,0.7577,0.1006,0.0318,0.0282,0.0016,0.0002,0.0431,0.0211,0.0157,0.5486,0.4514,,,,,,4,1
University of Akron Wayne College,0.8453,0.0566,0.03,0.0083,0.0017,0.0,0.0416,0.0033,0.0133,0.406,0.594,,,,,,2,1
Allegheny Wesleyan College,0.9677,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.4032,0.5968,,,,,,3,2
Apollo Career Center,0.6533,0.186,0.0465,0.0021,0.0042,0.0042,0.0444,0.0,0.0592,0.4651,0.5349,,,,,,1,1
Art Academy of Cincinnati,0.6934,0.1557,0.0613,0.0094,0.0,0.0,0.0566,0.0047,0.0189,0.2736,0.7264,,,,,,3,2
Ashland County-West Holmes Career Center,0.9636,0.0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6727,0.3273,,,,,,1,1
Ashland University,0.7403,0.1026,0.0353,0.0091,0.004,0.0024,0.0249,0.0232,0.0582,0.4164,0.5836,,,,,,4,2
Ashtabula County Technical and Career Campus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2426,0.7574,,,,,,1,1
Athenaeum of Ohio,0.7619,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.1905,0.7143,0.2857,,,,,,4,2
Auburn Career Center,0.8203,0.0859,0.0,0.0156,0.0,0.0,0.0234,0.0,0.0547,0.6953,0.3047,,,,,,1,1
Aultman College of Nursing and Health Sciences,0.8576,0.0441,0.0237,0.0068,0.0136,0.0,0.0305,0.0,0.0237,0.0915,0.9085,,,,,,3,2
Baldwin Wallace University,0.786,0.0834,0.0578,0.014,0.0031,0.0007,0.0482,0.0058,0.001,0.4622,0.5378,,,,,,4,2
Belmont College,0.9363,0.0103,0.0138,0.0017,0.0017,0.0017,0.0344,0.0,0.0,0.4045,0.5955,,,,,,2,1
Bluffton University,0.7346,0.1124,0.033,0.0045,0.006,0.0,0.0345,0.0345,0.0405,0.5697,0.4303,,,,,,4,2
Bowling Green State University-Firelands,0.7436,0.1182,0.0683,0.008,0.004,0.0008,0.0402,0.0016,0.0153,0.3336,0.6664,,,,,,2,1
Bowling Green State University-Main Campus,0.7909,0.0805,0.0426,0.0107,0.0017,0.0006,0.0333,0.0171,0.0227,0.4441,0.5559,,,,,,4,1
Buckeye Hills Career Center,0.8933,0.0333,0.0,0.0,0.0,0.0,0.0133,0.0,0.06,0.42,0.58,,,,,,1,1
Butler Technology and Career Development Schools,0.7892,0.0997,0.0114,0.0114,0.0,0.0,0.0256,0.0,0.0627,0.7037,0.2963,,,,,,1,1
Canton City Schools Adult Career and Technical Education,0.4935,0.2208,0.013,0.0,0.0,0.0,0.0779,0.0,0.1948,0.1234,0.8766,,,,,,1,1
Capital University,0.7551,0.0886,0.041,0.0197,0.0021,0.0008,0.0595,0.016,0.0172,0.3749,0.6251,,,,,,4,2
Case Western Reserve University,0.447,0.0455,0.0886,0.2148,0.0023,0.0006,0.0531,0.1368,0.0112,0.5426,0.4574,,,,,,4,2
Cedarville University,0.8829,0.0156,0.0115,0.0254,0.002,0.0,0.0303,0.0199,0.0124,0.4625,0.5375,,,,,,4,2
Central Ohio Technical College,0.7082,0.1269,0.0239,0.0303,0.0029,0.0005,0.0444,0.002,0.061,0.2665,0.7335,,,,,,2,1
Central School of Practical Nursing,0.1266,0.7595,0.0506,0.0633,0.0,0.0,0.0,0.0,0.0,0.038,0.962,,,,,,1,2
Central Connecticut State University,0.5859,0.1245,0.1628,0.0424,0.0009,0.0008,0.0349,0.015,0.0328,0.5284,0.4716,,,,,,4,1
Chatfield College,0.374,0.6183,0.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.1756,0.8244,,,,,,2,2
Choffin Career  and Technical Center,0.5694,0.3194,0.0833,0.0278,0.0,0.0,0.0,0.0,0.0,0.0278,0.9722,,,,,,1,1
The Christ College of Nursing and Health Sciences,0.7861,0.1155,0.0225,0.0107,0.0032,0.0011,0.0214,0.0,0.0396,0.0759,0.9241,,,,,,3,2
Cincinnati College of Mortuary Science,0.8261,0.0543,0.0435,0.0,0.0,0.0109,0.0326,0.0,0.0326,0.25,0.75,,,,,,3,2
University of Cincinnati-Main Campus,0.7476,0.0655,0.0345,0.044,0.0011,0.0003,0.0389,0.0436,0.0245,0.5055,0.4945,,,,,,4,1
Cincinnati State Technical and Community College,0.5466,0.2526,0.0274,0.0242,0.0036,0.0008,0.041,0.0308,0.073,0.4324,0.5676,,,,,,2,1
University of Cincinnati-Clermont College,0.8354,0.0448,0.0326,0.0126,0.0028,0.0009,0.0336,0.0028,0.0345,0.4543,0.5457,,,,,,3,1
University of Cincinnati-Blue Ash College,0.6169,0.2071,0.053,0.0432,0.002,0.0008,0.0522,0.0105,0.0143,0.3975,0.6025,,,,,,3,1
Ohio Christian University,0.5886,0.2537,0.0288,0.0077,0.0027,0.0027,0.0225,0.0018,0.0915,0.3506,0.6494,,,,,,4,2
Clark State Community College,0.6967,0.2157,0.0067,0.0089,0.0008,0.0003,0.0484,0.003,0.0196,0.3103,0.6897,,,,,,2,1
Cleveland Institute of Art,0.684,0.0975,0.0755,0.0314,0.0031,0.0016,0.0566,0.0503,0.0,0.305,0.695,,,,,,3,2
Cleveland Institute of Music,0.3826,0.0261,0.087,0.113,0.0,0.0,0.0783,0.2391,0.0739,0.5174,0.4826,,,,,,4,2
Cleveland State University,0.6402,0.1492,0.0708,0.0342,0.0018,0.0012,0.0401,0.0487,0.0138,0.4594,0.5406,,,,,,4,1
Columbiana County Career and Technical Center,0.9252,0.0544,0.0,0.0068,0.0,0.0,0.0136,0.0,0.0,0.0544,0.9456,,,,,,1,1
Columbus College of Art and Design,0.6765,0.0849,0.0668,0.0239,0.0,0.0019,0.0649,0.0563,0.0248,0.3101,0.6899,,,,,,4,2
Columbus State Community College,0.5372,0.2204,0.032,0.0414,0.0027,0.0009,0.0663,0.0205,0.0786,0.4845,0.5155,,,,,,2,1
Cuyahoga Community College District,0.5433,0.2417,0.0767,0.0227,0.0048,0.0,0.0445,0.0201,0.0461,0.4607,0.5393,,,,,,2,1
Davis & Elkins College,0.3602,0.0462,0.0264,0.0079,0.0,0.0013,0.0053,0.0594,0.4934,0.4142,0.5858,,,,,,3,2
Dayton Barber College,0.3125,0.6667,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.9167,0.0833,,,,,,1,3
Embry-Riddle Aeronautical University-Daytona Beach,0.572,0.0488,0.1405,0.0493,0.0025,0.0022,0.0404,0.1202,0.0241,0.7725,0.2275,,,,,,4,2
Defiance College,0.6653,0.1762,0.095,0.0079,0.0119,0.0,0.0356,0.0079,0.0,0.5604,0.4396,,,,,,4,2
Denison University,0.6176,0.0619,0.0827,0.038,0.0004,0.0,0.0349,0.1415,0.023,0.4735,0.5265,,,,,,3,2
Edison State Community College,0.8761,0.0478,0.027,0.0075,0.0019,0.0025,0.0195,0.0,0.0176,0.3528,0.6472,,,,,,2,1
EHOVE Career Center,0.7963,0.0407,0.0148,0.0037,0.0037,0.0037,0.063,0.0,0.0741,0.3074,0.6926,,,,,,1,1
The University of Findlay,0.7813,0.0369,0.0338,0.0149,0.0022,0.0004,0.0233,0.0558,0.0514,0.332,0.668,,,,,,4,2
Franklin Technology Center Adult Education,0.8102,0.0365,0.0511,0.0365,0.0146,0.0,0.0438,0.0,0.0073,0.2847,0.7153,,,,,,1,1
Gerbers Akron Beauty School,0.3429,0.3857,0.0,0.2571,0.0143,0.0,0.0,0.0,0.0,0.0571,0.9429,,,,,,1,3
Gods Bible School and College,0.8066,0.0576,0.0412,0.0165,0.0041,0.0,0.0206,0.0535,0.0,0.5802,0.4198,,,,,,3,2
Good Samaritan College of Nursing and Health Science,0.8076,0.1283,0.0117,0.0146,0.0,0.0,0.0262,0.0,0.0117,0.0671,0.9329,,,,,,3,2
Great Oaks Career Campuses,0.7602,0.187,0.0203,0.0122,0.0081,0.0,0.0081,0.0,0.0041,0.7724,0.2276,,,,,,1,1
Hannah E Mullins School of Practical Nursing,0.5505,0.4312,0.0092,0.0,0.0,0.0092,0.0,0.0,0.0,0.055,0.945,,,,,,1,1
Adult and Community Education-Hudson,0.1075,0.7742,0.0215,0.0108,0.0,0.0,0.086,0.0,0.0,0.1398,0.8602,,,,,,1,1
Hebrew Union College-Jewish Institute of Religion,,,,,,,,,,,,,,,,,4,2
Heidelberg University,0.8071,0.0893,0.0403,0.0048,0.001,0.001,0.0374,0.0067,0.0125,0.5048,0.4952,,,,,,4,2
Hiram College,0.5848,0.1853,0.0603,0.0156,0.0045,0.0022,0.0368,0.0123,0.0982,0.4386,0.5614,,,,,,4,2
Hobart Institute of Welding Technology,0.9444,0.0053,0.0265,0.0,0.0079,0.0,0.0159,0.0,0.0,0.9418,0.0582,,,,,,1,2
Hocking College,0.7724,0.1429,0.0202,0.0028,0.0024,0.0,0.0371,0.0085,0.0136,0.5477,0.4523,,,,,,2,1
Ross Medical Education Center-Cincinnati,0.3667,0.5,0.0333,0.0083,0.0,0.0,0.0,0.0,0.0917,0.05,0.95,,,,,,1,3
International College of Broadcasting,0.5385,0.3846,0.0256,0.0,0.0,0.0,0.0513,0.0,0.0,0.7692,0.2308,,,,,,2,3
Eastern Gateway Community College,0.5351,0.2116,0.1672,0.0206,0.0051,0.0051,0.0444,0.0,0.0108,0.3102,0.6898,,,,,,2,1
John Carroll University,0.8505,0.0433,0.0375,0.0266,0.001,0.0,0.0184,0.013,0.0096,0.5345,0.4655,,,,,,4,2
Hondros College of Nursing,0.5019,0.3954,0.0232,0.0213,0.0031,0.0,0.0,0.0,0.0551,0.0702,0.9298,,,,,,3,3
Casal Institute of Nevada,0.2857,0.1053,0.2556,0.0865,0.0113,0.0226,0.2331,0.0,0.0,0.0376,0.9624,,,,,,1,3
Kent State University at Ashtabula,0.8028,0.065,0.049,0.012,0.0011,0.0017,0.0365,0.008,0.0239,0.3425,0.6575,,,,,,3,1
Kent State University at East Liverpool,0.8333,0.0466,0.03,0.0155,0.0041,0.001,0.028,0.0124,0.029,0.3002,0.6998,,,,,,3,1
Kent State University at Stark,0.8296,0.06,0.0298,0.0095,0.0031,0.0003,0.0346,0.005,0.0282,0.3904,0.6096,,,,,,3,1
Kent State University at Trumbull,0.8181,0.0738,0.0274,0.0111,0.0021,0.0005,0.0337,0.0063,0.0269,0.3748,0.6252,,,,,,3,1
Kent State University at Tuscarawas,0.856,0.0422,0.0259,0.0096,0.0024,0.0006,0.0265,0.0066,0.0301,0.4325,0.5675,,,,,,3,1
Kent State University at Salem,0.856,0.0306,0.0283,0.013,0.0015,0.0008,0.0199,0.0061,0.0436,0.2818,0.7182,,,,,,3,1
Kent State University at Kent,0.753,0.0904,0.0391,0.0181,0.0012,0.0008,0.0372,0.033,0.0272,0.3818,0.6182,,,,,,4,1
Kent State University at Geauga,0.7425,0.1392,0.0338,0.0197,0.0006,0.0006,0.0366,0.0062,0.0208,0.3549,0.6451,,,,,,3,1
Kenyon College,0.7059,0.0317,0.0692,0.0358,0.0,0.0,0.0473,0.0928,0.0173,0.4539,0.5461,,,,,,3,2
Kettering College,0.7966,0.0555,0.0118,0.0269,0.0034,0.005,0.0218,0.0134,0.0655,0.1462,0.8538,,,,,,4,2
Lake Erie College,0.6809,0.1436,0.047,0.0069,0.0041,0.0014,0.0414,0.047,0.0276,0.5207,0.4793,,,,,,4,2
Lakeland Community College,0.7222,0.1528,0.0522,0.0136,0.0031,0.0006,0.0286,0.0027,0.0242,0.3922,0.6078,,,,,,2,1
O C Collins Career Center,0.9565,0.0261,0.0174,0.0,0.0,0.0,0.0,0.0,0.0,0.2232,0.7768,,,,,,1,1
James A Rhodes State College,0.8508,0.0711,0.0159,0.0053,0.0024,0.0018,0.0217,0.0,0.0311,0.2814,0.7186,,,,,,2,1
Ohio Business College-Sheffield,0.4579,0.285,0.229,0.0,0.0,0.0,0.0187,0.0,0.0093,0.4252,0.5748,,,,,,2,3
Ohio Business College-Sandusky,0.5896,0.2836,0.0597,0.0,0.0,0.0,0.0597,0.0,0.0075,0.1493,0.8507,,,,,,2,3
Lorain County Community College,0.6992,0.1038,0.12,0.0114,0.0045,0.0007,0.0423,0.0066,0.0115,0.3744,0.6256,,,,,,2,1
Lourdes University,0.6842,0.1283,0.0972,0.0049,0.0019,0.0029,0.0408,0.0029,0.0369,0.3741,0.6259,,,,,,4,2
Malone University,0.7839,0.0844,0.0237,0.0038,0.0009,0.0,0.036,0.0152,0.0521,0.3886,0.6114,,,,,,4,2
Gwinnett College-Marietta Campus,0.0599,0.6347,0.1138,0.0299,0.012,0.0,0.012,0.0,0.1377,0.0898,0.9102,,,,,,2,3
Marion Technical College,0.7947,0.1068,0.0238,0.0103,0.0045,0.0,0.0315,0.0,0.0283,0.4344,0.5656,,,,,,2,1
Medina County Career Center,0.902,0.0392,0.0,0.0196,0.0392,0.0,0.0,0.0,0.0,0.5686,0.4314,,,,,,1,1
Mercy College of Ohio,0.7632,0.111,0.0569,0.0207,0.0033,0.0007,0.0408,0.0,0.0033,0.1324,0.8676,,,,,,3,2
Methodist Theological School in Ohio,,,,,,,,,,,,,,,,,4,2
Miami University-Hamilton,0.7424,0.0992,0.0528,0.0241,0.0021,0.0017,0.0376,0.0283,0.0118,0.4886,0.5114,,,,,,4,1
Miami University-Middletown,0.6766,0.0448,0.0262,0.0172,0.0014,0.0007,0.0407,0.1821,0.0103,0.4724,0.5276,,,,,,3,1
Miami University-Oxford,0.7246,0.036,0.0514,0.0237,0.0015,0.0007,0.039,0.1195,0.0036,0.5008,0.4992,,,,,,4,1
Moler Hollywood Beauty Academy,0.2239,0.7761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Miami Valley Career Technology Center,0.6986,0.244,0.0048,0.0144,0.0048,0.0,0.0335,0.0,0.0,0.3206,0.6794,,,,,,1,1
Mount Carmel College of Nursing,0.7688,0.1313,0.0123,0.0356,0.0041,0.0014,0.0383,0.0,0.0082,0.1094,0.8906,,,,,,4,2
University of Mount Union,0.7896,0.0755,0.0398,0.0075,0.0025,0.001,0.0433,0.0191,0.0216,0.5174,0.4826,,,,,,4,2
Mount Vernon Nazarene University,0.8573,0.0313,0.0307,0.0024,0.0035,0.0012,0.0336,0.0065,0.0336,0.3909,0.6091,,,,,,4,2
Mount Saint Joseph University,0.8018,0.1105,0.0289,0.0061,0.0018,0.0009,0.0377,0.0009,0.0114,0.4211,0.5789,,,,,,4,2
Zane State College,0.8692,0.0254,0.0112,0.0041,0.0061,0.001,0.0396,0.0,0.0436,0.43,0.57,,,,,,2,1
Muskingum University,0.8166,0.0485,0.0259,0.0106,0.0027,0.0,0.0292,0.0226,0.0439,0.4372,0.5628,,,,,,4,2
National Beauty College,0.6436,0.297,0.0396,0.0198,0.0,0.0,0.0,0.0,0.0,0.0099,0.9901,,,,,,1,3
North Central State College,0.8677,0.0505,0.0278,0.0023,0.0,0.0,0.0389,0.0041,0.0087,0.377,0.623,,,,,,2,1
Northern Institute of Cosmetology,0.2703,0.2973,0.4054,0.0,0.027,0.0,0.0,0.0,0.0,0.3784,0.6216,,,,,,1,3
Northwest State Community College,0.7807,0.0211,0.1156,0.0028,0.0055,0.0,0.0128,0.0,0.0615,0.4092,0.5908,,,,,,2,1
Toledo Public Schools Adult and Continuing Education,0.098,0.8235,0.0588,0.0,0.0,0.0,0.0,0.0,0.0196,0.3725,0.6275,,,,,,1,1
Notre Dame College,0.5251,0.3203,0.0518,0.0068,0.0008,0.0023,0.0338,0.0173,0.042,0.4809,0.5191,,,,,,4,2
Northeast Ohio Medical University,,,,,,,,,,,,,,,,,4,1
University of Northwestern Ohio,0.7064,0.0367,0.0358,0.0025,0.0048,0.001,0.0,0.0374,0.1755,0.8359,0.1641,,,,,,4,2
Oberlin College,0.6061,0.0545,0.0843,0.0439,0.0,0.0004,0.0787,0.1226,0.0095,0.4157,0.5843,,,,,,4,2
Central Ohio Technical College,0.7082,0.1269,0.0239,0.0303,0.0029,0.0005,0.0444,0.002,0.061,0.2665,0.7335,,,,,,2,1
Ohio Dominican University,0.5348,0.2593,0.0484,0.0182,0.0101,0.0,0.0555,0.0252,0.0484,0.4712,0.5288,,,,,,4,2
Ohio Northern University,0.7793,0.0322,0.0071,0.0166,0.0014,0.0019,0.0351,0.0104,0.1161,0.5414,0.4586,,,,,,4,2
Ohio State University Agricultural Technical Institute,0.9107,0.0123,0.0245,0.0018,0.0018,0.0018,0.0245,0.0018,0.021,0.5044,0.4956,,,,,,2,1
Ohio State University-Lima Campus,0.8057,0.0618,0.0375,0.0188,0.0,0.0,0.0486,0.0022,0.0254,0.426,0.574,,,,,,3,1
Ohio State University-Mansfield Campus,0.7737,0.0959,0.0365,0.024,0.001,0.0,0.0417,0.001,0.0261,0.4651,0.5349,,,,,,3,1
Ohio State University-Marion Campus,0.7824,0.0401,0.0461,0.0648,0.0,0.0009,0.035,0.0017,0.029,0.4991,0.5009,,,,,,3,1
Ohio State University-Newark Campus,0.6587,0.1671,0.0465,0.0454,0.0014,0.0004,0.0547,0.0004,0.0254,0.4987,0.5013,,,,,,3,1
Ohio State Beauty Academy,0.7468,0.0886,0.0506,0.0,0.0,0.0,0.0886,0.0,0.0253,0.0506,0.9494,,,,,,1,3
Ohio State College of Barber Styling,0.3789,0.5947,0.0044,0.0088,0.0,0.0,0.0132,0.0,0.0,0.8062,0.1938,,,,,,1,3
The Spa School,0.5205,0.3562,0.0548,0.0616,0.0,0.0068,0.0,0.0,0.0,0.0274,0.9726,,,,,,1,3
Ohio State School of Cosmetology-Canal Winchester,0.5217,0.4022,0.0,0.0217,0.0217,0.0326,0.0,0.0,0.0,0.0109,0.9891,,,,,,1,3
Ohio State University-Main Campus,0.6567,0.0658,0.0474,0.076,0.0008,0.0006,0.0393,0.0842,0.0293,0.513,0.487,,,,,,4,1
Ohio University-Eastern Campus,0.8736,0.0337,0.0084,0.0028,0.0084,0.0,0.0506,0.0056,0.0169,0.4157,0.5843,,,,,,2,1
Ohio University-Chillicothe Campus,0.8857,0.0297,0.0175,0.003,0.003,0.0,0.0488,0.003,0.0091,0.3369,0.6631,,,,,,2,1
Ohio University-Southern Campus,0.8881,0.0213,0.0134,0.0034,0.0034,0.0011,0.0425,0.0034,0.0235,0.3188,0.6812,,,,,,2,1
Ohio University-Lancaster Campus,0.8622,0.0369,0.0246,0.0049,0.0057,0.0008,0.0451,0.0082,0.0115,0.4102,0.5898,,,,,,2,1
Ohio State University-Main Campus,0.6567,0.0658,0.0474,0.076,0.0008,0.0006,0.0393,0.0842,0.0293,0.513,0.487,,,,,,4,1
Ohio University-Zanesville Campus,0.9169,0.0127,0.0104,0.0035,0.0,0.0,0.0497,0.0046,0.0023,0.2564,0.7436,,,,,,2,1
Ohio Valley College of Technology,0.9524,0.0265,0.0,0.0,0.0053,0.0,0.0159,0.0,0.0,0.0847,0.9153,,,,,,2,3
Trinity Health System School of Nursing,0.9531,0.0313,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.2188,0.7813,,,,,,1,2
Ohio Wesleyan University,0.6944,0.0813,0.0598,0.0322,0.0,0.002,0.0477,0.0692,0.0134,0.4406,0.5594,,,,,,3,2
Otterbein University,0.7715,0.0748,0.0453,0.027,0.0025,0.0,0.0482,0.0025,0.0283,0.3905,0.6095,,,,,,4,2
Owens Community College,0.6981,0.1208,0.095,0.01,0.0031,0.0015,0.0406,0.0089,0.022,0.399,0.601,,,,,,2,1
Paramount Beauty Academy,0.9762,0.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238,0.9762,,,,,,1,3
Cuyahoga Valley Career Center,0.4457,0.4457,0.0761,0.0,0.0,0.0326,0.0,0.0,0.0,0.25,0.75,,,,,,1,1
Payne Theological Seminary,,,,,,,,,,,,,,,,,4,2
Pontifical College Josephinum,0.6667,0.0159,0.1905,0.0635,0.0,0.0,0.0159,0.0476,0.0,1.0,0.0,,,,,,4,2
Professional Skills Institute,0.4789,0.4197,0.0535,0.0028,0.0028,0.0,0.0423,0.0,0.0,0.1408,0.8592,,,,,,2,3
Firelands Regional Medical Center School of Nursing,0.8902,0.0122,0.0366,0.0244,0.0,0.0,0.0366,0.0,0.0,0.1098,0.8902,,,,,,1,2
Rabbinical College Telshe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,4,2
Raphael's School of Beauty Culture Inc-Niles,0.6077,0.2762,0.0387,0.0055,0.0055,0.0,0.0663,0.0,0.0,0.3481,0.6519,,,,,,1,3
Fortis College-Centerville,0.5837,0.3267,0.0139,0.0179,0.006,0.0,0.0398,0.0,0.012,0.2191,0.7809,,,,,,2,3
University of Rio Grande,0.7497,0.0384,0.0172,0.0053,0.004,0.0,0.0026,0.0119,0.1709,0.3497,0.6503,,,,,,4,2
The Modern College of Design,0.7915,0.0427,0.0569,0.0142,0.0047,0.0,0.0569,0.0,0.0332,0.2891,0.7109,,,,,,2,3
Shawnee State University,0.8594,0.0476,0.007,0.0077,0.0054,0.001,0.0265,0.0127,0.0325,0.4539,0.5461,,,,,,4,1
Sinclair Community College,0.6754,0.1535,0.0437,0.0202,0.0067,0.0019,0.0431,0.0221,0.0334,0.4316,0.5684,,,,,,2,1
Hussian College-Daymar College Columbus,0.2356,0.6387,0.0314,0.0105,0.0,0.0,0.0524,0.0209,0.0105,0.1309,0.8691,,,,,,2,3
Stark State College,0.6974,0.1593,0.0198,0.0279,0.0033,0.0019,0.0362,0.0005,0.0536,0.4099,0.5901,,,,,,2,1
Stautzenberger College-Maumee,0.6839,0.2425,0.0417,0.002,0.004,0.0,0.0239,0.0,0.002,0.1113,0.8887,,,,,,2,3
Franciscan University of Steubenville,0.7905,0.008,0.1291,0.0201,0.0023,0.0009,0.0206,0.0108,0.0178,0.4097,0.5903,,,,,,4,2
