School,enrolled,over_25,over_23,independent,dependent,unemployment,median_family_income,poverty_rate,admissions_rate,sat_mid_reading,sat_mid_math,sat_mid_writing,sat_mid_overall,region
InterCoast Colleges-Fairfield,,0.4779,,,,,,,,,,,,8
Southern Careers Institute-San Antonio,,0.515,,,,,,,,,,,,6
Milan Institute-Merced,,0.3323,,,,,,,,,,,,8
Midwest Technical Institute-Springfield,,0.4456,,,,,,,,,,,,3
Augustana University,,0.0363,,,,,,,0.6691,605.0,620.0,,1248.0,4
Middle Georgia State University,,0.2559,,,,,,,0.9416,500.0,485.0,,990.0,5
Trenz Beauty Academy,,0.6271,,,,,,,,,,,,3
Paul Mitchell the School-Denver,,0.3793,,,,,,,,,,,,7
Academy of Interactive Entertainment,,0.1595,,,,,,,0.9231,,,,,8
Arrojo Cosmetology School,,0.24,,,,,,,,,,,,2
Cosmetology Academy of Texarkana,,0.7467,,,,,,,,,,,,6
Veritas Baptist College,,0.3822,,,,,,,1.0,,,,,3
Lynnes Welding Training,,0.2188,,,,,,,,,,,,4
Aviation Institute of Maintenance-Las Vegas,,0.6676,,,,,,,,,,,,8
UEI College-Bakersfield,,0.4444,,,,,,,,,,,,8
DeVry College of New York,,0.8696,,,,,,,1.0,,,,,2
DeVry University-Arizona,,0.7828,,,,,,,1.0,,,,,6
DeVry University-California,,0.814,,,,,,,0.9545,,,,,8
DeVry University-Colorado,,0.8403,,,,,,,1.0,,,,,7
DeVry University-Florida,,0.8639,,,,,,,1.0,,,,,5
DeVry University-Georgia,,0.7471,,,,,,,0.9302,,,,,5
DeVry University-Illinois,,0.8082,,,,,,,0.9572,,,,,3
DeVry University-Missouri,,0.8525,,,,,,,1.0,,,,,4
DeVry University-Nevada,,0.8333,,,,,,,1.0,,,,,8
DeVry University-New Jersey,,0.6438,,,,,,,1.0,,,,,2
DeVry University-North Carolina,,0.7234,,,,,,,1.0,,,,,5
DeVry University-Ohio,,0.7342,,,,,,,0.96,,,,,3
DeVry University-Pennsylvania,,0.7891,,,,,,,0.9,,,,,2
DeVry University-Tennessee,,0.75,,,,,,,1.0,,,,,5
DeVry University-Texas,,0.9045,,,,,,,0.8462,,,,,6
DeVry University-Virginia,,0.82,,,,,,,1.0,,,,,5
University of North Georgia,,0.1042,,,,,,,0.8148,555.0,535.0,,1102.0,5
South Georgia State College,,0.1611,,,,,,,,,,,,5
Northeastern University Lifelong Learning Network,,0.3434,,,,,,,,,,,,1
Florida Polytechnic University,,0.0559,,,,,,,0.5004,635.0,645.0,,1304.0,5
American Institute-Toms River,,0.594,,,,,,,,,,,,2
Alamo City Barber College,,0.4583,,,,,,,,,,,,6
Arizona College-Mesa,,0.5447,,,,,,,,,,,,6
American College of Healthcare and Technology,,0.3494,,,,,,,,,,,,8
Antioch College AG,,1.0,,,,,,,,,,,,5
Central Georgia Technical College,,0.4156,,,,,,,,,,,,5
Barber School of Pittsburgh,,0.6804,,,,,,,,,,,,2
Innovate Salon Academy,,0.4277,,,,,,,,,,,,2
Arizona State University Digital Immersion,,0.6388,,,,,,,0.6379,,,,,6
Louisiana Delta Community College,,0.4153,,,,,,,,,,,,5
The Fab School,,0.3851,,,,,,,,,,,,8
Networks Barber College,,0.6111,,,,,,,,,,,,3
JB's Hair Design and Barber College,,0.5682,,,,,,,,,,,,6
Paul Mitchell the School-Lombard,,0.248,,,,,,,,,,,,3
Paul Mitchell the School-Greenville,,0.3614,,,,,,,,,,,,5
Delta College-Slidell Campus,,0.5673,,,,,,,,,,,,5
Integrity College of Health,,0.7333,,,,,,,,,,,,8
Electrical Training Center,,0.5052,,,,,,,,,,,,2
Alexander Paul Institute of Hair Design,,0.2727,,,,,,,,,,,,5
California Technical Academy,,0.9441,,,,,,,,,,,,8
More Tech Institute,,1.0,,,,,,,,,,,,5
Dorsey School of Business-Dearborn,,0.5591,,,,,,,,,,,,3
Neecee's Barber College,,0.5532,,,,,,,,,,,,6
Bella Cosmetology and Barber College,,0.4667,,,,,,,,,,,,6
Franklin Hair Academy School of Cosmetology,,0.3235,,,,,,,,,,,,5
Universidad Ana G. Mendez-Online Campus,,0.7845,,,,,,,,,,,,9
Ohio Institute of Allied Health,,0.8696,,,,,,,,,,,,3
Access Careers,,0.6731,,,,,,,,,,,,2
Luckes Beauty Academy LLC,,0.5714,,,,,,,,,,,,5
Total Transformation Institute of Cosmetology,,0.3256,,,,,,,,,,,,6
Vibe Barber College,,0.5211,,,,,,,,,,,,5
Champ's Barber School,,0.7308,,,,,,,,,,,,2
IGlobal University,,0.4366,,,,,,,,,,,,5
East-West Healing Arts Institute,,0.8163,,,,,,,,,,,,3
Standard Healthcare Services-College of Nursing,,0.8969,,,,,,,0.4375,,,,,5
Philadelphia Technician Training,,0.6477,,,,,,,,,,,,2
Grace International Beauty School,,0.8261,,,,,,,,,,,,2
Alliance Computing Solutions,,0.75,,,,,,,,,,,,2
InterAmerican Technical Institute,,0.8961,,,,,,,,,,,,5
Bay Area Medical Academy,,0.5248,,,,,,,,,,,,8
Mind Body Institute,,0.8462,,,,,,,,,,,,5
Parisian Spa Institute,,0.6061,,,,,,,,,,,,5
Creative Touch Cosmetology School,,0.5,,,,,,,,,,,,3
LaBarberia Institute of Hair,,0.3529,,,,,,,,,,,,3
Bos-Man's Barber College,,0.7037,,,,,,,,,,,,5
Alabama College of Osteopathic Medicine,,,,,,,,,,,,,,5
High Desert Medical College,,0.4773,,,,,,,,,,,,8
Paul Mitchell the School-Schenectady,,0.2963,,,,,,,,,,,,2
Beyond Measure Barbering Institute,,0.4615,,,,,,,,,,,,5
McDougle Technical  Institute,,0.3598,,,,,,,,,,,,5
Barber Institute of Texas,,0.3333,,,,,,,,,,,,6
Jupiter Beauty Academy,,0.7261,,,,,,,,,,,,1
MedQuest College,,0.3488,,,,,,,,,,,,5
First Coast Barber Academy,,0.6087,,,,,,,,,,,,5
Debutantes School of Cosmetology and Nail Technology,,0.2297,,,,,,,,,,,,3
Paul Mitchell The School-Farmington Hills,,0.2636,,,,,,,,,,,,3
Paul Mitchell the School-Merrillville,,0.1481,,,,,,,,,,,,3
Ricci's Academy of Cosmetology,,0.21,,,,,,,,,,,,1
Yahweh Beauty Academy,,0.6765,,,,,,,,,,,,6
Arizona School of Integrative Studies,,0.6689,,,,,,,,,,,,6
Lee Professional Institute,,0.8889,,,,,,,,,,,,5
Park Place Premier Barber School,,0.5,,,,,,,,,,,,5
The Salon Professional Academy-San Jose,,0.4195,,,,,,,,,,,,8
Tri-Community Adult Education,,0.5878,,,,,,,,,,,,8
Ross Medical Education Center-Owensboro,,0.475,,,,,,,,,,,,5
Ross Medical Education Center-Evansville,,0.5238,,,,,,,,,,,,3
Ross Medical Education Center-Johnson City,,0.6055,,,,,,,,,,,,5
North-West College-Anaheim,,0.4363,,,,,,,,,,,,8
North-West College-Long Beach,,0.4983,,,,,,,,,,,,8
Taylor Andrews Academy of Hair Design-Provo,,0.2044,,,,,,,,,,,,7
University of Florida-Online,,0.3849,,,,,,,0.3202,635.0,615.0,,1259.0,5
Ogle School Hair Skin Nails-Stafford,,0.5548,,,,,,,,,,,,6
Arizona State University-Downtown Phoenix,,0.1344,,,,,,,0.8185,595.0,580.0,,1161.0,6
University of Phoenix-California,,0.9412,,,,,,,,,,,,8
University of Phoenix-Michigan,,1.0,,,,,,,,,,,,3
University of Phoenix-Nevada,,0.9451,,,,,,,,,,,,8
University of Phoenix-Texas,,0.9665,,,,,,,,,,,,6
CEM College-Mayaguez,,0.3764,,,,,,,,,,,,9
West Coast University-Los Angeles,,0.4655,,,,,,,,,,,,8
Rabbinical College of Ohr Shimon Yisroel,,,,,,,,,,,,,,2
Aveda Institute-Phoenix,,0.2882,,,,,,,,,,,,6
University of North Texas at Dallas,,0.3694,,,,,,,0.4682,420.0,420.0,,899.0,6
Dermal Science International Aesthetics and Nail Academy,,0.6029,,,,,,,,,,,,5
Northwest College-Medford,,0.4,,,,,,,,,,,,8
Houston Training Schools-Gessner,,0.7483,,,,,,,,,,,,6
Empire Beauty School-Buffalo,,0.569,,,,,,,,,,,,2
Paul Mitchell the School-Toledo,,0.4266,,,,,,,,,,,,3
Georgia Military College,,0.2107,,,,,,,,,,,,5
SAE Institute of Technology-Chicago,,0.32,,,,,,,,,,,,3
Beau Monde Academy of Cosmetology and Barbering,,0.487,,,,,,,,,,,,8
West Coast University-Miami,,0.4861,,,,,,,,,,,,5
All Beauty College,,0.4,,,,,,,,,,,,6
Aparicio-Levy Technical College,,0.0886,,,,,,,,,,,,5
The Vocational Nursing Institute Inc,,1.0,,,,,,,1.0,,,,,6
Hollywood Institute of Beauty Careers-West Palm Beach,,0.5345,,,,,,,,,,,,5
Hollywood Institute of Beauty Careers-Casselberry,,0.5603,,,,,,,,,,,,5
Empire Beauty School-Cheltenham,,0.5575,,,,,,,,,,,,2
High Tech High Graduate School of Education,,,,,,,,,,,,,,8
Coachella Valley Beauty College-Hemet,,0.5,,,,,,,,,,,,8
Coastal Pines Technical College,,0.2081,,,,,,,,,,,,5
Leon Studio One School of Beauty Knowledge,,0.3333,,,,,,,,,,,,2
Latin Beauty Academy,,0.8286,,,,,,,,,,,,5
Associated Barber College of San Diego,,0.1846,,,,,,,,,,,,8
ABCO Technology,,0.8889,,,,,,,,,,,,8
International Sports Sciences Association,,0.8364,,,,,,,,,,,,8
University of Texas Health Science Center at Tyler,,,,,,,,,,,,,,6
California Intercontinental University,,0.8538,,,,,,,,,,,,8
Infinity College,,0.6577,,,,,,,,,,,,5
Universal Healthcare Careers College,,0.9231,,,,,,,,,,,,8
New Beginnings Beauty Academy,,0.697,,,,,,,,,,,,5
Dolce LLC The Academy,,0.381,,,,,,,,,,,,1
American College of the Building Arts,,0.3511,,,,,,,0.9643,560.0,560.0,,1060.0,5
River Valley School of Massage,,0.7692,,,,,,,,,,,,5
Atlantis University,,0.7156,,,,,,,,,,,,5
Westchester School for Dental Assistant,,0.2967,,,,,,,,,,,,2
Studio Incamminati,,0.9796,,,,,,,0.7619,,,,,2
Salon Boutique Academy,,0.5202,,,,,,,,,,,,6
The Recording Conservatory of Austin,,0.2593,,,,,,,,,,,,6
Bet Medrash Gadol Ateret Torah,,0.0333,,,,,,,0.8718,,,,,2
Yeshiva Ohr Yisrael,,0.0435,,,,,,,0.6667,,,,,2
Yeshiva Sholom Shachna,,,,,,,,,0.96,,,,,2
Elmezzi Graduate School of Molecular Medicine,,,,,,,,,,,,,,2
Professional Academy of Cosmetology,,0.5,,,,,,,,,,,,2
Theatre of Arts,,0.5357,,,,,,,1.0,,,,,8
Treasure Coast Technical College,,0.4,,,,,,,,,,,,5
American College of Barbering,,0.6186,,,,,,,,,,,,5
Beth Medrash Meor Yitzchok,,,,,,,,,0.6319,,,,,2
Mingo Extended Learning Center,,0.5,,,,,,,,,,,,5
ZMS The Academy,,0.6,,,,,,,,,,,,8
Valor Christian College,,0.5633,,,,,,,,,,,,3
Bethany Global University,,0.1053,,,,,,,0.8758,,,,,4
Bella Academy of Cosmetology,,0.3846,,,,,,,,,,,,3
HVAC Technical Institute,,0.6433,,,,,,,,,,,,3
United International College,,0.5692,,,,,,,,,,,,5
San Francisco Film School,,0.4737,,,,,,,,,,,,8
Culinary Tech Center,,0.6554,,,,,,,,,,,,2
Randolph Technical Center,,0.5,,,,,,,,,,,,5
AMG School of Licensed Practical Nursing,,0.7711,,,,,,,,,,,,2
Saint Michael College of Allied Health,,0.8786,,,,,,,,,,,,2
Presidio Graduate School,,,,,,,,,,,,,,8
Sandra Academy of Salon Services Inc,,0.6203,,,,,,,,,,,,5
Wright Graduate University for the Realization of Human Potential,,,,,,,,,,,,,,3
California Jazz Conservatory,,0.5106,,,,,,,1.0,,,,,8
California Barber and Beauty College,,0.4194,,,,,,,,,,,,8
Laredo CHI Academy Beauty School,,0.3205,,,,,,,,,,,,6
Florida International Training Institute,,0.8791,,,,,,,0.8507,,,,,5
The Training Domain,,1.0,,,,,,,,,,,,5
Gould's Academy,,0.5092,,,,,,,,,,,,5
Aviation Institute of Maintenance-Freemont,,0.6295,,,,,,,,,,,,8
Paul Mitchell the School-Tulsa,,0.3275,,,,,,,,,,,,6
PPG Technical College,,0.0821,,,,,,,,,,,,9
Wave Leadership College,,0.3731,,,,,,,,,,,,5
Professional Academy of Cosmetology,,0.5,,,,,,,,,,,,2
Empire Beauty School-Northlake,,0.4805,,,,,,,,,,,,5
Ross Medical Education Center-Huntsville,,0.5672,,,,,,,,,,,,5
Ross Medical Education Center-Knoxville,,0.5,,,,,,,,,,,,5
Ross Medical Education Center-Muncie,,0.5556,,,,,,,,,,,,3
Cortiva Institute-Arlington,,0.781,,,,,,,,,,,,6
Tulsa Welding School-Houston,,0.3293,,,,,,,,,,,,6
Pima Medical Institute-El Paso,,0.5896,,,,,,,,,,,,6
Pima Medical Institute-Phoenix,,0.4146,,,,,,,,,,,,6
Kennesaw State University,,0.1691,,,,,,,0.7522,575.0,565.0,,1144.0,5
Davines Professional Academy of Beauty and Business,,0.2273,,,,,,,,,,,,4
All Beauty College,,0.4,,,,,,,,,,,,6
Eastern Suffolk BOCES,,0.5663,,,,,,,0.8333,,,,,2
Eastern Suffolk BOCES,,0.5663,,,,,,,0.8333,,,,,2
Milligan University,,0.0782,,,,,,,0.9891,582.0,598.0,,1208.0,5
Chamberlain University-Nevada,,0.6693,,,,,,,1.0,,,,,8
Chamberlain University-Michigan,,0.5,,,,,,,1.0,,,,,3
Chamberlain University-New Jersey,,0.6743,,,,,,,1.0,,,,,2
Hussian College-Los Angeles,,0.0344,,,,,,,0.7827,,,,,8
Paul Mitchell the School-Madison,,0.4783,,,,,,,,,,,,3
The University of Tennessee Health Science Center,,0.3098,,,,,,,,,,,,5
Unitech Training Academy-New Orleans,,0.6146,,,,,,,,,,,,5
Wade Gordon Hairdressing Academy-Lubbock,,0.1429,,,,,,,,,,,,6
Protege Academy,,0.1569,,,,,,,,,,,,3
Emory University-Oxford College,,,,,,,,,0.1983,693.0,745.0,,1442.0,5
The Chicago School of Professional Psychology at Xavier University of Louisiana,,,,,,,,,,,,,,5
Southern Regional Technical College,,0.2628,,,,,,,,,,,,5
Texas College of Cosmetology-Lubbock,,0.3784,,,,,,,,,,,,6
University of Arizona-Sierra Vista,,0.6466,,,,,,,,,,,,6
Fortis College-Cuyahoga Falls,,0.6587,,,,,,,,,,,,3
Texas State Technical College,,0.2547,,,,,,,,,,,,6
Aveda Institute Portland-Vancouver Campus,,0.3592,,,,,,,,,,,,8
Arizona College of Nursing-Las Vegas,,0.7085,,,,,,,0.4,,,,,8
Florida Career College-Pembroke Pines,,0.472,,,,,,,,,,,,5
Florida Career College-West Palm Beach,,0.572,,,,,,,,,,,,5
Florida Career College-Hialeah,,0.5144,,,,,,,,,,,,5
Florida Career College-Lauderdale Lakes,,0.5392,,,,,,,,,,,,5
Florida Career College-Tampa,,0.5468,,,,,,,,,,,,5
Florida Career College-Jacksonville,,0.552,,,,,,,,,,,,5
Florida Career College-Boynton Beach,,0.5542,,,,,,,,,,,,5
Florida Career College-Margate,,0.5364,,,,,,,,,,,,5
Florida Career College-Orlando,,0.5239,,,,,,,,,,,,5
United Education Institute - UEI College - Phoenix,,0.4574,,,,,,,,,,,,6
Florida Career College-Houston,,0.5206,,,,,,,,,,,,6
Aveda Institute-Madison,,0.2883,,,,,,,,,,,,3
Husson University,,0.1354,,,,,,,0.8458,525.0,525.0,,1053.0,1
Tricoci University of Beauty Culture-Elgin,,0.2727,,,,,,,,,,,,3
Concorde Career College-Southaven,,0.3977,,,,,,,1.0,,,,,5
Universal Technical Institute-Southern California,,0.173,,,,,,,,,,,,8
Northwest University-College of Adult and Professional Studies,,0.3195,,,,,,,,,,,,8
Celebrity Barber School,,0.625,,,,,,,,,,,,5
California Institute of Advanced Management,,,,,,,,,,,,,,8
Academy of Interactive Entertainment,,0.1595,,,,,,,0.9231,,,,,8
The Temple Annapolis-A Paul Mitchell Partner School,,0.3223,,,,,,,,,,,,2
Yeshiva Zichron Aryeh,,,,,,,,,0.7143,,,,,2
Butte County Regional Occupational Program,,0.3281,,,,,,,,,,,,8
Arclabs,,0.4208,,,,,,,,,,,,5
Top of the Line Barber College,,0.6842,,,,,,,,,,,,5
Midfield Institute of Cosmetology,,0.6667,,,,,,,,,,,,5
American Institute of Alternative Medicine,,0.7701,,,,,,,0.8039,,,,,3
Felbry College School of Nursing,,0.8768,,,,,,,,,,,,3
Regional Center for Border Health,,0.45,,,,,,,,,,,,6
B-Unique Beauty and Barber Academy,,0.7647,,,,,,,,,,,,5
Kentucky Horseshoeing School,,0.35,,,,,,,,,,,,5
Tri-State Barber College,,0.3333,,,,,,,,,,,,5
Image Maker Beauty Institute,,0.1702,,,,,,,,,,,,5
Dalton Institute of Esthetics and Cosmetology,,0.3276,,,,,,,,,,,,5
CAAN Academy of Nursing,,0.8116,,,,,,,,,,,,3
Valley College-Martinsburg,,0.6234,,,,,,,,,,,,5
Alhambra Medical University,,0.9048,,,,,,,,,,,,8
Central Yeshiva Beth Joseph,,0.2857,,,,,,,,,,,,2
Garden State Science and Technology Institute,,0.6,,,,,,,,,,,,2
Barber Tech Academy,,0.5254,,,,,,,,,,,,5
Abraham Lincoln University,,0.8519,,,,,,,,,,,,8
Construction Training Center,,0.76,,,,,,,,,,,,5
American Academy of Acupuncture and Oriental Medicine,,,,,,,,,,,,,,4
Huntington University of Health Sciences,,0.8376,,,,,,,,,,,,5
Sonoran Desert Institute,,0.9371,,,,,,,,,,,,6
Yeshivas Maharit D'Satmar,,,,,,,,,,,,,,2
Natural Images Beauty College,,0.4603,,,,,,,,,,,,6
Textures Institute of Cosmetology,,0.5476,,,,,,,,,,,,3
Learning Bridge Career Institute,,0.5532,,,,,,,,,,,,5
PiBerry Institute,,0.7037,,,,,,,,,,,,5
Regina Webb Academy,,0.3158,,,,,,,,,,,,5
DeHart Technical School,,0.6329,,,,,,,,,,,,8
Center for Neurosomatic Studies,,0.8571,,,,,,,1.0,,,,,5
Focus Personal Training Institute,,0.7255,,,,,,,,,,,,2
Fosbre Academy of Hair Design,,0.4071,,,,,,,,,,,,8
National Personal Training Institute,,0.7167,,,,,,,,,,,,5
Mission Beauty Institute,,0.5909,,,,,,,,,,,,6
Elim Bible Institute and College,,0.3019,,,,,,,0.9077,595.0,585.0,,1180.0,2
Beth Medrash of Asbury Park,,0.0303,,,,,,,0.8857,,,,,2
Hope International University,,0.2038,,,,,,,0.3679,490.0,500.0,,1001.0,8
Yeshiva Gedolah Shaarei Shmuel,,0.0111,,,,,,,0.3286,,,,,2
Premier Barber Institute,,0.7069,,,,,,,,,,,,2
International Beauty Education Center,,0.7407,,,,,,,,,,,,8
Claremont Lincoln University,,,,,,,,,,,,,,8
Phipps Academy of Barbering,,0.3846,,,,,,,,,,,,3
Hoss Lee Academy,,0.5067,,,,,,,,,,,,8
Indiana Wellness College,,0.6075,,,,,,,0.8525,,,,,3
Kenny's Academy of Barbering,,0.8544,,,,,,,,,,,,3
Seattle Film Institute,,0.5375,,,,,,,,,,,,8
Arkansas Colleges of Health Education,,,,,,,,,,,,,,5
Burrell College of Osteopathic Medicine,,,,,,,,,,,,,,6
Glitz School of Cosmetology,,0.4167,,,,,,,,,,,,6
Northeast Lakeview College,,0.1997,,,,,,,,,,,,6
Paul Mitchell the School-Jessup,,0.4797,,,,,,,,,,,,2
John Patrick University of Health and Applied Sciences,,0.9063,,,,,,,,,,,,3
University of Saint Katherine,,0.0723,,,,,,,0.963,497.0,506.0,,994.0,8
Teachers College of San Joaquin,,0.9269,,,,,,,,,,,,8
Totally Cosmo School of Modern Cosmetology,,0.68,,,,,,,,,,,,6
U.S. Truck Driver Training School,,0.7723,,,,,,,,,,,,3
South Dade Technical College,,0.1685,,,,,,,,,,,,5
Wongu University of Oriental Medicine,,,,,,,,,,,,,,8
Tulsa Welding School-Houston,,0.3293,,,,,,,,,,,,6
Ross Medical Education Center-Elyria,,0.4954,,,,,,,,,,,,3
Ross Medical Education Center-Lafayette,,0.4205,,,,,,,,,,,,3
Ross Medical Education Center-Midland,,0.5556,,,,,,,,,,,,3
Paul Mitchell the School-Clear Lake,,0.4088,,,,,,,,,,,,6
Paul Mitchell the School-Nampa,,0.2741,,,,,,,,,,,,7
Kenneth Shuler School of Cosmetology-Goose Creek,,0.4914,,,,,,,,,,,,5
Clovis Community College,,0.4325,,,,,,,,,,,,6
Boca Beauty Academy-Parkland,,0.5965,,,,,,,,,,,,5
American Beauty Academy-West Valley Campus,,0.4043,,,,,,,,,,,,7
Caribbean Aviation Training Institute Inc,,0.1216,,,,,,,,,,,,9
The College of Health Care Professions-McAllen Campus,,0.3085,,,,,,,,,,,,6
Chamberlain University-North Carolina,,0.6791,,,,,,,1.0,,,,,5
Chamberlain University-California,,0.5725,,,,,,,0.1667,,,,,8
Spartan College of Aeronautics and Technology,,0.6215,,,,,,,,,,,,7
Purdue University Global,,0.8163,,,,,,,,,,,,3
Pima Medical Institute-Dillon,,0.1455,,,,,,,,,,,,7
Arthur's Beauty College,,0.3125,,,,,,,,,,,,5
West Coast University-Center for Graduate Studies,,,,,,,,,,,,,,8
University of North Carolina Wilmington,,0.1864,,,,,,,0.6545,625.0,620.0,,1222.0,5
National Personal Training Institute-Tampa,,0.5,,,,,,,,,,,,5
Presbyterian Theological Seminary in America,,0.9783,,,,,,,,,,,,8
HCI College,,0.8202,,,,,,,1.0,,,,,5
Southern States University,,0.8617,,,,,,,0.9,,,,,8
America Evangelical University,,0.9714,,,,,,,,,,,,8
Gadsden Technical Institute,,0.4773,,,,,,,,,,,,5
Virginia University of Integrative Medicine,,,,,,,,,,,,,,5
Nashville Film Institute,,0.3012,,,,,,,,,,,,5
Los Angeles Academy of Figurative Art,,0.3333,,,,,,,,,,,,8
Westcliff University,,0.0346,,,,,,,0.8961,,,,,8
World Class Academy of Beauty Careers,,0.4167,,,,,,,,,,,,5
Allied Health Careers Institute,,0.4865,,,,,,,,,,,,5
Sacramento Ultrasound Institute,,0.8,,,,,,,,,,,,8
Regan Career Institute,,0.4348,,,,,,,,,,,,8
Texas County Technical College,,0.5741,,,,,,,0.8333,,,,,4
Baldy View Regional Occupational Program,,0.7419,,,,,,,,,,,,8
Image Maker Beauty Institute,,0.1702,,,,,,,,,,,,5
Reformed University,,0.8067,,,,,,,,,,,,5
Mobile Technical Training,,0.4828,,,,,,,,,,,,2
American Barber and Beauty Academy,,0.5667,,,,,,,,,,,,2
Yeshiva Shaar Ephraim,,,,,,,,,,,,,,2
Cutting Edge Academy,,0.5696,,,,,,,,,,,,2
Yeshiva Bais Aharon,,,,,,,,,0.75,,,,,2
Mechon L'hoyroa,,0.0909,,,,,,,,,,,,2
Elyon College,,,,,,,,,,,,,,2
Western Michigan University Homer Stryker M.D. School of Medicine,,,,,,,,,,,,,,3
Harmony Health Care Institute,,0.8857,,,,,,,0.8667,,,,,1
American Beauty Schools,,0.8378,,,,,,,,,,,,5
Hogan Institute of Cosmetology and Esthetics,,0.527,,,,,,,,,,,,5
John Wesley International Barber and Beauty College,,0.4394,,,,,,,,,,,,8
Ann Webb Skin Institute,,0.5827,,,,,,,,,,,,6
Apex Academy Hair Skin Nails School of Cosmetology,,0.28,,,,,,,,,,,,3
The Esthetic Institute,,0.6454,,,,,,,,,,,,5
Kor Beauty Academy,,0.4359,,,,,,,,,,,,6
EduMed Partners,,0.3704,,,,,,,,,,,,5
Massage Institute of Memphis,,0.7857,,,,,,,,,,,,5
Metro Detroit Barber College,,0.65,,,,,,,,,,,,3
Digital Media Institute at InterTech,,0.1935,,,,,,,0.2766,,,,,5
Yeshiva Ohr Naftoli,,,,,,,,,0.8947,,,,,2
Bais Medrash Mayan Hatorah,,0.0435,,,,,,,0.6667,,,,,2
Allgood Beauty Institute,,0.7895,,,,,,,,,,,,6
Ray J's College of Hair,,0.52,,,,,,,,,,,,5
Delta Designs Cosmetology School,,0.4848,,,,,,,,,,,,5
Gwinnett Institute,,0.7852,,,,,,,,,,,,5
Kansas City University of Medicine and Biosciences-Joplin,,,,,,,,,,,,,,4
Manuel and Theresa's School of Hair Design-Bryan,,0.4063,,,,,,,,,,,,6
L Makeup Institute,,0.1515,,,,,,,,,,,,8
Peloton College,,0.3604,,,,,,,,,,,,6
Gateway Community and Technical College,,0.3496,,,,,,,,,,,,5
Maine Media College,,,,,,,,,,,,,,1
Purdue University Northwest,,0.2387,,,,,,,0.2857,535.0,535.0,,1074.0,3
Ross Medical Education Center - Kalamazoo,,0.4904,,,,,,,,,,,,3
Ross College-Canton,,0.5388,,,,,,,,,,,,3
Ross College-Grand Rapids North,,0.4,,,,,,,,,,,,3
American Institute-Somerset,,0.3496,,,,,,,,,,,,2
Platt College-Anaheim,,0.4946,,,,,,,,,,,,8
Advantage Career Institute,,0.5,,,,,,,,,,,,2
Bull City Durham Beauty and Barber College,,0.7857,,,,,,,,,,,,5
Fortis College-Cutler Bay,,0.6686,,,,,,,,,,,,5
Yeshiva Kollel Tifereth Elizer,,0.0078,,,,,,,0.7143,,,,,2
Arkansas Welding Academy,,0.3684,,,,,,,,,,,,5
Unitech Training Academy-Baton Rouge,,0.434,,,,,,,,,,,,5
Empire Beauty School-Tampa,,0.4205,,,,,,,,,,,,5
Empire Beauty School-Lakeland,,0.4333,,,,,,,,,,,,5
Galen College of Nursing-ARH,,0.5614,,,,,,,,,,,,5
The Chicago School of Professional Psychology at San Diego,,,,,,,,,,,,,,8
Tricoci University of Beauty Culture-Janesville,,0.4531,,,,,,,,,,,,3
Unlimited Cosmetology School,,0.4545,,,,,,,,,,,,5
Johnny Matthew's Hairdressing Training School,,0.3333,,,,,,,,,,,,8
The Culinary School of Fort Worth,,0.4878,,,,,,,0.9483,,,,,6
Centralia Beauty College,,0.3871,,,,,,,,,,,,8
University of Wisconsin-Milwaukee Flex,,0.897,,,,,,,,,,,,3
University of Wisconsin-Parkside Flex,,0.7286,,,,,,,,,,,,3
Platt College-Edge Tech Academy,,0.7667,,,,,,,,,,,,6
Bnos Zion Of Bobov Seminary,,0.007,,,,,,,0.9531,,,,,2
ABC Adult School,,0.6494,,,,,,,,,,,,8
Polytech Adult Education,,0.655,,,,,,,0.9211,,,,,2
Blush School of Makeup,,0.3659,,,,,,,,,,,,8
California Institute of Medical Science,,0.72,,,,,,,,,,,,8
Union Bible College,,0.2576,,,,,,,0.7586,,,,,3
Pets Playground Grooming School,,0.2,,,,,,,,,,,,5
San Bernardino Beauty College,,0.7067,,,,,,,,,,,,8
Christina and Company Education Center,,,,,,,,,,,,,,3
Ultrasound Medical Institute,,0.5824,,,,,,,0.9048,,,,,5
Mystros Barber Academy,,0.6,,,,,,,,,,,,6
European Medical School of Massage,,0.5556,,,,,,,,,,,,2
Yeshiva Gedolah Tiferes Boruch,,,,,,,,,0.913,,,,,2
Yeshiva Chemdas Hatorah,,0.0141,,,,,,,0.8485,,,,,2
Women's Institute of Torah Seminary and College,,0.02,,,,,,,0.8333,,,,,2
Yeshiva Gedolah Keren Hatorah,,,,,,,,,0.82,,,,,2
ICOHS College,,0.8911,,,,,,,,,,,,8
Neo-Esthetique European Institute,,0.54,,,,,,,,,,,,9
Lehigh Valley Barber School,,0.5072,,,,,,,,,,,,2
John Wesley International Barber and Beauty College,,0.4394,,,,,,,,,,,,8
Brown Beauty Barber School,,0.4651,,,,,,,,,,,,5
Rexburg College of Massage Therapy,,0.193,,,,,,,,,,,,7
Yeshiva Gedolah of Cliffwood,,0.0108,,,,,,,0.7,,,,,2
Goshen School of Cosmetology,,0.4667,,,,,,,,,,,,5
IBS School of Cosmetology and Massage,,0.5385,,,,,,,,,,,,8
Urban Barber College,,0.3533,,,,,,,,,,,,8
Yeshivas Emek Hatorah,,,,,,,,,0.9429,,,,,2
