School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
Aveda Institute-Maryland,0.5873,0.2381,0.0476,0.1111,0.0,0.0,0.0,0.0,0.0159,0.0159,0.9841,,,,,,1,3
Johns Hopkins University,0.2807,0.0756,0.1531,0.2646,0.0014,0.0016,0.0632,0.1152,0.0447,0.4844,0.5156,,,,,,4,2
Loyola University Maryland,0.7606,0.0541,0.1153,0.0297,0.001,0.0,0.03,0.0079,0.0013,0.4249,0.5751,,,,,,4,2
University of Maryland Global Campus,0.3759,0.2659,0.1465,0.0484,0.0048,0.0073,0.0466,0.0124,0.0921,0.5451,0.4549,,,,,,4,1
University of Maryland Baltimore,0.4394,0.203,0.09,0.1776,0.0023,0.0,0.0473,0.0334,0.0069,0.1373,0.8627,,,,,,4,1
University of Maryland-Baltimore County,0.3911,0.1912,0.0826,0.2162,0.0014,0.0013,0.0531,0.0403,0.0228,0.5516,0.4484,,,,,,4,1
University of Maryland-College Park,0.4887,0.1141,0.0943,0.1828,0.001,0.0007,0.0452,0.044,0.0291,0.521,0.479,,,,,,4,1
Maryland Institute College of Art,0.3592,0.0764,0.0983,0.0971,0.0,0.0,0.0621,0.277,0.0299,0.2517,0.7483,,,,,,4,2
University of Maryland Eastern Shore,0.096,0.5797,0.0463,0.0176,0.0018,0.0,0.0286,0.0326,0.1974,0.4489,0.5511,,,,,,4,1
Fortis Institute-Towson,0.1287,0.7782,0.0257,0.0119,0.0,0.0,0.0436,0.0,0.0119,0.0594,0.9406,,,,,,1,3
Montgomery Beauty School,0.0,0.4071,0.5857,0.0071,0.0,0.0,0.0,0.0,0.0,0.1857,0.8143,,,,,,1,3
Montgomery College,0.2245,0.2533,0.2631,0.118,0.003,0.0024,0.0341,0.0979,0.0037,0.4906,0.5094,,,,,,2,1
Morgan State University,0.0169,0.8263,0.0389,0.0076,0.0014,0.0009,0.0347,0.0602,0.013,0.4283,0.5717,,,,,,4,1
Mount St. Mary's University,0.58,0.1666,0.1311,0.0333,0.0049,0.0066,0.0486,0.0142,0.0147,0.4954,0.5046,,,,,,4,2
Ner Israel Rabbinical College,0.9138,0.0,0.0,0.0,0.0,0.0,0.0,0.0862,0.0,1.0,0.0,,,,,,4,2
Elite Academy of Hair Design,0.9167,0.0417,0.0,0.0,0.0,0.0,0.0417,0.0,0.0,0.0208,0.9792,,,,,,1,3
Notre Dame of Maryland University,0.3766,0.2802,0.1195,0.0707,0.0,0.0,0.054,0.0206,0.0784,0.0347,0.9653,,,,,,4,2
Prince George's Community College,0.0346,0.6877,0.1423,0.0419,0.003,0.0013,0.0324,0.0398,0.0169,0.3758,0.6242,,,,,,2,1
Maryland Beauty Academy of Essex,0.3846,0.4231,0.1154,0.0,0.0,0.0,0.0,0.0,0.0769,0.0769,0.9231,,,,,,1,3
Salisbury University,0.6994,0.1416,0.0467,0.0373,0.0079,0.0012,0.0244,0.0109,0.0307,0.444,0.556,,,,,,4,1
St. Mary's College of Maryland,0.7067,0.103,0.0655,0.0402,0.0014,0.0014,0.0553,0.0048,0.0218,0.4086,0.5914,,,,,,4,1
Saint Johns River State College,0.6751,0.1013,0.1233,0.0205,0.0038,0.0021,0.0466,0.0026,0.0246,0.3711,0.6289,,,,,,3,1
Towson University,0.5151,0.2448,0.0868,0.0676,0.0009,0.0008,0.0543,0.0161,0.0134,0.4064,0.5936,,,,,,4,1
Maryland University of Integrative Health,,,,,,,,,,,,,,,,,4,2
United States Naval Academy,0.6148,0.0677,0.1155,0.0736,0.002,0.0044,0.0987,0.013,0.0104,0.725,0.275,,,,,,3,1
Washington State Community College,0.929,0.0159,0.0117,0.0042,0.0042,0.0021,0.018,0.0,0.0148,0.3298,0.6702,,,,,,2,1
McDaniel College,0.5719,0.2128,0.0635,0.0234,0.003,0.0,0.0348,0.0246,0.0659,0.482,0.518,,,,,,4,2
Wor-Wic Community College,0.585,0.2675,0.06,0.0198,0.0009,0.0009,0.0431,0.0052,0.0177,0.352,0.648,,,,,,2,1
Hult International Business School,0.0276,0.0197,0.0289,0.0237,0.0013,0.0013,0.0368,0.8239,0.0368,0.6623,0.3377,,,,,,4,2
American International College,0.3555,0.2305,0.2223,0.0135,0.0052,0.0067,0.0479,0.0397,0.0786,0.384,0.616,,,,,,4,2
Amherst College,0.4328,0.1017,0.1316,0.1479,0.0049,0.0011,0.0653,0.0881,0.0266,0.4976,0.5024,,,,,,3,2
Anna Maria College,0.6116,0.1454,0.1183,0.0136,0.0054,0.0,0.0154,0.019,0.0714,0.5248,0.4752,,,,,,4,2
Assabet Valley Regional Technical School,0.2708,0.5417,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.8125,,,,,,1,1
Assumption University,0.7615,0.0506,0.0764,0.0243,0.001,0.0005,0.0248,0.0119,0.0491,0.4298,0.5702,,,,,,4,2
Babson College,0.3386,0.0448,0.1222,0.108,0.0009,0.0004,0.025,0.296,0.0641,0.5383,0.4617,,,,,,4,2
Bancroft School of Massage Therapy,0.8824,0.0196,0.0196,0.0392,0.0,0.0,0.0392,0.0,0.0,0.2745,0.7255,,,,,,1,3
Boston Baptist College,0.8182,0.0682,0.1136,0.0,0.0,0.0,0.0,0.0,0.0,0.6364,0.3636,,,,,,3,2
Bay Path University,0.5433,0.1422,0.2217,0.0178,0.0028,0.0011,0.0217,0.0072,0.0422,0.0,1.0,,,,,,4,2
Bay State College,0.4354,0.2653,0.1276,0.0425,0.0017,0.0,0.0374,0.0153,0.0748,0.2857,0.7143,,,,,,3,3
Bentley University,0.5817,0.0354,0.0748,0.0885,0.0002,0.0005,0.0255,0.1525,0.0409,0.5932,0.4068,,,,,,4,2
Berklee College of Music,0.4296,0.0661,0.1018,0.0491,0.0016,0.0013,0.0459,0.2777,0.027,0.5879,0.4121,,,,,,4,2
Berkshire Community College,0.7006,0.0981,0.0564,0.0176,0.0139,0.0022,0.0403,0.0044,0.0666,0.3624,0.6376,,,,,,2,1
Empire Beauty School-Boston,0.1367,0.3813,0.1942,0.0504,0.0,0.0072,0.0288,0.0,0.2014,0.0791,0.9209,,,,,,1,3
Boston Architectural College,0.3693,0.085,0.1569,0.0719,0.0033,0.0,0.0359,0.2222,0.0556,0.4771,0.5229,,,,,,4,2
Boston Graduate School of Psychoanalysis Inc,,,,,,,,,,,,,,,,,4,2
Boston Architectural College,0.3693,0.085,0.1569,0.0719,0.0033,0.0,0.0359,0.2222,0.0556,0.4771,0.5229,,,,,,4,2
Boston University,0.3637,0.0407,0.1173,0.1713,0.0004,0.0008,0.0429,0.2182,0.0447,0.4107,0.5893,,,,,,4,2
Brandeis University,0.4584,0.0527,0.0832,0.143,0.0008,0.0016,0.0381,0.1982,0.0239,0.3912,0.6088,,,,,,4,2
Bridgewater State University,0.7122,0.118,0.0788,0.0195,0.0015,0.0008,0.052,0.0041,0.0131,0.4146,0.5854,,,,,,4,1
Bristol Community College,0.6442,0.093,0.0893,0.0203,0.0016,0.0013,0.054,0.0003,0.096,0.356,0.644,,,,,,2,1
Signature Healthcare Brockton Hospital School of Nursing,0.78,0.144,0.036,0.02,0.0,0.0,0.004,0.0,0.016,0.096,0.904,,,,,,1,2
Bunker Hill Community College,0.2092,0.279,0.2719,0.1183,0.0026,0.0009,0.0141,0.0502,0.0538,0.4355,0.5645,,,,,,2,1
Cambridge Junior College-Yuba City,0.3571,0.0179,0.4643,0.0714,0.0536,0.0,0.0357,0.0,0.0,0.0179,0.9821,,,,,,1,3
Cape Cod Community College,0.7152,0.0873,0.0959,0.0201,0.0057,0.002,0.0545,0.0,0.0193,0.3799,0.6201,,,,,,2,1
Catherine Hinds Institute of Esthetics,0.6714,0.0667,0.1952,0.0238,0.0048,0.0048,0.0238,0.0,0.0095,0.0095,0.9905,,,,,,1,3
Laboure College,0.417,0.3654,0.1093,0.0374,0.0,0.002,0.0213,0.004,0.0435,0.0931,0.9069,,,,,,3,2
Clarks Summit University,0.8116,0.069,0.0616,0.0205,0.0019,0.0,0.0317,0.0,0.0037,0.5019,0.4981,,,,,,4,2
Conway School of Landscape Design,,,,,,,,,,,,,,,,,4,2
Curry College,0.6429,0.1212,0.0761,0.0263,0.0031,0.0018,0.028,0.014,0.0867,0.4057,0.5943,,,,,,4,2
Lincoln Technical Institute-Somerville,0.1168,0.1984,0.5353,0.019,0.0027,0.0027,0.0272,0.0,0.0978,0.0571,0.9429,,,,,,1,3
Dean College,0.5725,0.1412,0.0908,0.0153,0.0031,0.0015,0.0443,0.0443,0.087,0.487,0.513,,,,,,3,2
Diman Regional Technical Institute,0.803,0.0455,0.1061,0.0455,0.0,0.0,0.0,0.0,0.0,0.0606,0.9394,,,,,,1,1
National Aviation Academy of New England,0.4256,0.2353,0.1696,0.0415,0.0035,0.0035,0.1142,0.0069,0.0,0.9516,0.0484,,,,,,1,3
Eastern Nazarene College,0.4629,0.1845,0.1614,0.0362,0.0082,0.0016,0.0494,0.0824,0.0132,0.4712,0.5288,,,,,,4,2
Emerson College,0.5939,0.0359,0.1294,0.0506,0.001,0.0003,0.039,0.1323,0.0176,0.387,0.613,,,,,,4,2
Emmanuel College,0.6126,0.1646,0.0714,0.0024,0.0073,0.0073,0.0448,0.0896,0.0,0.5375,0.4625,,,,,,3,2
Endicott College,0.8314,0.0157,0.0441,0.0157,0.0013,0.0003,0.0254,0.0177,0.0484,0.3702,0.6298,,,,,,4,2
Rob Roy Academy-Fall River,0.629,0.1774,0.1774,0.0161,0.0,0.0,0.0,0.0,0.0,0.6774,0.3226,,,,,,1,3
Saint John Fisher College,0.8412,0.0405,0.0531,0.0311,0.003,0.0,0.0178,0.0015,0.0117,0.4077,0.5923,,,,,,4,2
Fitchburg State University,0.686,0.1092,0.1281,0.0254,0.0013,0.0003,0.0377,0.0058,0.0063,0.4605,0.5395,,,,,,4,1
Framingham State University,0.6064,0.1386,0.1677,0.0331,0.0008,0.0,0.0355,0.0037,0.0142,0.4323,0.5677,,,,,,4,1
Benjamin Franklin Institute of Technology,0.1657,0.3657,0.2762,0.0552,0.0095,0.0038,0.019,0.0248,0.08,0.8667,0.1333,,,,,,3,2
Gordon State College,0.4626,0.4367,0.0512,0.0081,0.0017,0.0,0.032,0.0017,0.0061,0.3219,0.6781,,,,,,3,1
Gordon-Conwell Theological Seminary,,,,,,,,,,,,,,,,,4,2
Greenfield Community College,0.7582,0.0448,0.1039,0.0313,0.0007,0.0,0.0353,0.0,0.0258,0.3825,0.6175,,,,,,2,1
Manchester Community College,0.6776,0.0179,0.0329,0.0348,0.0416,0.0,0.0198,0.0,0.1754,0.4596,0.5404,,,,,,2,1
Harvard University,0.3893,0.0848,0.1133,0.1993,0.0024,0.0009,0.0746,0.1186,0.0168,0.5047,0.4953,,,,,,4,2
Hebrew Theological College,0.9626,0.0,0.0187,0.0,0.0,0.0,0.0,0.0093,0.0093,0.243,0.757,,,,,,3,2
Hellenic College-Holy Cross Greek Orthodox School of Theology,0.8571,0.0,0.0,0.0204,0.0,0.0,0.0,0.0,0.1224,0.6531,0.3469,,,,,,4,2
Hellenic College-Holy Cross Greek Orthodox School of Theology,0.8571,0.0,0.0,0.0204,0.0,0.0,0.0,0.0,0.1224,0.6531,0.3469,,,,,,4,2
Holyoke Community College,0.5642,0.0651,0.2657,0.0258,0.0037,0.0014,0.0362,0.0076,0.0302,0.3659,0.6341,,,,,,2,1
Lasell University,0.6532,0.0872,0.105,0.0289,0.0012,0.0006,0.0239,0.0479,0.0522,0.3622,0.6378,,,,,,4,2
Lawrence Memorial Hospital School of Nursing,0.5461,0.1206,0.1738,0.0603,0.0,0.0,0.0532,0.0071,0.039,0.1028,0.8972,,,,,,2,2
Lesley University,0.5652,0.0881,0.1649,0.0507,0.0034,0.002,0.0384,0.0428,0.0443,0.2211,0.7789,,,,,,4,2
Longy School of Music of Bard College,0.3514,0.027,0.0,0.0541,0.0,0.027,0.0541,0.4865,0.0,0.4595,0.5405,,,,,,4,2
Lowell Academy Hairstyling Institute,0.494,0.0723,0.3133,0.1084,0.0,0.0,0.0,0.0,0.012,0.0482,0.9518,,,,,,1,3
University of Massachusetts-Lowell,0.5861,0.0657,0.1242,0.119,0.001,0.0004,0.0312,0.0321,0.0403,0.6061,0.3939,,,,,,4,1
University of Massachusetts-Amherst,0.6107,0.0471,0.0759,0.1057,0.0011,0.0006,0.0328,0.0722,0.0539,0.5017,0.4983,,,,,,4,1
University of Massachusetts-Boston,0.3378,0.1713,0.169,0.1422,0.0017,0.0002,0.0324,0.0997,0.0455,0.4471,0.5529,,,,,,4,1
Massachusetts Bay Community College,0.4721,0.1545,0.2342,0.0437,0.004,0.0009,0.0282,0.0236,0.0388,0.4988,0.5012,,,,,,2,1
MCPHS University,0.3589,0.0939,0.0807,0.202,0.0017,0.0002,0.0222,0.1526,0.0877,0.268,0.732,,,,,,4,2
Massachusetts College of Art and Design,0.5899,0.0471,0.1094,0.072,0.0016,0.0016,0.0325,0.0466,0.0991,0.2681,0.7319,,,,,,4,1
Massachusetts Institute of Technology,0.2881,0.062,0.1548,0.2967,0.002,0.0007,0.0802,0.1014,0.0142,0.5306,0.4694,,,,,,4,2
Massachusetts Maritime Academy,0.847,0.0121,0.0411,0.0127,0.0018,0.0,0.0266,0.006,0.0526,0.8833,0.1167,,,,,,4,1
University of Massachusetts Medical School Worcester,,,,,,,,,,,,,,,,,4,1
William James College,0.5172,0.4138,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.3103,0.6897,,,,,,4,2
Massachusetts School of Barbering,0.7544,0.193,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.7719,0.2281,,,,,,1,3
Massasoit Community College,0.4944,0.3138,0.0833,0.0169,0.0024,0.0011,0.0367,0.0061,0.0453,0.4177,0.5823,,,,,,2,1
Merrimack College,0.773,0.0359,0.0723,0.0192,0.0005,0.0,0.0197,0.022,0.0574,0.4775,0.5225,,,,,,4,2
MGH Institute of Health Professions,0.7232,0.0508,0.0395,0.1017,0.0,0.0,0.0508,0.0,0.0339,0.1017,0.8983,,,,,,4,2
Middlesex Community College,0.5954,0.0996,0.2106,0.0302,0.0024,0.0009,0.0467,0.0,0.0142,0.4292,0.5708,,,,,,2,1
Montserrat College of Art,0.3743,0.0301,0.0874,0.0164,0.0,0.0,0.0191,0.0027,0.4699,0.2514,0.7486,,,,,,3,2
Mount Holyoke College,0.4657,0.0469,0.0736,0.0841,0.0009,0.0009,0.0441,0.268,0.0156,0.0,1.0,,,,,,4,2
Mount Wachusett Community College,0.6649,0.0864,0.174,0.025,0.0019,0.0003,0.0119,0.0075,0.0282,0.3542,0.6458,,,,,,2,1
Rob Roy Academy-New Bedford,0.5455,0.3636,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
The New England Conservatory of Music,0.3663,0.0189,0.0274,0.0947,0.0,0.0,0.0358,0.4316,0.0253,0.5516,0.4484,,,,,,4,2
New England College of Optometry,,,,,,,,,,,,,,,,,4,2
New England Law-Boston,,,,,,,,,,,,,,,,,4,2
Nichols College,0.7676,0.0612,0.094,0.0145,0.0038,0.0015,0.0352,0.0191,0.0031,0.6269,0.3731,,,,,,4,2
Massachusetts College of Liberal Arts,0.7019,0.1041,0.1033,0.0172,0.0016,0.0008,0.0297,0.0023,0.0391,0.3858,0.6142,,,,,,4,1
North Bennet Street School,0.8599,0.0127,0.0382,0.0255,0.0,0.0,0.0318,0.0127,0.0191,0.6943,0.3057,,,,,,1,2
North Shore Community College,0.5003,0.1111,0.2916,0.0366,0.0021,0.0012,0.0486,0.0008,0.0077,0.3758,0.6242,,,,,,2,1
Northeastern Illinois University,0.2664,0.1052,0.3964,0.0931,0.0016,0.0034,0.0165,0.0153,0.102,0.4305,0.5695,,,,,,4,1
Northern Vermont University - Northern Essex Community College,,,,,,,,,,,,,,,,,0,1
College of Our Lady of the Elms,0.5108,0.0787,0.1356,0.0181,0.0027,0.0009,0.0181,0.0045,0.2306,0.2432,0.7568,,,,,,4,2
Pine Manor College,0.112,0.332,0.28,0.02,0.016,0.0,0.076,0.016,0.148,0.564,0.436,,,,,,4,2
Pope St John XXIII National Seminary,,,,,,,,,,,,,,,,,4,2
Quincy College,0.4496,0.2611,0.1011,0.0815,0.001,0.0007,0.0289,0.0334,0.0427,0.3643,0.6357,,,,,,2,1
Quinsigamond Community College,0.4993,0.142,0.2202,0.0482,0.0045,0.0013,0.0323,0.0045,0.0479,0.4149,0.5851,,,,,,2,1
Regis University,0.4811,0.0371,0.2244,0.0498,0.0047,0.0029,0.0401,0.0283,0.1315,0.3927,0.6073,,,,,,4,2
Roxbury Community College,0.0647,0.6229,0.2134,0.0186,0.0054,0.0036,0.0276,0.0126,0.0312,0.3339,0.6661,,,,,,2,1
St John's Seminary,,,,,,,,,,,,,,,,,4,2
Salem State University,0.6022,0.0888,0.1913,0.0317,0.0014,0.0005,0.032,0.0291,0.0231,0.372,0.628,,,,,,4,1
Hardin-Simmons University,0.5916,0.1126,0.2009,0.0172,0.0053,0.0006,0.035,0.0308,0.0059,0.4624,0.5376,,,,,,4,2
Bard College at Simon's Rock,0.4923,0.0714,0.0383,0.0816,0.0026,0.0051,0.0332,0.1786,0.0969,0.398,0.602,,,,,,3,2
Paul Smiths College of Arts and Science,0.8371,0.0534,0.0323,0.0098,0.0211,0.0014,0.0126,0.0042,0.0281,0.6657,0.3343,,,,,,3,2
Southeastern Technical Institute,0.619,0.2143,0.127,0.0159,0.0,0.0,0.0238,0.0,0.0,0.246,0.754,,,,,,1,1
Springfield College,0.7337,0.0539,0.0795,0.0228,0.0028,0.0005,0.0251,0.0372,0.0446,0.5009,0.4991,,,,,,4,2
Springfield Technical Community College,0.4086,0.1418,0.3111,0.0362,0.0024,0.0009,0.0329,0.0105,0.0555,0.4176,0.5824,,,,,,2,1
University of Massachusetts-Dartmouth,0.5928,0.1654,0.1034,0.0357,0.0011,0.0002,0.043,0.0194,0.0389,0.4982,0.5018,,,,,,4,1
Stonehill College,0.8335,0.036,0.0479,0.0209,0.0012,0.0,0.0225,0.0115,0.0266,0.4128,0.5872,,,,,,3,2
Suffolk University,0.4745,0.0539,0.134,0.0751,0.0017,0.0008,0.0261,0.1983,0.0355,0.4411,0.5589,,,,,,4,2
Rob Roy Academy-Taunton,0.7188,0.0938,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,,,,,,1,3
Tufts University,0.5321,0.0436,0.074,0.1443,0.0005,0.0003,0.0549,0.1064,0.0439,0.4672,0.5328,,,,,,4,2
Wellesley College,0.3655,0.0665,0.1309,0.2304,0.0008,0.0,0.0711,0.1309,0.0038,0.0,1.0,,,,,,3,2
Wentworth Institute of Technology,0.6297,0.0594,0.0781,0.0852,0.0005,0.0014,0.0286,0.067,0.0502,0.7866,0.2134,,,,,,4,2
Western New England University,0.7477,0.0404,0.0923,0.0299,0.0019,0.0015,0.025,0.028,0.0333,0.6097,0.3903,,,,,,4,2
Westfield State University,0.7504,0.0518,0.1056,0.0173,0.0029,0.0004,0.0326,0.0035,0.0355,0.4469,0.5531,,,,,,4,1
Wheaton College,0.7142,0.0259,0.0674,0.0967,0.0013,0.0013,0.0534,0.0365,0.0034,0.4559,0.5441,,,,,,4,2
Williams College,0.4896,0.0695,0.1341,0.1238,0.001,0.0005,0.0597,0.0853,0.0365,0.503,0.497,,,,,,4,2
Worcester Polytechnic Institute,0.6258,0.0301,0.0885,0.0627,0.0024,0.0004,0.0264,0.0866,0.0771,0.6034,0.3966,,,,,,4,2
Worcester State University,0.6475,0.0858,0.135,0.049,0.003,0.0004,0.0319,0.011,0.0364,0.3893,0.6107,,,,,,4,1
North Adrian's College of Beauty Inc,0.2119,0.089,0.4915,0.0636,0.0,0.0,0.1398,0.0,0.0042,0.1568,0.8432,,,,,,1,3
Albion College,0.5899,0.1606,0.1206,0.0179,0.0028,0.0,0.0345,0.0159,0.0579,0.4673,0.5327,,,,,,3,2
Hillsdale Beauty College,0.9091,0.0455,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Northwestern Technological Institute,0.591,0.32,0.008,0.007,0.0,0.0,0.0,0.0,0.074,0.971,0.029,,,,,,1,3
Alma College,0.7925,0.0269,0.0496,0.0135,0.005,0.0,0.039,0.022,0.0517,0.4186,0.5814,,,,,,3,2
Alpena Community College,0.9257,0.0073,0.0188,0.0094,0.0199,0.001,0.0,0.0,0.0178,0.4864,0.5136,,,,,,3,1
Andrews University,0.2625,0.1957,0.1567,0.1323,0.0028,0.0028,0.062,0.1692,0.016,0.461,0.539,,,,,,4,2
Thomas Aquinas College,0.7062,0.0023,0.1572,0.0182,0.0023,0.0046,0.0547,0.0319,0.0228,0.4715,0.5285,,,,,,3,2
Baker College of Auburn Hills,,,,,,,,,,,,,,,,,0,2
Bay de Noc Community College,0.8719,0.0129,0.031,0.0077,0.0318,0.0026,0.0387,0.0,0.0034,0.3594,0.6406,,,,,,2,1
Bayshire Academy of Beauty Craft Inc,0.735,0.1111,0.0855,0.0,0.0,0.0,0.0684,0.0,0.0,0.0598,0.9402,,,,,,1,3
Calvin University,0.6895,0.0367,0.0503,0.0517,0.0009,0.0003,0.0308,0.1289,0.0109,0.4737,0.5263,,,,,,4,2
Calvin Theological Seminary,,,,,,,,,,,,,,,,,4,2
Carnegie Institute,0.814,0.1395,0.0078,0.0388,0.0,0.0,0.0,0.0,0.0,0.2558,0.7442,,,,,,1,3
Michigan School of Psychology,,,,,,,,,,,,,,,,,4,2
Central Michigan University,0.7575,0.1033,0.0514,0.0111,0.008,0.0007,0.0399,0.0183,0.0097,0.4094,0.5906,,,,,,4,1
Mott Community College,0.6787,0.1829,0.0528,0.0063,0.0035,0.0012,0.0538,0.0042,0.0166,0.3893,0.6107,,,,,,2,1
Empire Beauty School-Michigan,0.4696,0.2261,0.1174,0.0261,0.0,0.0,0.0957,0.0,0.0652,0.0652,0.9348,,,,,,1,3
Cleary University,0.7489,0.1039,0.0022,0.0087,0.0173,0.0043,0.0,0.0195,0.0952,0.5368,0.4632,,,,,,4,2
Concordia University-Ann Arbor,0.7676,0.1117,0.0022,0.0078,0.0045,0.0034,0.057,0.019,0.0268,0.4592,0.5408,,,,,,4,2
Cranbrook Academy of Art,,,,,,,,,,,,,,,,,4,2
College for Creative Studies,0.5502,0.1181,0.0615,0.0552,0.0021,0.0021,0.0424,0.0622,0.1061,0.4017,0.5983,,,,,,4,2
Davenport University,0.675,0.1161,0.0598,0.0236,0.0067,0.0024,0.0338,0.0288,0.0537,0.4415,0.5585,,,,,,4,2
David Pressley School of Cosmetology,0.3665,0.4781,0.0797,0.012,0.008,0.004,0.0398,0.0,0.012,0.012,0.988,,,,,,1,3
San Joaquin Delta College,0.1581,0.07,0.5025,0.1822,0.0037,0.0051,0.0521,0.0,0.0263,0.41,0.59,,,,,,2,1
Detroit Business Institute-Downriver,0.3529,0.6176,0.0294,0.0,0.0,0.0,0.0,0.0,0.0,0.1176,0.8824,,,,,,1,3
MIAT College of Technology,0.4889,0.146,0.2181,0.0508,0.0018,0.0083,0.0656,0.0,0.0203,0.9418,0.0582,,,,,,2,3
University of Detroit Mercy,0.5912,0.1286,0.0657,0.0629,0.0031,0.0016,0.0258,0.0707,0.0504,0.3693,0.6307,,,,,,4,2
Dorsey School of Business-Madison Heights,0.1357,0.7381,0.0095,0.0405,0.0048,0.0,0.0619,0.0,0.0095,0.081,0.919,,,,,,1,3
Eastern Michigan University,0.6215,0.1721,0.0623,0.0293,0.0025,0.0009,0.0357,0.0208,0.0549,0.3963,0.6037,,,,,,4,1
Creative Hair School of Cosmetology,0.0909,0.8182,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0606,0.9394,,,,,,1,3
Ferris State University,0.7729,0.0847,0.061,0.0135,0.0047,0.0006,0.0415,0.014,0.0071,0.4817,0.5183,,,,,,4,1
Glen Oaks Community College,0.7291,0.0569,0.1672,0.01,0.0017,0.0,0.0268,0.0,0.0084,0.4164,0.5836,,,,,,2,1
Kettering University,0.7629,0.0199,0.0493,0.055,0.0023,0.0,0.0363,0.038,0.0363,0.7901,0.2099,,,,,,4,2
Gogebic Community College,0.891,0.0209,0.0224,0.0045,0.0224,0.0,0.0299,0.0,0.009,0.4328,0.5672,,,,,,2,1
Grace Christian University,0.5464,0.2197,0.0874,0.012,0.0055,0.0011,0.0295,0.0,0.0984,0.4492,0.5508,,,,,,4,2
Cornerstone University,0.7625,0.0965,0.0528,0.0208,0.0028,0.0014,0.0188,0.0444,0.0,0.3653,0.6347,,,,,,4,2
Grand Rapids Community College,0.6071,0.0913,0.1557,0.0394,0.0045,0.0005,0.033,0.0049,0.0635,0.4719,0.5281,,,,,,2,1
Grand Valley State University,0.8174,0.0436,0.0594,0.0241,0.0032,0.0006,0.0378,0.0112,0.0028,0.4022,0.5978,,,,,,4,1
Great Lakes Christian College,0.6667,0.2339,0.0117,0.0234,0.0117,0.0,0.0234,0.0292,0.0,0.4971,0.5029,,,,,,3,2
Henry Ford College,0.5595,0.1877,0.0171,0.0223,0.0038,0.0011,0.0445,0.0239,0.1401,0.4412,0.5588,,,,,,3,1
Hillsdale Beauty College,0.9091,0.0455,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Hope International University,0.3476,0.0774,0.2923,0.0442,0.0079,0.0253,0.1232,0.0174,0.0648,0.4502,0.5498,,,,,,4,2
Jacksonville College-Main Campus,0.2791,0.2209,0.376,0.0078,0.0039,0.0,0.0388,0.0465,0.0271,0.4496,0.5504,,,,,,2,2
Kalamazoo College,0.5573,0.0735,0.1542,0.0696,0.0016,0.0008,0.0498,0.0688,0.0245,0.4427,0.5573,,,,,,3,2
Kalamazoo Valley Community College,0.6915,0.124,0.0737,0.0197,0.0093,0.0009,0.0504,0.0107,0.0197,0.4691,0.5309,,,,,,2,1
Kellogg Community College,0.6918,0.0921,0.0546,0.0309,0.0076,0.0016,0.0539,0.0069,0.0606,0.3136,0.6864,,,,,,2,1
Kirtland Community College,0.9127,0.0151,0.0241,0.01,0.012,0.001,0.012,0.0,0.0131,0.3544,0.6456,,,,,,2,1
Michigan College of Beauty-Monroe,0.7755,0.0918,0.051,0.0204,0.0,0.0102,0.0408,0.0,0.0102,0.0102,0.9898,,,,,,1,3
Lake Michigan College,0.6539,0.1419,0.1241,0.0141,0.0,0.0,0.0378,0.0,0.0282,0.3896,0.6104,,,,,,3,1
Lake Superior State University,0.7998,0.0132,0.0219,0.0092,0.088,0.0006,0.0,0.0397,0.0276,0.4701,0.5299,,,,,,3,1
Lansing Community College,0.6766,0.0986,0.0891,0.0351,0.0048,0.0019,0.0425,0.0136,0.0376,0.4666,0.5334,,,,,,2,1
Lawrence Technological University,0.6821,0.0855,0.0299,0.0335,0.001,0.0,0.0206,0.1077,0.0397,0.7197,0.2803,,,,,,4,2
M J Murphy Beauty College of Mount Pleasant,0.9444,0.0,0.0,0.0278,0.0,0.0278,0.0,0.0,0.0,0.0833,0.9167,,,,,,1,3
Macomb Community College,0.6987,0.1109,0.0354,0.0555,0.0036,0.0013,0.0295,0.0055,0.0596,0.4622,0.5378,,,,,,2,1
Madonna University,0.6044,0.105,0.0465,0.0256,0.0017,0.0017,0.0307,0.1391,0.0452,0.3218,0.6782,,,,,,4,2
Rochester University,0.6994,0.1976,0.0189,0.0118,0.0047,0.0,0.026,0.0284,0.013,0.3621,0.6379,,,,,,4,2
University of Michigan-Ann Arbor,0.567,0.04,0.0689,0.156,0.0012,0.0004,0.0474,0.074,0.0451,0.5004,0.4996,,,,,,4,1
The Michigan Barber School,0.0468,0.8713,0.0526,0.0058,0.0,0.0,0.0117,0.0,0.0117,0.8187,0.1813,,,,,,1,2
