School,enrolled,over_25,over_23,independent,dependent,unemployment,median_family_income,poverty_rate,admissions_rate,sat_mid_reading,sat_mid_math,sat_mid_writing,sat_mid_overall,region
Pinellas Technical College-St. Petersburg,,0.5121,,,,,,,,,,,,5
Santa Barbara Business College-Santa Maria,,0.4831,,,,,,,,,,,,8
Suncoast Technical College,,0.2081,,,,,,,,,,,,5
Seminole State College of Florida,,0.3502,,,,,,,,,,,,5
Sheridan Technical College,,0.5008,,,,,,,,,,,,5
St. John Vianney College Seminary,,0.1739,,,,,,,1.0,,,,,5
Saint Johns River State College,,0.2213,,,,,,,,,,,,5
Florida SouthWestern State College,,0.2331,,,,,,,,,,,,5
University of South Florida-St Petersburg,,0.2759,,,,,,,0.2739,620.0,588.0,,1225.0,5
Thomas Edison State University,,0.872,,,,,,,,,,,,2
Stetson University,,0.021,,,,,,,0.7236,,,,,5
Southeastern Louisiana University,,0.0935,,,,,,,0.9021,,,,1105.0,5
Bene's Career Academy,,0.6071,,,,,,,,,,,,5
Riveroak Technical College,,0.2951,,,,,,,,,,,,5
Tallahassee Community College,,0.1843,,,,,,,,,,,,5
Talmudic College of Florida,,0.0968,,,,,,,,,,,,5
Altierus Career College-Tampa,,0.6712,,,,,,,,,,,,5
The University of Tampa,,0.035,,,,,,,0.4475,590.0,585.0,,1194.0,5
Big Bend Technical College,,0.1713,,,,,,,,,,,,5
Tom P Haney Technical Center,,0.4741,,,,,,,,,,,,5
Trinity Baptist College,,0.1557,,,,,,,0.6855,488.0,488.0,,994.0,5
Trinity College of Florida,,0.5045,,,,,,,0.822,465.0,460.0,,939.0,5
Valencia College,,0.2508,,,,,,,,,,,,5
Warner Pacific University Professional and Graduate Studies,,0.9271,,,,,,,,,,,,8
Florida Panhandle Technical College,,0.436,,,,,,,,,,,,5
Webber International University,,0.0406,,,,,,,0.4225,495.0,480.0,,977.0,5
Rasmussen University-Florida,,0.789,,,,,,,,,,,,5
The University of West Florida,,0.2888,,,,,,,0.31,595.0,575.0,,1198.0,5
Orange Technical College-Westside Campus,,0.1136,,,,,,,,,,,,5
William T McFatter Technical College,,0.3705,,,,,,,,,,,,5
Orange Technical College-Winter Park Campus,,0.0798,,,,,,,,,,,,5
Withlacoochee Technical College,,0.4286,,,,,,,,,,,,5
Abraham Baldwin Agricultural College,,0.1263,,,,,,,0.7342,525.0,500.0,,1029.0,5
Agnes Scott College,,0.0129,,,,,,,0.6482,,,,,5
Interactive College of Technology-Chamblee,,0.7887,,,,,,,,,,,,5
Interactive College of Technology-Morrow,,0.7426,,,,,,,,,,,,5
Albany Technical College,,0.439,,,,,,,,,,,,5
Albany State University,,0.1961,,,,,,,0.6568,420.0,395.0,,849.0,5
Andrew College,,0.2215,,,,,,,0.414,465.0,440.0,,913.0,5
The Art Institute of Atlanta,,0.4092,,,,,,,,,,,,5
Georgia Career Institute,,0.4582,,,,,,,,,,,,5
Atlanta Technical College,,0.5781,,,,,,,,,,,,5
South University-High Point,,,,,,,,,,,,,,5
Atlanta Metropolitan State College,,0.3563,,,,,,,,,,,,5
Atlanta's John Marshall Law School,,,,,,,,,,,,,,5
Atlanta School of Massage,,0.737,,,,,,,,,,,,5
Clark Atlanta University,,0.0368,,,,,,,0.5482,515.0,495.0,,1006.0,5
Augusta Technical College,,0.4508,,,,,,,,,,,,5
Berry College,,0.0118,,,,,,,0.7059,615.0,590.0,,1245.0,5
Beulah Heights University,,0.9156,,,,,,,,,,,,5
Brenau University,,0.439,,,,,,,0.5752,525.0,505.0,,1038.0,5
Brewton-Parker College,,0.0664,,,,,,,0.9624,490.0,475.0,,970.0,5
College of Coastal Georgia,,0.2306,,,,,,,0.8717,520.0,485.0,,1011.0,5
West Georgia Technical College,,0.3159,,,,,,,,,,,,5
Clayton  State University,,0.3326,,,,,,,0.5114,,,,,5
Columbia Theological Seminary,,,,,,,,,,,,,,5
Columbus Technical College,,0.4325,,,,,,,,,,,,5
Columbus State University,,0.2697,,,,,,,0.7942,505.0,475.0,,1009.0,5
Georgia Northwestern Technical College,,0.2852,,,,,,,,,,,,5
Covenant College,,0.0085,,,,,,,0.9822,625.0,590.0,,1233.0,5
Dalton State College,,0.17,,,,,,,,,,,,5
Pro Way Hair School,,0.5364,,,,,,,,,,,,5
South University-Savannah,,0.7415,,,,,,,,,,,,5
East Georgia State College,,0.0748,,,,,,,,,,,,5
Emmanuel College,,0.0282,,,,,,,0.4615,515.0,505.0,,1018.0,5
Emory University,,0.0413,,,,,,,0.156,705.0,740.0,,1453.0,5
Georgia Highlands College,,0.2074,,,,,,,,,,,,5
Fort Valley State University,,0.1038,,,,,,,0.5181,470.0,435.0,,919.0,5
Grady Health System Professional Schools,,0.7297,,,,,,,,,,,,5
Georgia Institute of Technology-Main Campus,,0.0304,,,,,,,0.2058,680.0,725.0,,1418.0,5
Georgia Southwestern State University,,0.207,,,,,,,0.5833,530.0,500.0,,1027.0,5
Georgia Southern University,,0.123,,,,,,,0.5447,575.0,550.0,,1129.0,5
Georgia Southwestern State University,,0.207,,,,,,,0.5833,530.0,500.0,,1027.0,5
Georgia Southwestern State University,,0.207,,,,,,,0.5833,530.0,500.0,,1027.0,5
Gordon State College,,0.1359,,,,,,,0.8386,475.0,455.0,,936.0,5
Southern Crescent Technical College,,0.374,,,,,,,,,,,,5
Gupton Jones College of Funeral Service,,0.3333,,,,,,,,,,,,5
Gwinnett College-Lilburn,,0.6548,,,,,,,,,,,,5
Gwinnett Technical College,,0.4026,,,,,,,,,,,,5
Interdenominational Theological Center,,,,,,,,,,,,,,5
LaGrange College,,0.0619,,,,,,,0.4881,544.0,530.0,,1079.0,5
Lanier Technical College,,0.2801,,,,,,,,,,,,5
Life Pacific University,,0.1656,,,,,,,0.9137,516.0,485.0,,991.0,8
Chattahoochee Technical College,,0.3223,,,,,,,,,,,,5
Herzing University-Atlanta,,0.6935,,,,,,,0.8974,,,,,5
Mercer University,,0.237,,,,,,,0.7422,630.0,625.0,,1274.0,5
Morehouse College,,0.0299,,,,,,,0.998,530.0,552.0,,1064.0,5
Morehouse School of Medicine,,,,,,,,,,,,,,5
Georgia Northwestern Technical College,,0.2852,,,,,,,,,,,,5
Oglethorpe University,,0.0635,,,,,,,0.6755,620.0,575.0,,1206.0,5
Paine College,,0.1138,,,,,,,0.6494,447.0,424.0,,876.0,5
Piedmont University,,0.1956,,,,,,,0.5398,540.0,520.0,,1069.0,5
Miami Ad School-Atlanta,,0.5893,,,,,,,,,,,,5
Reinhardt University,,0.172,,,,,,,0.9202,545.0,530.0,,1095.0,5
Savannah Technical College,,0.4487,,,,,,,,,,,,5
Savannah College of Art and Design,,0.0751,,,,,,,0.9591,590.0,555.0,,1162.0,5
Savannah State University,,0.1137,,,,,,,0.332,495.0,470.0,,965.0,5
Shorter University,,0.1707,,,,,,,0.6032,515.0,515.0,,1047.0,5
Southern Regional Technical College,,0.2628,,,,,,,,,,,,5
The Creative Circus,,0.7401,,,,,,,,,,,,5
Spelman College,,0.0184,,,,,,,0.4344,595.0,560.0,,1167.0,5
St. Thomas University,,0.0906,,,,,,,0.5463,505.0,485.0,,996.0,5
Toccoa Falls College,,0.0731,,,,,,,0.5978,535.0,500.0,,1027.0,5
Truett McConnell University,,0.0211,,,,,,,0.9411,530.0,510.0,,1052.0,5
Wiregrass Georgia Technical College,,0.2557,,,,,,,,,,,,5
Valdosta State University,,0.1519,,,,,,,0.5717,550.0,515.0,,1072.0,5
Kentucky Wesleyan College,,0.0406,,,,,,,0.6243,555.0,544.0,,1141.0,5
University of West Georgia,,0.1152,,,,,,,0.593,530.0,470.0,,1020.0,5
Young Harris College,,0.0086,,,,,,,0.6465,535.0,505.0,,1049.0,5
Chaminade University of Honolulu,,0.2506,,,,,,,0.9467,535.0,530.0,,1073.0,8
University of Hawaii at Hilo,,0.2257,,,,,,,0.5162,545.0,535.0,,1064.0,8
University of Hawaii at Manoa,,0.1553,,,,,,,0.5847,585.0,585.0,,1170.0,8
Hawaii Institute of Hair Design,,0.431,,,,,,,,,,,,8
Hawaii Pacific University,,0.2493,,,,,,,0.7483,560.0,540.0,,1100.0,8
Honolulu Community College,,0.4162,,,,,,,,,,,,8
Kapiolani Community College,,0.3425,,,,,,,,,,,,8
Kauai Community College,,0.2753,,,,,,,,,,,,8
Leeward Community College,,0.3315,,,,,,,,,,,,8
University of Hawaii Maui College,,0.3479,,,,,,,,,,,,8
University of Hawaii-West Oahu,,0.3903,,,,,,,0.8442,510.0,510.0,,1007.0,8
Windward Community College,,0.3111,,,,,,,,,,,,8
Carrington College-Boise,,0.6123,,,,,,,,,,,,7
Boise Bible College,,0.1789,,,,,,,0.9474,550.0,505.0,,1053.0,7
Boise State University,,0.186,,,,,,,0.7744,570.0,560.0,,1136.0,7
College of Eastern Idaho,,0.3348,,,,,,,,,,,,7
Idaho State University,,0.2202,,,,,,,,,,,,7
Idaho State University,,0.2202,,,,,,,,,,,,7
The College of Idaho,,0.0269,,,,,,,0.486,,,,,7
Lewis-Clark State College,,0.2681,,,,,,,0.9976,500.0,490.0,,999.0,7
Aveda Institute-Twin Falls,,0.3594,,,,,,,,,,,,7
Mr Leon's School of Hair Design-Moscow,,,,,,,,,,,,,,7
North Idaho College,,0.267,,,,,,,,,,,,7
Northwest Nazarene University,,0.2656,,,,,,,0.8553,560.0,530.0,,1114.0,7
Elevate Salon Institute-Chubbuck,,0.3478,,,,,,,,,,,,7
Brigham Young University-Idaho,,0.4078,,,,,,,0.9577,555.0,540.0,,1111.0,7
College of Southern Idaho,,0.1651,,,,,,,,,,,,7
Adler University,,,,,,,,,,,,,,3
American Academy of Dramatic Arts-Los Angeles,,0.1155,,,,,,,0.7847,,,,,8
American Islamic College,,0.6667,,,,,,,,,,,,3
School of the Art Institute of Chicago,,0.0644,,,,,,,0.5704,625.0,615.0,,1238.0,3
Augustana University,,0.0363,,,,,,,0.6691,605.0,620.0,,1248.0,4
Aurora University,,0.1564,,,,,,,0.8673,523.0,525.0,,1052.0,3
Southwestern Illinois College,,0.3347,,,,,,,,,,,,3
Bethany Theological Seminary,,,,,,,,,,,,,,3
Black Hawk College,,0.2668,,,,,,,,,,,,3
Blackburn College,,0.0602,,,,,,,0.5714,515.0,495.0,,1027.0,3
Blessing Rieman College of Nursing and Health Sciences,,0.4485,,,,,,,,,,,,3
Blessing Hospital School of Radiologic Technology,,0.3125,,,,,,,,,,,,3
Bradley University,,0.0224,,,,,,,0.7021,585.0,585.0,,1191.0,3
Cameo Beauty Academy,,0.5366,,,,,,,,,,,,3
Cannella School of Hair Design-Villa Park,,0.5686,,,,,,,,,,,,3
Cannella School of Hair Design-Chicago,,0.6557,,,,,,,,,,,,3
Cannella School of Hair Design-Chicago,,0.6557,,,,,,,,,,,,3
Capri Beauty College,,0.1636,,,,,,,,,,,,3
Carl Sandburg College,,0.2364,,,,,,,,,,,,3
Catholic Theological Union at Chicago,,,,,,,,,,,,,,3
Midwestern University-Downers Grove,,,,,,,,,,,,,,3
The Chicago School of Professional Psychology at Chicago,,0.4545,,,,,,,,,,,,3
Chicago State University,,0.5285,,,,,,,0.6334,475.0,477.0,,958.0,3
Chicago Theological Seminary,,,,,,,,,,,,,,3
University of Illinois Chicago,,0.0864,,,,,,,0.727,565.0,580.0,,1161.0,3
City Colleges of Chicago-Kennedy-King College,,0.5307,,,,,,,,,,,,3
City Colleges of Chicago-Malcolm X College,,0.4046,,,,,,,,,,,,3
City Colleges of Chicago-Olive-Harvey College,,0.4355,,,,,,,,,,,,3
City Colleges of Chicago-Harry S Truman College,,0.6476,,,,,,,,,,,,3
City Colleges of Chicago-Richard J Daley College,,0.5027,,,,,,,,,,,,3
City Colleges of Chicago-Harold Washington College,,0.2273,,,,,,,,,,,,3
City Colleges of Chicago-Wilbur Wright College,,0.4012,,,,,,,,,,,,3
Columbia College Chicago,,0.0939,,,,,,,0.9022,,,,,3
Concordia University-Chicago,,0.1555,,,,,,,0.7472,545.0,550.0,,1113.0,3
Coyne College,,0.3755,,,,,,,,,,,,3
Danville Area Community College,,0.3219,,,,,,,,,,,,3
Tricoci University of Beauty Culture-Danville,,0.425,,,,,,,,,,,,3
DePaul University,,0.1363,,,,,,,0.6822,,,,,3
College of DuPage,,0.3146,,,,,,,,,,,,3
East-West University,,0.2595,,,,,,,,,,,,3
Eastern Illinois University,,0.123,,,,,,,0.525,520.0,515.0,,1051.0,3
Elgin Community College,,0.3073,,,,,,,,,,,,3
Elmhurst University,,0.1214,,,,,,,0.6778,550.0,550.0,,1114.0,3
Eureka College,,0.0838,,,,,,,0.6184,525.0,515.0,,1044.0,3
First Institute of Travel Inc.,,0.4359,,,,,,,,,,,,3
Garrett-Evangelical Theological Seminary,,,,,,,,,,,,,,3
Gem City College,,0.5769,,,,,,,,,,,,3
Governors State University,,0.4766,,,,,,,0.4561,480.0,455.0,,955.0,3
Graham Hospital School of Nursing,,0.5385,,,,,,,1.0,,,,,3
Greenville University,,0.1051,,,,,,,0.5612,530.0,535.0,,1076.0,3
Hair Professionals Career College,,0.5116,,,,,,,,,,,,3
Hair Professionals School of Cosmetology,,0.3308,,,,,,,,,,,,3
Hebrew Theological College,,0.0725,,,,,,,1.0,,,,,3
Pennsylvania Highlands Community College,,0.1435,,,,,,,,,,,,2
Rosalind Franklin University of Medicine and Science,,,,,,,,,,,,,,3
University of Illinois Chicago,,0.0864,,,,,,,0.727,565.0,580.0,,1161.0,3
Benedictine University,,0.1568,,,,,,,0.4171,518.0,559.0,,1098.0,3
Illinois College of Optometry,,,,,,,,,,,,,,3
University of Illinois Urbana-Champaign,,0.0157,,,,,,,0.5903,650.0,690.0,,1342.0,3
Illinois Wesleyan University,,0.0031,,,,,,,0.608,605.0,615.0,,1245.0,3
Illinois Central College,,0.2388,,,,,,,,,,,,3
Chamberlain University-Illinois,,0.8878,,,,,,,1.0,,,,,3
Olney Central College,,0.3104,,,,,,,,,,,,3
Illinois Institute of Technology,,0.1037,,,,,,,0.6023,620.0,675.0,,1312.0,3
Illinois State University,,0.0437,,,,,,,0.8194,560.0,560.0,,1132.0,3
Illinois Valley Community College,,0.2738,,,,,,,,,,,,3
Institute for Clinical Social Work,,,,,,,,,,,,,,3
John A Logan College,,0.2674,,,,,,,,,,,,3
John Wood Community College,,0.2906,,,,,,,,,,,,3
Joliet Junior College,,0.2222,,,,,,,,,,,,3
Judson University,,0.3078,,,,,,,0.3853,490.0,500.0,,1036.0,3
Kankakee Community College,,0.3033,,,,,,,,,,,,3
Kaskaskia College,,0.2023,,,,,,,,,,,,3
Kishwaukee College,,0.234,,,,,,,,,,,,3
Knox College,,0.0143,,,,,,,0.6832,610.0,610.0,,1255.0,3
Educators of Beauty College of Cosmetology-Peru,,0.1522,,,,,,,,,,,,3
College of Lake County,,0.3816,,,,,,,,,,,,3
Lake Forest College,,0.0234,,,,,,,0.552,,,,,3
Lake Forest Graduate School of Management,,,,,,,,,,,,,,3
Lake Land College,,0.2414,,,,,,,,,,,,3
Lakeview College of Nursing,,0.4054,,,,,,,,,,,,3
Lewis and Clark Community College,,0.2102,,,,,,,,,,,,3
Lewis University,,0.1982,,,,,,,0.639,550.0,555.0,,1131.0,3
Lincoln Christian University,,0.1825,,,,,,,,,,,,3
Lincoln College of Technology-Indianapolis,,0.3404,,,,,,,,,,,,3
Lincoln Land Community College,,0.3177,,,,,,,,,,,,3
Lincoln College of Technology-Melrose Park,,0.3446,,,,,,,,,,,,3
Loyola University Chicago,,0.071,,,,,,,0.6722,615.0,610.0,,1263.0,3
Lutheran School of Theology at Chicago,,,,,,,,,,,,,,3
Steven Papageorge Hair Academy,,0.7818,,,,,,,,,,,,3
MacCormac College,,0.5399,,,,,,,,,,,,3
McCormick Theological Seminary,,,,,,,,,,,,,,3
McHenry County College,,0.2596,,,,,,,,,,,,3
McKendree University,,0.25,,,,,,,0.6335,532.0,532.0,,1106.0,3
Meadville Lombard Theological School,,,,,,,,,,,,,,3
Nebraska Methodist College of Nursing & Allied Health,,0.3499,,,,,,,0.9744,,,,1120.0,4
Millikin University,,0.0792,,,,,,,0.7125,550.0,525.0,,1112.0,3
Monmouth College,,0.011,,,,,,,0.6667,550.0,530.0,,1099.0,3
Moody Bible Institute,,0.3011,,,,,,,0.9441,575.0,520.0,,1080.0,3
Moraine Valley Community College,,0.2418,,,,,,,,,,,,3
Morrison Institute of Technology,,0.0341,,,,,,,,,,,,3
Morton College,,0.2769,,,,,,,,,,,,3
National Louis University,,0.4172,,,,,,,0.9767,,,,,3
National University of Health Sciences,,0.7045,,,,,,,,,,,,3
Cosmetology Concepts Niles,,0.4324,,,,,,,,,,,,3
North Central Texas College,,0.2145,,,,,,,,,,,,6
Lone Star College System,,0.2253,,,,,,,,,,,,6
Northern Baptist Theological Seminary,,,,,,,,,,,,,,3
Northern Illinois University,,0.1263,,,,,,,0.4835,530.0,525.0,,1070.0,3
Northwestern State University of Louisiana,,0.2608,,,,,,,0.8198,555.0,555.0,,1105.0,5
Northeastern Illinois University,,0.4147,,,,,,,0.5848,520.0,495.0,,1011.0,3
Oakton Community College,,0.3587,,,,,,,,,,,,3
Oehrlein School of Cosmetology,,0.1951,,,,,,,,,,,,3
Olivet Nazarene University,,0.1186,,,,,,,0.5776,545.0,525.0,,1098.0,3
Parkland College,,0.2602,,,,,,,,,,,,3
Prairie State College,,0.4158,,,,,,,,,,,,3
Principia College,,0.0369,,,,,,,0.9143,568.0,547.0,,1145.0,3
Professional's Choice Hair Design Academy,,0.1667,,,,,,,,,,,,3
Quincy University,,0.072,,,,,,,0.6176,530.0,540.0,,1098.0,3
Rend Lake College,,0.1736,,,,,,,,,,,,3
Richland Community College,,0.3106,,,,,,,,,,,,3
Rock Valley College,,0.2538,,,,,,,,,,,,3
Rockford University,,0.2067,,,,,,,0.5424,525.0,525.0,,1069.0,3
Roosevelt University,,0.2512,,,,,,,0.673,570.0,550.0,,1143.0,3
Dominican University,,0.1009,,,,,,,0.6434,550.0,550.0,,1106.0,3
Rush University,,0.7143,,,,,,,,,,,,3
Saint Francis Medical Center College of Nursing,,0.2969,,,,,,,,,,,,3
University of Saint Francis-Fort Wayne,,0.1954,,,,,,,0.9622,534.0,525.0,,1072.0,3
St. John's College-Department of Nursing,,0.3782,,,,,,,,,,,,3
Saint Xavier University,,0.0845,,,,,,,0.7265,525.0,525.0,,1065.0,3
University of Illinois Springfield,,0.3564,,,,,,,0.7681,555.0,553.0,,1118.0,3
Saint Anthony College of Nursing - Sauk Valley Community College Campus,,,,,,,,,,,,,,3
Shawnee Community College,,0.2392,,,,,,,,,,,,3
Saint Augustine College,,0.5985,,,,,,,,,,,,3
University of Saint Mary of the Lake,,,,,,,,,,,,,,3
Southeastern Illinois College,,0.2771,,,,,,,,,,,,3
National Latino Education Institute,,0.1667,,,,,,,0.8,,,,,3
Spertus College,,,,,,,,,,,,,,3
Spoon River College,,0.2532,,,,,,,,,,,,3
Saint Anthony College of Nursing,,0.3416,,,,,,,1.0,,,,,3
Educators of Beauty College of Cosmetology-Sterling,,0.1538,,,,,,,,,,,,3
Southern Illinois University-Carbondale,,0.216,,,,,,,0.6638,575.0,565.0,,1169.0,3
Southern Illinois University-Edwardsville,,0.1466,,,,,,,0.8567,560.0,560.0,,1137.0,3
Taylor Business Institute,,0.6981,,,,,,,0.9552,,,,,3
Telshe Yeshiva-Chicago,,,,,,,,,0.9167,,,,,3
South Suburban College,,0.317,,,,,,,,,,,,3
Tri-County Beauty Academy,,0.4615,,,,,,,,,,,,3
Trinity Christian College,,0.209,,,,,,,0.6906,530.0,530.0,,1113.0,3
Trinity International University-Illinois,,0.1801,,,,,,,0.6024,525.0,520.0,,1078.0,3
Triton College,,0.4172,,,,,,,,,,,,3
VanderCook College of Music,,0.0734,,,,,,,0.8519,519.0,530.0,,1034.0,3
Waubonsee Community College,,0.2681,,,,,,,,,,,,3
Resurrection University,,0.7241,,,,,,,,,,,,3
Western Illinois University,,0.1616,,,,,,,0.5666,530.0,520.0,,1067.0,3
Wheaton College,,0.0109,,,,,,,0.8481,670.0,660.0,,1337.0,3
William Rainey Harper College,,0.3,,,,,,,,,,,,3
The University of Texas MD Anderson Cancer Center,,0.5071,,,,,,,,,,,,6
Ball State University,,0.0507,,,,,,,0.7671,,,,,3
Bethel Seminary-San Diego,,,,,,,,,,,,,,8
Butler University,,0.013,,,,,,,0.7317,620.0,620.0,,1262.0,3
Calumet College of Saint Joseph,,0.326,,,,,,,,,,,,3
Christian Theological Seminary,,,,,,,,,,,,,,3
College of Court Reporting Inc,,0.8662,,,,,,,,,,,,3
Concordia Theological Seminary,,,,,,,,,,,,,,3
Tricoci University of Beauty Culture-Highland,,0.3971,,,,,,,,,,,,3
