School,enrolled,over_25,over_23,independent,dependent,unemployment,median_family_income,poverty_rate,admissions_rate,sat_mid_reading,sat_mid_math,sat_mid_writing,sat_mid_overall,region
Northern Vermont University - Northern Essex Community College,,,,,,,,,,,,,,1
Middlebury College,,0.0039,,,,,,,0.1536,710.0,735.0,,1460.0,1
Norwich University,,0.2192,,,,,,,0.7507,,,,,1
O'Briens Aveda Institute,,0.3,,,,,,,,,,,,1
Saint Michael's College,,0.0088,,,,,,,0.8309,,,,,1
SIT Graduate Institute,,,,,,,,,,,,,,1
Northeastern Junior College,,0.2158,,,,,,,,,,,,7
Vermont Law School,,,,,,,,,,,,,,1
Vermont Technical College,,0.3673,,,,,,,0.6704,,,,,1
University of Vermont,,0.0547,,,,,,,0.673,640.0,630.0,,1287.0,1
Paul Mitchell the School-Roanoke,,0.3153,,,,,,,,,,,,5
Advanced Technology Institute,,0.4683,,,,,,,0.4791,,,,,5
Averett University-Non-Traditional Programs,,0.8624,,,,,,,0.2364,,,,,5
Blue Ridge Community College,,0.211,,,,,,,,,,,,5
Bluefield College - Edward Via College of Osteopathic Medicine,,,,,,,,,,,,,,5
Bridgewater College,,0.0058,,,,,,,0.6729,545.0,525.0,,1075.0,5
Regent University,,0.6075,,,,,,,0.8554,575.0,530.0,,1109.0,5
Central School of Practical Nursing,,0.7468,,,,,,,,,,,,3
Central Virginia Community College,,0.2151,,,,,,,,,,,,5
Christopher Newport University,,0.0114,,,,,,,0.7189,610.0,585.0,,1197.0,5
Suffolk Beauty Academy,,0.6,,,,,,,,,,,,5
Radford University-Carilion,,0.0893,,,,,,,0.2767,506.0,505.0,,1012.0,5
Dabney S Lancaster Community College,,0.1357,,,,,,,,,,,,5
Danville Area Community College,,0.3219,,,,,,,,,,,,3
Eastern Virginia Medical School,,,,,,,,,,,,,,5
Centura College-Virginia Beach,,0.6822,,,,,,,,,,,,5
Eastern Mennonite University,,0.1994,,,,,,,0.646,555.0,545.0,,1106.0,5
Eastern Shore Community College,,0.2113,,,,,,,,,,,,5
Ferrum College,,0.0238,,,,,,,0.7316,490.0,470.0,,967.0,5
George Mason University,,0.1872,,,,,,,0.8674,610.0,605.0,,1222.0,5
Germanna Community College,,0.2187,,,,,,,,,,,,5
Hampden-Sydney College,,0.006,,,,,,,0.5743,605.0,585.0,,1185.0,5
Hampton University,,0.1023,,,,,,,0.36,,,,,5
Hollins University,,0.0434,,,,,,,0.7124,615.0,570.0,,1200.0,5
J Sargeant Reynolds Community College,,0.369,,,,,,,,,,,,5
James Madison University,,0.0296,,,,,,,0.7675,610.0,595.0,,1211.0,5
John Tyler Community College,,0.2249,,,,,,,,,,,,5
Liberty University,,0.5382,,,,,,,0.5106,585.0,565.0,,1171.0,5
Longwood University,,0.0596,,,,,,,0.8989,540.0,515.0,,1057.0,5
Lord Fairfax Community College,,0.1851,,,,,,,,,,,,5
University of Lynchburg,,0.0444,,,,,,,0.9104,550.0,520.0,,1079.0,5
College of Central Florida,,0.2961,,,,,,,,,,,,5
Mary Baldwin University,,0.2651,,,,,,,0.8439,530.0,500.0,,1036.0,5
University of Mary Washington,,0.0894,,,,,,,0.7473,610.0,570.0,,1193.0,5
Loyola Marymount University,,0.0266,,,,,,,0.4384,660.0,660.0,,1331.0,8
Sovah School of Health Professions,,,,,,,,,,,,,,5
Mountain Empire Community College,,0.278,,,,,,,,,,,,5
American National University,,0.7598,,,,,,,,,,,,5
New River Community College,,0.1851,,,,,,,,,,,,5
Sentara College of Health Sciences,,0.6667,,,,,,,,,,,,5
Tidewater Tech-Trades,,0.6929,,,,,,,,,,,,5
Norfolk State University,,0.1764,,,,,,,0.9169,485.0,465.0,,956.0,5
Northern Virginia Community College,,0.2483,,,,,,,,,,,,5
Old Dominion University,,0.2528,,,,,,,0.8933,550.0,530.0,,1081.0,5
Patrick Henry Community College,,0.206,,,,,,,,,,,,5
Paul D Camp Community College,,0.2156,,,,,,,,,,,,5
Southside College of Health Sciences,,0.5893,,,,,,,0.0,,,,,5
Piedmont Virginia Community College,,0.254,,,,,,,,,,,,5
Radford University-Carilion,,0.0893,,,,,,,0.2767,506.0,505.0,,1012.0,5
Sylvain Melloul International Hair Academy,,0.373,,,,,,,,,,,,5
Randolph College,,0.0442,,,,,,,0.8955,545.0,530.0,,1083.0,5
Randolph College,,0.0442,,,,,,,0.8955,545.0,530.0,,1083.0,5
Rappahannock Community College,,0.2025,,,,,,,,,,,,5
Richard Bland College,,0.0206,,,,,,,0.4955,,,,,5
Bon Secours Memorial College of Nursing,,0.6473,,,,,,,,,,,,5
University of Richmond,,0.0593,,,,,,,0.2833,675.0,700.0,,1395.0,5
Riverside College of Health Careers,,0.5344,,,,,,,0.6,,,,,5
Roanoke-Chowan Community College,,0.2311,,,,,,,,,,,,5
Bon Secours St Mary's Hospital School of Medical Imaging,,0.3871,,,,,,,,,,,,5
Shenandoah University,,0.0941,,,,,,,0.7438,560.0,540.0,,1103.0,5
Southeastern Free Will Baptist Bible College,,0.0678,,,,,,,,,,,,5
Southern Virginia University,,0.1404,,,,,,,0.9803,545.0,539.0,,1116.0,5
Southside Virginia Community College,,0.2547,,,,,,,,,,,,5
Southwest Virginia Community College,,0.234,,,,,,,,,,,,5
Staunton School of Cosmetology,,0.5385,,,,,,,,,,,,5
Strayer University-Virginia,,0.886,,,,,,,,,,,,5
Sweet Briar College,,0.0342,,,,,,,0.7942,585.0,525.0,,1139.0,5
Thomas Nelson Community College,,0.3247,,,,,,,,,,,,5
Tidewater Community College,,0.3882,,,,,,,,,,,,5
Union Presbyterian Seminary,,,,,,,,,,,,,,5
The University of Virginia's College at Wise,,0.4297,,,,,,,0.5941,545.0,520.0,,1074.0,5
Virginia Highlands Community College,,0.2323,,,,,,,,,,,,5
Virginia Polytechnic Institute and State University,,0.018,,,,,,,0.7004,635.0,650.0,,1292.0,5
Virginia Western Community College,,0.2269,,,,,,,,,,,,5
Virginia Commonwealth University,,0.1049,,,,,,,0.8714,595.0,570.0,,1172.0,5
University of Virginia-Main Campus,,0.038,,,,,,,0.2394,705.0,725.0,,1436.0,5
Virginia Military Institute,,0.0012,,,,,,,0.5954,595.0,585.0,,1187.0,5
Asher Institute of Hampton,,0.6316,,,,,,,,,,,,5
Virginia University of Lynchburg,,0.1485,,,,,,,,,,,,5
Virginia Polytechnic Institute and State University,,0.018,,,,,,,0.7004,635.0,650.0,,1292.0,5
Virginia Union University,,0.1162,,,,,,,0.631,435.0,415.0,,855.0,5
Virginia Wesleyan University,,0.1384,,,,,,,0.7684,540.0,525.0,,1078.0,5
Washington and Lee University,,0.0091,,,,,,,0.1857,700.0,730.0,,1453.0,5
Wytheville Community College,,0.2412,,,,,,,,,,,,5
Bellevue College,,0.297,,,,,,,,,,,,8
Bellingham Technical College,,0.5049,,,,,,,,,,,,8
Big Bend Community College,,0.283,,,,,,,,,,,,8
Central Washington University,,0.1907,,,,,,,0.8492,525.0,535.0,,1062.0,8
Centralia College,,0.4683,,,,,,,,,,,,8
City University of Seattle,,0.8538,,,,,,,,,,,,8
Paul Mitchell the School-Richland,,0.3169,,,,,,,,,,,,8
Hussian College-Daymar College Clarksville,,0.7204,,,,,,,,,,,,5
Clover Park Technical College,,0.59,,,,,,,,,,,,8
Columbia Basin College,,0.3286,,,,,,,,,,,,8
Cornish College of the Arts,,0.093,,,,,,,0.7347,,,,,8
Divers Institute of Technology,,0.5281,,,,,,,,,,,,8
Eastern Washington University,,0.1827,,,,,,,0.957,515.0,510.0,,1033.0,8
Edmonds College,,0.4036,,,,,,,,,,,,8
Everett Community College,,0.3073,,,,,,,,,,,,8
Paroba College of Cosmetology,,0.4771,,,,,,,0.8442,,,,,8
The Evergreen State College,,0.394,,,,,,,0.9785,569.0,515.0,,1094.0,8
Pierce College District,,0.3524,,,,,,,,,,,,8
Glen Dow Academy of Hair Design,,0.4375,,,,,,,,,,,,8
Gonzaga University,,0.0144,,,,,,,0.617,635.0,645.0,,1288.0,8
Grays Harbor College,,0.4247,,,,,,,,,,,,8
Green River College,,0.2293,,,,,,,,,,,,8
Heritage Christian University,,0.6102,,,,,,,0.2353,,,,,5
Highline College,,0.3317,,,,,,,,,,,,8
International Air and Hospitality Academy,,0.4107,,,,,,,,,,,,8
Bastyr University,,0.4968,,,,,,,,,,,,8
Highlights Beauty Schools,,0.4037,,,,,,,,,,,,8
Bates Technical College,,0.6831,,,,,,,,,,,,8
Lake Washington Institute of Technology,,0.5735,,,,,,,,,,,,8
Lower Columbia College,,0.414,,,,,,,,,,,,8
North Seattle College,,0.6187,,,,,,,,,,,,8
Northwest Nazarene University,,0.2656,,,,,,,0.8553,560.0,530.0,,1114.0,7
Olympic College,,0.4175,,,,,,,,,,,,8
Perry Technical Institute,,0.2914,,,,,,,,,,,,8
Pacific Lutheran University,,0.0924,,,,,,,0.8603,600.0,585.0,,1206.0,8
Peninsula College,,0.4695,,,,,,,,,,,,8
University of Puget Sound,,0.0126,,,,,,,0.8381,,,,,8
Renton Technical College,,0.6546,,,,,,,,,,,,8
Saint Martin's University,,0.2455,,,,,,,0.9591,535.0,535.0,,1070.0,8
South Seattle College,,0.541,,,,,,,,,,,,8
Seattle Central College,,0.4508,,,,,,,,,,,,8
Seattle Pacific University,,0.0622,,,,,,,0.9061,570.0,565.0,,1135.0,8
Seattle University,,0.0762,,,,,,,0.7848,620.0,615.0,,1251.0,8
Shoreline Community College,,0.3878,,,,,,,,,,,,8
Skagit Valley College,,0.4655,,,,,,,,,,,,8
South Puget Sound Community College,,0.3343,,,,,,,,,,,,8
Spokane Community College,,0.6654,,,,,,,,,,,,8
Spokane Falls Community College,,0.345,,,,,,,,,,,,8
Stylemaster College of Hair Design,,0.4167,,,,,,,,,,,,8
Tacoma Community College,,0.4238,,,,,,,,,,,,8
George C Wallace State Community College-Hanceville,,0.2215,,,,,,,,,,,,5
Baldwin Wallace University,,0.0931,,,,,,,0.7269,577.0,570.0,,1175.0,3
Western Washington University,,0.0763,,,,,,,0.9038,595.0,575.0,,1181.0,8
University of Washington-Seattle Campus,,0.0706,,,,,,,0.5176,650.0,695.0,,1356.0,8
Wenatchee Valley College,,0.2849,,,,,,,,,,,,8
Western Washington University,,0.0763,,,,,,,0.9038,595.0,575.0,,1181.0,8
Whatcom Community College,,0.2726,,,,,,,,,,,,8
Whitman College,,0.0089,,,,,,,0.5592,670.0,675.0,,1365.0,8
Whitworth University,,0.0343,,,,,,,0.9138,590.0,580.0,,1183.0,8
Yakima Valley College,,0.3434,,,,,,,,,,,,8
Alderson Broaddus University,,0.0598,,,,,,,0.4713,480.0,480.0,,975.0,5
Appalachian Beauty School,,0.25,,,,,,,,,,,,5
Appalachian Bible College,,0.16,,,,,,,0.3706,540.0,515.0,,1061.0,5
B M Spurr School of Practical Nursing,,0.5417,,,,,,,0.3333,,,,,5
Ben Franklin Career Center,,0.4545,,,,,,,,,,,,5
Bethany Lutheran College,,0.0283,,,,,,,0.7264,515.0,535.0,,1138.0,4
Bluefield State College,,0.2828,,,,,,,0.9447,435.0,445.0,,942.0,5
Cabell County Career Technology Center,,0.5,,,,,,,,,,,,5
Charleston School of Beauty Culture,,0.4483,,,,,,,,,,,,5
Charleston Southern University,,0.163,,,,,,,0.4965,570.0,540.0,,1165.0,5
Clarksburg Beauty Academy and School of Massage Therapy,,0.54,,,,,,,,,,,,5
Concordia University-Ann Arbor,,0.1051,,,,,,,0.4906,,,,1065.0,3
Fairmont State University,,0.1886,,,,,,,0.8536,520.0,490.0,,1035.0,5
Glenville State College,,0.1619,,,,,,,,,,,,5
Huntington Junior College,,0.722,,,,,,,,,,,,5
James Rumsey Technical Institute,,0.3689,,,,,,,,,,,,5
Ralph R Willis Career and Technical Center,,0.4651,,,,,,,,,,,,5
Marshall B Ketchum University,,,,,,,,,,,,,,8
Mercer County Technical Education Center,,0.4713,,,,,,,0.8043,,,,,5
Monongalia County Technical Education Center,,0.56,,,,,,,0.7368,,,,,5
Morgantown Beauty College Inc,,0.2029,,,,,,,,,,,,5
Mountain State College,,0.8095,,,,,,,0.75,,,,,5
Ohio Valley University,,0.102,,,,,,,0.6928,530.0,515.0,,1048.0,5
West Virginia University at Parkersburg,,0.2445,,,,,,,,,,,,5
Potomac State College of West Virginia University,,0.0777,,,,,,,,,,,,5
Academy of Careers and Technology,,0.4783,,,,,,,,,,,,5
Salem State University,,0.1723,,,,,,,0.8558,550.0,535.0,,1085.0,1
Shepherd University,,0.2459,,,,,,,0.9628,545.0,525.0,,1088.0,5
Southern West Virginia Community and Technical College,,0.2664,,,,,,,,,,,,5
Fred W Eberle Technical Center,,0.3707,,,,,,,,,,,,5
West Virginia School of Osteopathic Medicine,,,,,,,,,,,,,,5
West Virginia State University,,0.112,,,,,,,0.9536,490.0,475.0,,1010.0,5
West Virginia University Hospital Departments of Rad Tech and Nutrition,,0.3684,,,,,,,,,,,,5
West Liberty University,,0.076,,,,,,,0.7064,,,,1070.0,5
West Virginia University Institute of Technology,,0.0753,,,,,,,0.5108,520.0,510.0,,1055.0,5
West Virginia Wesleyan College,,0.0203,,,,,,,0.6415,525.0,505.0,,1053.0,5
West Virginia Junior College-Charleston,,0.4134,,,,,,,,,,,,5
West Virginia Junior College-Morgantown,,0.6173,,,,,,,,,,,,5
International School of Beauty Inc,,0.3427,,,,,,,,,,,,8
West Virginia Northern Community College,,0.3166,,,,,,,,,,,,5
West Virginia University Institute of Technology,,0.0753,,,,,,,0.5108,520.0,510.0,,1055.0,5
Wheeling University,,0.1278,,,,,,,0.6825,505.0,515.0,,1037.0,5
Wood County School of Practical Nursing,,0.6842,,,,,,,,,,,,5
VICI Beauty School,,0.1833,,,,,,,,,,,,3
Alverno College,,0.2507,,,,,,,0.6937,,,,,3
Madison Area Technical College,,0.3118,,,,,,,,,,,,3
Bellingham Technical College,,0.5049,,,,,,,,,,,,8
Beloit College,,0.0114,,,,,,,0.6205,615.0,615.0,,1257.0,3
Blackhawk Technical College,,0.4617,,,,,,,,,,,,3
Cardinal Stritch University,,0.2604,,,,,,,0.8149,515.0,540.0,,1052.0,3
John Carroll University,,0.0116,,,,,,,0.8633,595.0,585.0,,1206.0,3
Carthage College,,0.0368,,,,,,,0.68,555.0,555.0,,1161.0,3
Concordia University-Wisconsin,,0.2245,,,,,,,0.6413,,,,1170.0,3
Edgewood College,,0.15,,,,,,,0.7237,535.0,545.0,,1134.0,3
Fox Valley Technical College,,0.3115,,,,,,,,,,,,3
Gateway Community and Technical College,,0.3496,,,,,,,,,,,,5
The Professional Hair Design Academy,,0.3939,,,,,,,,,,,,3
Lakeland University,,0.5467,,,,,,,0.7805,488.0,495.0,,1019.0,3
Lakeshore Technical College,,0.4763,,,,,,,,,,,,3
Lawrence University,,0.0076,,,,,,,0.6208,650.0,665.0,,1324.0,3
Maranatha Baptist University,,0.082,,,,,,,0.7668,564.0,542.0,,1131.0,3
Marian University,,0.1756,,,,,,,0.6461,485.0,495.0,,1025.0,3
Marquette University,,0.0128,,,,,,,0.8296,605.0,615.0,,1255.0,3
Medical College of Wisconsin,,,,,,,,,,,,,,3
Mid-State Technical College,,0.4048,,,,,,,,,,,,3
Milwaukee Area Technical College,,0.5131,,,,,,,,,,,,3
Milwaukee School of Engineering,,0.0912,,,,,,,0.6171,615.0,660.0,,1293.0,3
Moraine Park Technical College,,0.6466,,,,,,,,,,,,3
Mount St. Mary's University,,0.0843,,,,,,,0.7479,555.0,540.0,,1097.0,2
Nashotah House,,,,,,,,,,,,,,3
Nicolet Area Technical College,,0.3482,,,,,,,,,,,,3
Northcentral Technical College,,0.2603,,,,,,,,,,,,3
Northeast Wisconsin Technical College,,0.2974,,,,,,,,,,,,3
Northland Pioneer College,,0.3218,,,,,,,,,,,,6
Ripon College,,0.0089,,,,,,,0.6952,540.0,565.0,,1117.0,3
Sacred Heart Seminary and School of Theology,,,,,,,,,,,,,,3
Saint Norbert College,,0.008,,,,,,,0.7979,580.0,575.0,,1185.0,3
State College of Beauty Culture Inc,,0.3659,,,,,,,,,,,,3
Southwest Wisconsin Technical College,,0.239,,,,,,,,,,,,3
Viterbo University,,0.1936,,,,,,,0.7657,590.0,570.0,,1155.0,3
Chippewa Valley Technical College,,0.2572,,,,,,,,,,,,3
Waukesha County Technical College,,0.3434,,,,,,,,,,,,3
Western Technical College,,0.3561,,,,,,,,,,,,3
University of Wisconsin-Whitewater,,0.0914,,,,,,,0.7893,,,,1105.0,3
Wisconsin Indianhead Technical College,,0.4336,,,,,,,,,,,,3
Wisconsin School of Professional Psychology,,,,,,,,,,,,,,3
University of Wisconsin-Eau Claire,,0.0449,,,,,,,0.8163,,,,1170.0,3
University of Wisconsin-Green Bay,,0.2036,,,,,,,0.8524,,,,1085.0,3
University of Wisconsin-La Crosse,,0.031,,,,,,,0.73,,,,1220.0,3
Wisconsin Lutheran College,,0.1047,,,,,,,0.8921,585.0,570.0,,1187.0,3
University of Wisconsin-Oshkosh,,0.1,,,,,,,0.7633,,,,1105.0,3
University of Wisconsin-Parkside,,0.1938,,,,,,,0.6582,,,,1050.0,3
Herzing University-Madison,,0.7862,,,,,,,0.9055,,,,,3
University of Wisconsin-Stout,,0.1508,,,,,,,0.9054,,,,1120.0,3
University of Wisconsin-Superior,,0.274,,,,,,,0.8199,,,,1065.0,3
University of Wisconsin-Madison,,0.0372,,,,,,,0.5441,665.0,725.0,,1371.0,3
Ottawa University-Milwaukee,,0.8939,,,,,,,,,,,,3
University of Wisconsin-Platteville,,0.0951,,,,,,,0.8484,,,,1150.0,3
University of Wisconsin-River Falls,,0.0746,,,,,,,0.7888,,,,1135.0,3
University of Wisconsin-Stevens Point,,0.0917,,,,,,,0.8452,,,,1120.0,3
Casper College,,0.3534,,,,,,,,,,,,7
Central Wyoming College,,0.3088,,,,,,,,,,,,7
Eastern Wyoming College,,0.2055,,,,,,,,,,,,7
Laramie County Community College,,0.2819,,,,,,,,,,,,7
Northwest Nazarene University,,0.2656,,,,,,,0.8553,560.0,530.0,,1114.0,7
Northern Wyoming Community College District,,0.3568,,,,,,,,,,,,7
Western Wyoming Community College,,0.2829,,,,,,,,,,,,7
Cheeks Beauty Academy,,0.36,,,,,,,,,,,,7
WyoTech,,0.1107,,,,,,,,,,,,7
University of Wyoming,,0.1624,,,,,,,0.9596,590.0,580.0,,1203.0,7
American Samoa Community College,,0.1565,,,,,,,,,,,,9
Guam Community College,,0.3,,,,,,,,,,,,9
University of Guam,,0.1922,,,,,,,,,,,,9
Northern Marianas College,,0.1979,,,,,,,,,,,,9
Hollywood Institute of Beauty Careers,,0.6437,,,,,,,,,,,,5
American University of Puerto Rico,,0.3568,,,,,,,,,,,,9
American University of Puerto Rico,,0.3568,,,,,,,,,,,,9
American Educational College,,0.2633,,,,,,,,,,,,9
Antilles School of Technical Careers,,0.3786,,,,,,,,,,,,9
Universidad Adventista de las Antillas,,0.1909,,,,,,,0.9874,,,,,9
Atlantic University College,,0.0878,,,,,,,,,,,,9
Universidad Central de Bayamon,,0.2379,,,,,,,0.7725,,,,,9
Columbia Central University-Caguas,,0.2575,,,,,,,,,,,,9
Albizu University-San Juan,,0.1693,,,,,,,0.6019,,,,,9
Caribbean University-Bayamon,,0.5237,,,,,,,,,,,,9
Caribbean University-Carolina,,0.3057,,,,,,,,,,,,9
Pontifical Catholic University of Puerto Rico-Arecibo,,0.2434,,,,,,,0.9882,,,,,9
Pontifical Catholic University of Puerto Rico-Ponce,,0.0875,,,,,,,0.9287,,,,,9
CEM College-San Juan,,0.337,,,,,,,,,,,,9
Universidad Teologica del Caribe,,0.7512,,,,,,,,,,,,9
Colegio Universitario de San Juan,,0.3664,,,,,,,0.9505,,,,,9
Universidad Ana G. Mendez-Cupey Campus,,0.3184,,,,,,,,,,,,9
Conservatory of Music of Puerto Rico,,0.1351,,,,,,,0.6543,,,,,9
Center for Advanced Studies On Puerto Rico and the Caribbean,,,,,,,,,,,,,,9
EDP University of Puerto Rico Inc-San Sebastian,,0.464,,,,,,,0.9706,,,,,9
Emma's Beauty Academy-Mayaguez,,0.1159,,,,,,,,,,,,9
Escuela de Artes Plasticas y Diseno de Puerto Rico,,0.1451,,,,,,,0.9091,,,,,9
Instituto Tecnologico de Puerto Rico-Recinto de Manati,,,,,,,,,0.9894,,,,,9
Huertas College,,0.3828,,,,,,,,,,,,9
Humacao Community College,,0.3844,,,,,,,,,,,,9
ICPR Junior College-Arecibo,,0.2465,,,,,,,,,,,,9
ICPR Junior College-Mayaguez,,0.4575,,,,,,,,,,,,9
Richport Technical College,,0.3636,,,,,,,,,,,,9
Instituto Tecnologico de Puerto Rico-Recinto de Guayama,,0.2434,,,,,,,0.9606,,,,,9
Instituto Tecnologico de Puerto Rico-Recinto de Ponce,,,,,,,,,0.9667,,,,,9
Instituto Tecnologico de Puerto Rico-Recinto de San Juan,,0.1685,,,,,,,1.0,,,,,9
Inter American University of Puerto Rico-San German,,0.1102,,,,,,,0.4375,,,,,9
Inter American University of Puerto Rico-Aguadilla,,0.1713,,,,,,,0.4306,,,,,9
Inter American University of Puerto Rico-Arecibo,,0.1836,,,,,,,0.2593,,,,,9
Inter American University of Puerto Rico-Barranquitas,,0.1737,,,,,,,0.9022,,,,,9
Inter American University of Puerto Rico-Metro,,0.289,,,,,,,0.2605,,,,,9
Inter American University of Puerto Rico-Ponce,,0.2084,,,,,,,0.3269,,,,,9
Inter American University of Puerto Rico-Fajardo,,0.1955,,,,,,,0.5329,,,,,9
Inter American University of Puerto Rico-Guayama,,0.2365,,,,,,,0.4623,,,,,9
Inter American University of Puerto Rico-Bayamon,,0.1258,,,,,,,0.2682,,,,,9
Inter American University of Puerto Rico-School of Law,,,,,,,,,,,,,,9
Liceo de Arte y Tecnologia,,0.2258,,,,,,,,,,,,9
Modern Hairstyling Institute-Bayamon,,0.092,,,,,,,0.94,,,,,9
Modern Hairstyling Institute-Arecibo,,0.027,,,,,,,0.8261,,,,,9
NUC University,,0.6,,,,,,,0.4907,,,,,9
Ponce Health Sciences University,,,,,,,,,,,,,,9
University of Puerto Rico-Aguadilla,,0.0384,,,,,,,0.8676,520.0,509.0,,1029.0,9
Pontifical Catholic University of Puerto Rico-Arecibo,,0.2434,,,,,,,0.9882,,,,,9
Inter American University of Puerto Rico-Bayamon,,0.1258,,,,,,,0.2682,,,,,9
University of Puerto Rico-Carolina,,0.074,,,,,,,0.3865,511.0,480.0,,990.0,9
University of Puerto Rico-Cayey,,0.0516,,,,,,,0.8776,550.0,535.0,,1085.0,9
University of Puerto Rico-Humacao,,0.0376,,,,,,,0.4832,,,,,9
University of Puerto Rico-Utuado,,0.0785,,,,,,,0.6303,,,,,9
University of Puerto Rico-Mayaguez,,0.0415,,,,,,,0.804,,,,,9
University of Puerto Rico-Medical Sciences,,0.1854,,,,,,,,,,,,9
Inter American University of Puerto Rico-Ponce,,0.2084,,,,,,,0.3269,,,,,9
University of Puerto Rico-Rio Piedras,,0.0516,,,,,,,0.4881,,,,,9
Universidad Ana G. Mendez-Carolina Campus,,0.311,,,,,,,,,,,,9
Universidad del Sagrado Corazon,,0.1922,,,,,,,0.3685,,,,,9
Seminario Evangelico de Puerto Rico,,,,,,,,,,,,,,9
Universidad Central Del Caribe,,0.2143,,,,,,,1.0,,,,,9
Universidad Politecnica de Puerto Rico,,0.2428,,,,,,,,,,,,9
Pontifical Catholic University of Puerto Rico-Mayaguez,,0.2328,,,,,,,0.9786,,,,,9
Universidad Ana G. Mendez-Gurabo Campus,,0.2959,,,,,,,,,,,,9
College of Micronesia-FSM,,0.1393,,,,,,,0.8011,,,,,9
Palau Community College,,0.3018,,,,,,,,,,,,9
University of the Virgin Islands,,0.2492,,,,,,,0.9836,475.0,435.0,,913.0,9
Stanford University,,0.0166,,,,,,,0.0434,735.0,770.0,,1503.0,8
Purdue University-Main Campus,,0.0333,,,,,,,0.5983,640.0,675.0,,1321.0,3
Blue Hills Regional Technical School,,0.7778,,,,,,,0.0588,,,,,1
West Virginia University at Parkersburg,,0.2445,,,,,,,,,,,,5
EDP University of Puerto Rico Inc-San Juan,,0.644,,,,,,,0.7048,,,,,9
ICPR Junior College-Arecibo,,0.2465,,,,,,,,,,,,9
City College-Fort Lauderdale,,0.7265,,,,,,,,,,,,5
Meridian Community College,,0.3266,,,,,,,,,,,,5
Georgia State University-Perimeter College,,0.2951,,,,,,,0.6932,,,,,5
Georgia Piedmont Technical College,,0.4469,,,,,,,,,,,,5
ETI School of Skilled Trades,,0.4832,,,,,,,,,,,,3
Traxlers School of Hair,,0.5169,,,,,,,,,,,,5
Warren County Community College,,0.1076,,,,,,,,,,,,2
Saint Johns River State College,,0.2213,,,,,,,,,,,,5
Bais Medrash Elyon,,0.1064,,,,,,,0.8065,,,,,2
Antioch University-Los Angeles,,0.7091,,,,,,,,,,,,8
Antioch University-Santa Barbara,,0.5769,,,,,,,,,,,,8
Antioch University-New England,,,,,,,,,,,,,,1
Antioch University-Seattle,,0.7529,,,,,,,,,,,,8
Antioch University-Midwest,,1.0,,,,,,,,,,,,3
Mid-America Christian University,,0.6504,,,,,,,,,,,,6
Ponca City Beauty College,,0.3889,,,,,,,,,,,,6
Francis Tuttle Technology Center,,0.1398,,,,,,,,,,,,6
Central Technology Center,,0.1015,,,,,,,,,,,,6
Carrington College-Portland,,0.3814,,,,,,,,,,,,8
Career Technology Center of Lackawanna County,,0.6429,,,,,,,0.75,,,,,2
Houston Graduate School of Theology,,,,,,,,,,,,,,6
Palo Alto College,,0.2286,,,,,,,,,,,,6
Sebring Career Schools-Huntsville,,0.4103,,,,,,,,,,,,6
Central Texas Beauty College-Round Rock,,0.5897,,,,,,,,,,,,6
Unification Theological Seminary,,,,,,,,,,,,,,2
Athens Technical College,,0.2988,,,,,,,,,,,,5
GateWay Community College-Central City,,0.395,,,,,,,,,,,,6
Headmasters School of Hair Design,,0.3333,,,,,,,,,,,,7
The Salon Professional Academy-Nampa,,0.3944,,,,,,,,,,,,7
Beckfield College-Florence,,0.6155,,,,,,,0.8675,,,,1050.0,5
Dorsey School of Business-Wayne,,0.6464,,,,,,,,,,,,3
Ecumenical Theological Seminary,,0.8333,,,,,,,,,,,,3
Ross Medical Education Center-Saginaw,,0.5517,,,,,,,,,,,,3
Sussex County Community College,,0.2364,,,,,,,,,,,,2
Landmark College,,0.0737,,,,,,,0.4702,,,,,1
Yeshiva Gedolah of Greater Detroit,,,,,,,,,0.92,,,,,3
Collin County Community College District,,0.2017,,,,,,,,,,,,6
Owensboro Community and Technical College,,0.278,,,,,,,,,,,,5
Jenny Lea Academy of Cosmetology,,0.4138,,,,,,,,,,,,5
Cloyd's Beauty School 1 Inc,,0.4286,,,,,,,,,,,,5
Moore Norman Technology Center,,0.0477,,,,,,,,,,,,6
Franklin County Career and Technology Center,,0.5313,,,,,,,0.4737,,,,,2
Paul Mitchell the School-Knoxville,,0.4326,,,,,,,,,,,,5
Ogle School Hair Skin Nails-Hurst,,0.4083,,,,,,,,,,,,6
Tennessee College of Applied Technology Nashville,,0.4061,,,,,,,,,,,,5
ECPI University,,0.673,,,,,,,0.7381,,,,,5
Paul Mitchell the School-Houston,,0.4354,,,,,,,,,,,,6
Fortis Institute-Forty Fort,,0.5357,,,,,,,,,,,,2
Laurel Business Institute,,0.3583,,,,,,,0.9145,,,,,2
Aviation Institute of Maintenance-Philadelphia,,0.5812,,,,,,,,,,,,2
Dorsey School of Business-Roseville,,0.6265,,,,,,,,,,,,3
Moler-Pickens Beauty Academy,,0.3867,,,,,,,,,,,,3
Red River Technology Center,,0.0595,,,,,,,,,,,,6
Southern Union State Community College,,0.1856,,,,,,,,,,,,5
University of South Carolina-Columbia,,0.0431,,,,,,,0.6865,640.0,635.0,,1289.0,5
Clinton Technical School,,0.4118,,,,,,,,,,,,4
