School,enrolled,over_25,over_23,independent,dependent,unemployment,median_family_income,poverty_rate,admissions_rate,sat_mid_reading,sat_mid_math,sat_mid_writing,sat_mid_overall,region
Methodist University,,0.2388,,,,,,,0.6301,525.0,520.0,,1040.0,5
Platt College-Miller-Motte-Wilmington,,0.777,,,,,,,,,,,,5
Mitchell Community College,,0.1965,,,,,,,,,,,,5
Mitchells Academy,,0.4444,,,,,,,,,,,,5
Fulton-Montgomery Community College,,0.1755,,,,,,,,,,,,2
Montreat College,,0.1813,,,,,,,0.5596,535.0,501.0,,1042.0,5
University of Mount Olive,,0.5417,,,,,,,0.5848,500.0,500.0,,1008.0,5
College of Wilmington,,0.6447,,,,,,,,,,,,5
Nashua Community College,,0.31,,,,,,,,,,,,1
University of North Carolina at Asheville,,0.1804,,,,,,,0.84,605.0,575.0,,1192.0,5
University of North Carolina at Chapel Hill,,0.0282,,,,,,,0.2263,690.0,715.0,,1402.0,5
University of North Carolina at Charlotte,,0.129,,,,,,,0.6505,600.0,605.0,,1196.0,5
University of North Carolina at Greensboro,,0.1833,,,,,,,0.8246,555.0,540.0,,1113.0,5
North Carolina Central University,,0.1816,,,,,,,0.6798,490.0,480.0,,976.0,5
University of North Carolina School of the Arts,,0.0355,,,,,,,0.2891,620.0,570.0,,1202.0,5
North Carolina State University at Raleigh,,0.0665,,,,,,,0.4513,655.0,680.0,,1349.0,5
North Carolina Wesleyan College,,0.3524,,,,,,,0.6228,490.0,475.0,,955.0,5
University of North Carolina Wilmington,,0.1864,,,,,,,0.6545,625.0,620.0,,1222.0,5
Pamlico Community College,,0.5082,,,,,,,,,,,,5
William Peace University,,0.1957,,,,,,,0.5049,515.0,515.0,,1039.0,5
University of North Carolina at Pembroke,,0.2534,,,,,,,0.8493,510.0,495.0,,1013.0,5
Pfeiffer University,,0.1115,,,,,,,0.6378,515.0,513.0,,1029.0,5
South Piedmont Community College,,0.192,,,,,,,,,,,,5
Pitt Community College,,0.2571,,,,,,,,,,,,5
Queens University of Charlotte,,0.1789,,,,,,,0.6522,580.0,560.0,,1159.0,5
Randolph Community College,,0.164,,,,,,,,,,,,5
Richmond Community College,,0.3043,,,,,,,,,,,,5
Mid-Atlantic Christian University,,0.1212,,,,,,,0.415,515.0,495.0,,987.0,5
Roanoke-Chowan Community College,,0.2311,,,,,,,,,,,,5
Robeson Community College,,0.2487,,,,,,,,,,,,5
Rockingham Community College,,0.2181,,,,,,,,,,,,5
Rowan-Cabarrus Community College,,0.2221,,,,,,,,,,,,5
Saint Augustine's University,,0.0645,,,,,,,0.734,425.0,415.0,,847.0,5
Salem Community College,,0.3133,,,,,,,,,,,,2
Sampson Community College,,0.2344,,,,,,,,,,,,5
Sandhills Community College,,0.2317,,,,,,,,,,,,5
Shaw University,,0.1405,,,,,,,0.634,,,,,5
Paul Mitchell the School-Fayetteville,,0.4188,,,,,,,,,,,,5
St. Andrews University,,0.1801,,,,,,,0.4533,476.0,490.0,,994.0,5
Southeastern Community College,,0.1945,,,,,,,,,,,,4
Southwestern College,,0.3077,,,,,,,,,,,,8
Stanly Community College,,0.4034,,,,,,,,,,,,5
Southeastern Baptist Theological Seminary,,0.2926,,,,,,,0.9246,,,,,5
Surry Community College,,0.1789,,,,,,,,,,,,5
Alamance Community College,,0.278,,,,,,,,,,,,5
Tri-County Community College,,0.2133,,,,,,,,,,,,5
Vance-Granville Community College,,0.2796,,,,,,,,,,,,5
Wake Forest University,,0.0015,,,,,,,0.296,,,,,5
Wake Technical Community College,,0.3341,,,,,,,,,,,,5
Warren Wilson College,,0.0595,,,,,,,0.846,618.0,560.0,,1198.0,5
Watts School of Nursing,,0.6667,,,,,,,,,,,,5
Wayne County Community College District,,0.4021,,,,,,,,,,,,3
Western Piedmont Community College,,0.2209,,,,,,,,,,,,5
Wilkes Community College,,0.1471,,,,,,,,,,,,5
Wilson Community College,,0.3112,,,,,,,,,,,,5
Wingate University,,0.0308,,,,,,,0.8874,515.0,515.0,,1044.0,5
Carolina Christian College,,0.4,,,,,,,,,,,,5
Winston Salem Barber School,,0.5484,,,,,,,,,,,,5
Winston-Salem State University,,0.1677,,,,,,,0.6759,485.0,475.0,,962.0,5
Western Carolina University,,0.1766,,,,,,,0.6871,560.0,550.0,,1124.0,5
Rasmussen University-North Dakota,,0.6087,,,,,,,,,,,,4
Bismarck State College,,0.2915,,,,,,,,,,,,4
Pennsylvania State University-Dickinson Law,,,,,,,,,,,,,,2
Nueta Hidatsa Sahnish College,,0.4286,,,,,,,,,,,,4
University of Jamestown,,0.0319,,,,,,,0.6926,520.0,515.0,,1103.0,4
Lake Region State College,,0.1993,,,,,,,,,,,,4
Cankdeska Cikana Community College,,0.5313,,,,,,,,,,,,4
Mount St. Mary's University,,0.0843,,,,,,,0.7479,555.0,540.0,,1097.0,2
Mayville State University,,0.3092,,,,,,,0.7013,555.0,510.0,,1065.0,4
Minot State University,,0.2415,,,,,,,0.6667,510.0,515.0,,1045.0,4
North Dakota State University-Main Campus,,0.0709,,,,,,,0.9356,580.0,573.0,,1169.0,4
North Dakota State College of Science,,0.1562,,,,,,,,,,,,4
Dakota College at Bottineau,,0.2913,,,,,,,,,,,,4
North Dakota State University-Main Campus,,0.0709,,,,,,,0.9356,580.0,573.0,,1169.0,4
Williston State College,,0.2067,,,,,,,,,,,,4
Sitting Bull College,,0.5759,,,,,,,,,,,,4
Trinity Bible College and Graduate School,,0.1214,,,,,,,0.9074,530.0,553.0,,1040.0,4
Turtle Mountain Community College,,0.4143,,,,,,,,,,,,4
United Tribes Technical College,,0.47,,,,,,,,,,,,4
Valley City State University,,0.2231,,,,,,,0.7621,515.0,504.0,,1077.0,4
ETI Technical College,,0.8271,,,,,,,,,,,,3
Herzing University-Akron,,0.674,,,,,,,0.8633,,,,,3
University of Akron Main Campus,,0.12,,,,,,,0.7304,550.0,560.0,,1118.0,3
University of Akron Wayne College,,0.0763,,,,,,,,,,,,3
Allegheny Wesleyan College,,0.1029,,,,,,,,,,,,3
Apollo Career Center,,0.5343,,,,,,,,,,,,3
Art Academy of Cincinnati,,0.0849,,,,,,,0.2651,500.0,475.0,,958.0,3
Ashland County-West Holmes Career Center,,0.6,,,,,,,,,,,,3
Ashland University,,0.2822,,,,,,,0.7117,550.0,545.0,,1104.0,3
Ashtabula County Technical and Career Campus,,0.6544,,,,,,,,,,,,3
Athenaeum of Ohio,,0.8491,,,,,,,,,,,,3
Auburn Career Center,,0.6719,,,,,,,,,,,,3
Aultman College of Nursing and Health Sciences,,0.4787,,,,,,,0.5055,,,,1085.0,3
Baldwin Wallace University,,0.0931,,,,,,,0.7269,577.0,570.0,,1175.0,3
Belmont College,,0.264,,,,,,,,,,,,3
Bluffton University,,0.0648,,,,,,,0.5497,465.0,478.0,,1042.0,3
Bowling Green State University-Firelands,,0.1061,,,,,,,,,,,,3
Bowling Green State University-Main Campus,,0.0699,,,,,,,0.7182,495.0,495.0,,1083.0,3
Buckeye Hills Career Center,,0.3933,,,,,,,,,,,,3
Butler Technology and Career Development Schools,,0.5698,,,,,,,,,,,,3
Canton City Schools Adult Career and Technical Education,,0.5909,,,,,,,0.9375,,,,,3
Capital University,,0.0779,,,,,,,0.7211,555.0,565.0,,1146.0,3
Case Western Reserve University,,0.0199,,,,,,,0.2736,680.0,745.0,,1436.0,3
Cedarville University,,0.0155,,,,,,,0.7883,630.0,605.0,,1244.0,3
Central Ohio Technical College,,0.2788,,,,,,,,,,,,3
Central School of Practical Nursing,,0.7468,,,,,,,,,,,,3
Central Connecticut State University,,0.1745,,,,,,,0.6563,540.0,525.0,,1064.0,1
Chatfield College,,0.2537,,,,,,,,,,,,3
Choffin Career  and Technical Center,,0.3889,,,,,,,,,,,,3
The Christ College of Nursing and Health Sciences,,0.3859,,,,,,,0.5175,520.0,508.0,,1109.0,3
Cincinnati College of Mortuary Science,,0.413,,,,,,,,,,,,3
University of Cincinnati-Main Campus,,0.1064,,,,,,,0.7667,610.0,625.0,,1247.0,3
Cincinnati State Technical and Community College,,0.4038,,,,,,,,,,,,3
University of Cincinnati-Clermont College,,0.1707,,,,,,,,,,,,3
University of Cincinnati-Blue Ash College,,0.1567,,,,,,,,,,,,3
Ohio Christian University,,0.5685,,,,,,,,,,,,3
Clark State Community College,,0.3537,,,,,,,,,,,,3
Cleveland Institute of Art,,0.0589,,,,,,,0.696,580.0,530.0,,1145.0,3
Cleveland Institute of Music,,0.1174,,,,,,,0.366,,,,,3
Cleveland State University,,0.2154,,,,,,,0.9401,545.0,550.0,,1115.0,3
Columbiana County Career and Technical Center,,0.5714,,,,,,,,,,,,3
Columbus College of Art and Design,,0.0649,,,,,,,0.9281,570.0,525.0,,1087.0,3
Columbus State Community College,,0.2984,,,,,,,,,,,,3
Cuyahoga Community College District,,0.4026,,,,,,,,,,,,3
Davis & Elkins College,,0.0966,,,,,,,0.398,520.0,510.0,,1044.0,5
Dayton Barber College,,0.5417,,,,,,,,,,,,3
Embry-Riddle Aeronautical University-Daytona Beach,,0.082,,,,,,,0.6094,,,,,5
Defiance College,,0.0799,,,,,,,0.501,480.0,490.0,,1008.0,3
Denison University,,0.0087,,,,,,,0.2939,635.0,670.0,,1328.0,3
Edison State Community College,,0.1759,,,,,,,,,,,,3
EHOVE Career Center,,0.5741,,,,,,,,,,,,3
The University of Findlay,,0.0565,,,,,,,0.7722,581.0,570.0,,1165.0,3
Franklin Technology Center Adult Education,,0.5401,,,,,,,,,,,,4
Gerbers Akron Beauty School,,0.5286,,,,,,,,,,,,3
Gods Bible School and College,,0.2387,,,,,,,0.525,,,,,3
Good Samaritan College of Nursing and Health Science,,0.5584,,,,,,,0.4064,575.0,530.0,,1105.0,3
Great Oaks Career Campuses,,0.3902,,,,,,,,,,,,3
Hannah E Mullins School of Practical Nursing,,0.6972,,,,,,,0.4545,,,,,3
Adult and Community Education-Hudson,,0.7957,,,,,,,1.0,,,,,3
Hebrew Union College-Jewish Institute of Religion,,,,,,,,,,,,,,2
Heidelberg University,,0.0112,,,,,,,0.7483,525.0,530.0,,1078.0,3
Hiram College,,0.0947,,,,,,,0.5967,505.0,502.0,,1075.0,3
Hobart Institute of Welding Technology,,0.1799,,,,,,,,,,,,3
Hocking College,,0.1359,,,,,,,,,,,,3
Ross Medical Education Center-Cincinnati,,0.45,,,,,,,,,,,,3
International College of Broadcasting,,0.359,,,,,,,,,,,,3
Eastern Gateway Community College,,0.7321,,,,,,,,,,,,3
John Carroll University,,0.0116,,,,,,,0.8633,595.0,585.0,,1206.0,3
Hondros College of Nursing,,0.7694,,,,,,,0.5292,,,,,3
Casal Institute of Nevada,,0.2895,,,,,,,0.79,,,,,8
Kent State University at Ashtabula,,0.3513,,,,,,,,,,,,3
Kent State University at East Liverpool,,0.3236,,,,,,,,,,,,3
Kent State University at Stark,,0.1749,,,,,,,,,,,,3
Kent State University at Trumbull,,0.31,,,,,,,,,,,,3
Kent State University at Tuscarawas,,0.2121,,,,,,,,,,,,3
Kent State University at Salem,,0.2461,,,,,,,,,,,,3
Kent State University at Kent,,0.097,,,,,,,0.8554,575.0,560.0,,1146.0,3
Kent State University at Geauga,,0.2466,,,,,,,,,,,,3
Kenyon College,,0.0034,,,,,,,0.3409,680.0,685.0,,1388.0,3
Kettering College,,0.3967,,,,,,,0.2215,,,,1135.0,3
Lake Erie College,,0.0924,,,,,,,0.5737,,,,,3
Lakeland Community College,,0.3405,,,,,,,,,,,,3
O C Collins Career Center,,0.7159,,,,,,,,,,,,3
James A Rhodes State College,,0.1577,,,,,,,,,,,,3
Ohio Business College-Sheffield,,0.7103,,,,,,,,,,,,3
Ohio Business College-Sandusky,,0.6493,,,,,,,,,,,,3
Lorain County Community College,,0.2723,,,,,,,,,,,,3
Lourdes University,,0.1839,,,,,,,0.6918,515.0,515.0,,1042.0,3
Malone University,,0.1343,,,,,,,0.7088,545.0,509.0,,1122.0,3
Gwinnett College-Marietta Campus,,0.6826,,,,,,,,,,,,5
Marion Technical College,,0.3181,,,,,,,,,,,,3
Medina County Career Center,,0.5294,,,,,,,,,,,,3
Mercy College of Ohio,,0.4887,,,,,,,0.6013,517.0,519.0,,1046.0,3
Methodist Theological School in Ohio,,,,,,,,,,,,,,3
Miami University-Hamilton,,0.2024,,,,,,,,,,,,3
Miami University-Middletown,,0.1509,,,,,,,,,,,,3
Miami University-Oxford,,0.0154,,,,,,,0.8039,635.0,655.0,,1297.0,3
Moler Hollywood Beauty Academy,,0.3582,,,,,,,,,,,,3
Miami Valley Career Technology Center,,0.6268,,,,,,,,,,,,3
Mount Carmel College of Nursing,,0.3192,,,,,,,0.7364,,,,1050.0,3
University of Mount Union,,0.0187,,,,,,,0.766,547.0,544.0,,1127.0,3
Mount Vernon Nazarene University,,0.1988,,,,,,,0.7303,550.0,550.0,,1129.0,3
Mount Saint Joseph University,,0.091,,,,,,,0.6241,545.0,530.0,,1097.0,3
Zane State College,,0.1525,,,,,,,,,,,,3
Muskingum University,,0.0911,,,,,,,0.8062,505.0,500.0,,1058.0,3
National Beauty College,,0.4653,,,,,,,,,,,,3
North Central State College,,0.2008,,,,,,,,,,,,3
Northern Institute of Cosmetology,,0.4595,,,,,,,,,,,,3
Northwest State Community College,,0.3213,,,,,,,,,,,,3
Toledo Public Schools Adult and Continuing Education,,0.7647,,,,,,,,,,,,3
Notre Dame College,,0.1391,,,,,,,0.9754,490.0,510.0,,1000.0,3
Northeast Ohio Medical University,,,,,,,,,,,,,,3
University of Northwestern Ohio,,0.1007,,,,,,,,,,,,3
Oberlin College,,0.0035,,,,,,,0.364,690.0,690.0,,1393.0,3
Central Ohio Technical College,,0.2788,,,,,,,,,,,,3
Ohio Dominican University,,0.1565,,,,,,,0.8394,535.0,535.0,,1112.0,3
Ohio Northern University,,0.0138,,,,,,,0.7015,595.0,609.0,,1229.0,3
Ohio State University Agricultural Technical Institute,,0.0505,,,,,,,,,,,,3
Ohio State University-Lima Campus,,0.0866,,,,,,,,,,,,3
Ohio State University-Mansfield Campus,,0.094,,,,,,,,,,,,3
Ohio State University-Marion Campus,,0.1165,,,,,,,,,,,,3
Ohio State University-Newark Campus,,0.0602,,,,,,,,,,,,3
Ohio State Beauty Academy,,0.2278,,,,,,,,,,,,3
Ohio State College of Barber Styling,,0.6872,,,,,,,,,,,,3
The Spa School,,0.6301,,,,,,,,,,,,3
Ohio State School of Cosmetology-Canal Winchester,,0.4674,,,,,,,,,,,,3
Ohio State University-Main Campus,,0.0719,,,,,,,0.5374,645.0,710.0,,1372.0,3
Ohio University-Eastern Campus,,0.1727,,,,,,,,,,,,3
Ohio University-Chillicothe Campus,,0.2424,,,,,,,,,,,,3
Ohio University-Southern Campus,,0.2513,,,,,,,,,,,,3
Ohio University-Lancaster Campus,,0.1856,,,,,,,,,,,,3
Ohio State University-Main Campus,,0.0719,,,,,,,0.5374,645.0,710.0,,1372.0,3
Ohio University-Zanesville Campus,,0.1998,,,,,,,,,,,,3
Ohio Valley College of Technology,,0.5026,,,,,,,,,,,,3
Trinity Health System School of Nursing,,0.4375,,,,,,,1.0,,,,,3
Ohio Wesleyan University,,0.01,,,,,,,0.673,,,,,3
Otterbein University,,0.044,,,,,,,0.8015,590.0,563.0,,1167.0,3
Owens Community College,,0.4059,,,,,,,,,,,,3
Paramount Beauty Academy,,0.3333,,,,,,,,,,,,3
Cuyahoga Valley Career Center,,0.7717,,,,,,,,,,,,3
Payne Theological Seminary,,,,,,,,,,,,,,3
Pontifical College Josephinum,,0.2381,,,,,,,0.6923,,,,,3
Professional Skills Institute,,0.6423,,,,,,,0.8085,,,,,3
Firelands Regional Medical Center School of Nursing,,0.5732,,,,,,,,,,,,3
Rabbinical College Telshe,,,,,,,,,0.8333,,,,,3
Raphael's School of Beauty Culture Inc-Niles,,0.4641,,,,,,,,,,,,3
Fortis College-Centerville,,0.6255,,,,,,,,,,,,3
University of Rio Grande,,0.2984,,,,,,,,,,,,3
The Modern College of Design,,0.0521,,,,,,,0.9137,,,,,3
Shawnee State University,,0.1148,,,,,,,,,,,,3
Sinclair Community College,,0.3529,,,,,,,,,,,,3
Hussian College-Daymar College Columbus,,0.7277,,,,,,,,,,,,3
Stark State College,,0.3034,,,,,,,,,,,,3
Stautzenberger College-Maumee,,0.5189,,,,,,,,,,,,3
Franciscan University of Steubenville,,0.0419,,,,,,,0.7664,620.0,575.0,,1215.0,3
Southern State Community College,,0.1692,,,,,,,,,,,,3
Terra State Community College,,0.3027,,,,,,,,,,,,3
Tiffin Academy of Hair Design,,0.1538,,,,,,,,,,,,3
Tiffin University,,0.1925,,,,,,,0.689,,,,,3
University of Toledo,,0.1223,,,,,,,0.964,560.0,560.0,,1142.0,3
Tri-State Bible College,,0.8462,,,,,,,,,,,,3
Tri-County Adult Career Center,,0.5,,,,,,,,,,,,3
Tri-Rivers Career Center,,0.5694,,,,,,,,,,,,3
United Theological Seminary of the Twin Cities,,,,,,,,,,,,,,4
Upper Valley Career Center,,0.6282,,,,,,,,,,,,3
Ursuline College,,0.3041,,,,,,,0.8527,521.0,509.0,,1044.0,3
The North Coast College,,0.5065,,,,,,,0.5172,,,,,3
Walsh University,,0.1064,,,,,,,0.7621,530.0,553.0,,1128.0,3
Washington State Community College,,0.2012,,,,,,,,,,,,3
Wilberforce University,,0.1121,,,,,,,0.3905,397.0,392.0,,880.0,3
College of Wilmington,,0.6447,,,,,,,,,,,,5
Winebrenner Theological Seminary,,,,,,,,,,,,,,3
Wittenberg University,,0.0279,,,,,,,0.913,560.0,553.0,,1158.0,3
The College of Wooster,,0.001,,,,,,,0.5466,630.0,635.0,,1282.0,3
Wright State University-Main Campus,,0.1616,,,,,,,0.9545,556.0,549.0,,1100.0,3
Wright State University-Lake Campus,,0.1226,,,,,,,0.9938,480.0,448.0,,1083.0,3
Saint Xavier University,,0.0845,,,,,,,0.7265,525.0,525.0,,1065.0,3
Youngstown State University,,0.1243,,,,,,,0.6739,540.0,535.0,,1083.0,3
Bacone College,,0.3564,,,,,,,0.7201,471.0,403.0,,875.0,6
Oklahoma Wesleyan University,,0.3738,,,,,,,0.5751,515.0,520.0,,1057.0,6
Southern Nazarene University,,0.369,,,,,,,,,,,,6
Pontotoc Technology Center,,0.4429,,,,,,,,,,,,6
Cameron University,,0.3433,,,,,,,,,,,,6
Carl Albert State College,,0.2458,,,,,,,,,,,,6
Central Oklahoma College,,0.523,,,,,,,,,,,,6
University of Central Oklahoma,,0.2059,,,,,,,0.841,,,,1105.0,6
Connors State College,,0.3531,,,,,,,,,,,,6
East Central University,,0.1765,,,,,,,0.5934,525.0,510.0,,1049.0,6
Eastern Oklahoma State College,,0.2527,,,,,,,,,,,,6
Redlands Community College,,0.1968,,,,,,,,,,,,6
Enid Beauty College,,0.3939,,,,,,,,,,,,6
Eves College of Hairstyling,,0.57,,,,,,,,,,,,6
Randall University,,0.262,,,,,,,0.4396,450.0,450.0,,1070.0,6
Langston University,,0.1752,,,,,,,,,,,,6
Murray State College,,0.2213,,,,,,,,,,,,6
Spartan College of Aeronautics and Technology,,0.6215,,,,,,,,,,,,7
Northeastern State University,,0.3466,,,,,,,0.9961,499.0,499.0,,1082.0,6
Northern Oklahoma College,,0.1614,,,,,,,,,,,,6
Northwestern Oklahoma State University,,0.1873,,,,,,,0.6255,515.0,505.0,,1033.0,6
Oklahoma State University Center for Health Sciences,,,,,,,,,,,,,,6
Oklahoma Christian University,,0.0396,,,,,,,0.6655,575.0,550.0,,1170.0,6
Oklahoma State University Center for Health Sciences,,,,,,,,,,,,,,6
Oklahoma Panhandle State University,,0.2111,,,,,,,,,,,,6
Oklahoma State University-Main Campus,,0.0938,,,,,,,0.6998,590.0,580.0,,1209.0,6
Oklahoma State University-Oklahoma City,,0.4136,,,,,,,,,,,,6
Oklahoma Baptist University,,0.041,,,,,,,0.5748,555.0,550.0,,1139.0,6
Oklahoma City Community College,,0.33,,,,,,,,,,,,6
Oklahoma State University-Oklahoma City,,0.4136,,,,,,,,,,,,6
University of Oklahoma-Norman Campus,,0.0852,,,,,,,0.8041,605.0,605.0,,1236.0,6
Oklahoma State University Institute of Technology,,0.2564,,,,,,,,,,,,6
Oral Roberts University,,0.1452,,,,,,,0.6829,564.0,550.0,,1105.0,6
Rogers State University,,0.2623,,,,,,,,,,,,6
Rose State College,,0.3291,,,,,,,,,,,,6
Jenks Beauty College,,0.5045,,,,,,,,,,,,6
Oklahoma Christian University,,0.0396,,,,,,,0.6655,575.0,550.0,,1170.0,6
Seminole State College of Florida,,0.3502,,,,,,,,,,,,5
Southern School of Beauty Inc,,0.6522,,,,,,,,,,,,6
Southeastern Oklahoma State University,,0.273,,,,,,,0.7372,,,,1065.0,6
Southwestern Christian University,,0.1667,,,,,,,0.6206,510.0,483.0,,982.0,6
Southwestern Oklahoma State University,,0.1727,,,,,,,0.9107,,,,1085.0,6
Tulsa Community College,,0.3345,,,,,,,,,,,,6
Tulsa Welding School-Jacksonville,,0.6802,,,,,,,,,,,,5
University of Tulsa,,0.045,,,,,,,0.3584,610.0,615.0,,1276.0,6
Western Oklahoma State College,,0.2409,,,,,,,,,,,,6
High Plains Technology Center,,0.0552,,,,,,,,,,,,6
Blue Mountain Community College,,0.3445,,,,,,,,,,,,8
Central Oregon Community College,,0.3306,,,,,,,,,,,,8
Chemeketa Community College,,0.3448,,,,,,,,,,,,8
Clackamas Community College,,0.3845,,,,,,,,,,,,8
Clatsop Community College,,0.4198,,,,,,,,,,,,8
College of Hair Design Careers,,0.4068,,,,,,,,,,,,8
Concorde Career College-Portland,,0.4059,,,,,,,0.9623,,,,,8
Sumner College,,0.9271,,,,,,,1.0,,,,,8
East West College of the Healing Arts,,0.7479,,,,,,,,,,,,8
Eastern Oregon University,,0.4409,,,,,,,0.9798,528.0,510.0,,1040.0,8
New Hope Christian College-Eugene,,0.2065,,,,,,,0.9762,,,,,8
George Fox University,,0.1308,,,,,,,0.8239,580.0,570.0,,1151.0,8
Phagans Grants Pass College of Beauty,,0.3279,,,,,,,,,,,,8
Lane Community College,,0.3443,,,,,,,,,,,,8
Linfield University-McMinnville Campus,,0.0248,,,,,,,0.8172,570.0,565.0,,1140.0,8
Linn-Benton Community College,,0.2536,,,,,,,,,,,,8
Northwest College-Beaverton,,0.3333,,,,,,,,,,,,8
Phagans Medford Beauty School,,0.5882,,,,,,,,,,,,8
Northwest College-Clackamas,,0.4167,,,,,,,,,,,,8
Mount Angel Seminary,,0.3947,,,,,,,0.8571,,,,,8
Mt Hood Community College,,0.4013,,,,,,,,,,,,8
Multnomah University,,0.2521,,,,,,,0.5263,,,,,8
National University of Natural Medicine,,0.5143,,,,,,,,,,,,8
Bushnell University,,0.2889,,,,,,,0.6582,545.0,537.0,,1070.0,8
Oregon Institute of Technology,,0.2981,,,,,,,0.971,550.0,550.0,,1114.0,8
Western Oregon University,,0.1296,,,,,,,0.8459,535.0,525.0,,1057.0,8
Oregon Health & Science University,,0.6637,,,,,,,,,,,,8
Pacific Northwest College of Art,,0.1654,,,,,,,0.8869,,,,,8
University of the Pacific,,0.0646,,,,,,,0.6561,605.0,635.0,,1251.0,8
Phagans Grants Pass College of Beauty,,0.3279,,,,,,,,,,,,8
Phagans Central Oregon Beauty College,,0.3495,,,,,,,,,,,,8
Phagans Medford Beauty School,,0.5882,,,,,,,,,,,,8
Phagans School of Hair Design,,0.3892,,,,,,,,,,,,8
Summit Salon Academy-Portland,,0.1017,,,,,,,,,,,,8
Portland Community College,,0.3944,,,,,,,,,,,,8
Portland State University,,0.3422,,,,,,,0.958,565.0,545.0,,1099.0,8
Linfield University-School of Nursing,,0.3412,,,,,,,,,,,,8
Reed College,,0.0082,,,,,,,0.3947,710.0,713.0,,1433.0,8
Rogue Community College,,0.4577,,,,,,,,,,,,8
Southern Oregon University,,0.1846,,,,,,,0.782,555.0,535.0,,1093.0,8
Southwestern Oregon Community College,,0.1744,,,,,,,,,,,,8
Treasure Valley Community College,,0.3376,,,,,,,,,,,,8
Umpqua Community College,,0.478,,,,,,,,,,,,8
Warner Pacific University Professional and Graduate Studies,,0.9271,,,,,,,,,,,,8
Corban University,,0.1804,,,,,,,0.851,575.0,550.0,,1128.0,8
Vanguard College of Cosmetology-Baton Rouge,,0.2774,,,,,,,,,,,,5
Western Seminary,,,,,,,,,,,,,,8
Willamette University,,0.0246,,,,,,,0.7792,,,,,8
Western Oregon University,,0.1296,,,,,,,0.8459,535.0,525.0,,1057.0,8
University of Western States,,0.7097,,,,,,,,,,,,8
Bryn Athyn College of the New Church,,0.0243,,,,,,,0.9176,520.0,505.0,,1021.0,2
Academy of Vocal Arts,,,,,,,,,,,,,,2
Albright College,,0.1129,,,,,,,0.8516,,,,,2
All-State Career School,,0.636,,,,,,,,,,,,2
Community College of Allegheny County,,0.4111,,,,,,,,,,,,2
Allegheny Wesleyan College,,0.1029,,,,,,,,,,,,3
The  Beauty Institute,,0.3636,,,,,,,,,,,,2
DeSales University,,0.2323,,,,,,,0.7882,580.0,565.0,,1154.0,2
Altoona Beauty School Inc,,0.3958,,,,,,,,,,,,2
Alvernia University,,0.2459,,,,,,,0.6422,525.0,512.0,,1044.0,2
The Beauty Institute-Ambler,,0.3008,,,,,,,,,,,,2
American College of Financial Services,,0.8998,,,,,,,,,,,,2
Automotive Training Center-Exton,,0.1713,,,,,,,,,,,,2
Clarks Summit University,,0.2183,,,,,,,0.4058,,,,,2
Community College of Beaver County,,0.2317,,,,,,,,,,,,2
Arcadia University,,0.0372,,,,,,,0.6567,580.0,565.0,,1154.0,2
Missio Theological Seminary,,,,,,,,,,,,,,2
Bloomsburg University of Pennsylvania,,0.0551,,,,,,,0.8421,530.0,520.0,,1051.0,2
Bryn Mawr College,,0.0108,,,,,,,0.3307,,,,,2
Bucknell University,,0.0041,,,,,,,0.3423,660.0,683.0,,1355.0,2
Bucks County Community College-Upper Bucks Campus,,,,,,,,,,,,,,2
Bucks County School of Beauty Culture Inc,,0.5714,,,,,,,,,,,,2
Butler Beauty Academy-Kittanning Beauty Academy,,0.2727,,,,,,,,,,,,2
Butler County Community College,,0.227,,,,,,,,,,,,2
Cabrini University,,0.0245,,,,,,,0.7583,545.0,545.0,,1099.0,2
California University of Pennsylvania,,0.2127,,,,,,,0.9713,510.0,495.0,,1012.0,2
Carlow University,,0.2858,,,,,,,0.9182,545.0,522.0,,1072.0,2
Carnegie Mellon University,,0.0138,,,,,,,0.1544,730.0,780.0,,1513.0,2
Cedar Crest College,,0.3109,,,,,,,0.6087,547.0,525.0,,1073.0,2
Central Penn College,,0.5628,,,,,,,0.8434,,,,,2
Chatham University,,0.142,,,,,,,0.6219,,,,,2
Chestnut Hill College,,0.259,,,,,,,0.6493,514.0,495.0,,1009.0,2
Cheyney University of Pennsylvania,,0.1088,,,,,,,,,,,,2
Citizens School of Nursing,,0.5732,,,,,,,0.8,,,,,2
Clarion University of Pennsylvania,,0.1818,,,,,,,0.9504,520.0,515.0,,1037.0,2
DLP Conemaugh Memorial Medical Center,,0.2899,,,,,,,0.7969,,,,,2
Curtis Institute of Music,,,,,,,,,0.0393,,,,,2
Delaware County Community College,,0.3676,,,,,,,,,,,,2
Delaware Valley University,,0.0889,,,,,,,0.9272,545.0,525.0,,1077.0,2
Dickinson College,,0.0056,,,,,,,0.4006,,,,,2
Pennsylvania State University-Dickinson Law,,,,,,,,,,,,,,2
Douglas Education Center,,0.2548,,,,,,,,,,,,2
Drexel University,,0.1048,,,,,,,0.747,635.0,655.0,,1295.0,2
Duquesne University,,0.0341,,,,,,,0.7433,610.0,605.0,,1221.0,2
East Stroudsburg University of Pennsylvania,,0.0931,,,,,,,0.847,510.0,495.0,,1007.0,2
Eastern Mennonite University,,0.1994,,,,,,,0.646,555.0,545.0,,1106.0,5
