School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
Missouri College of Cosmetology North,0.8491,0.0566,0.0377,0.0377,0.0189,0.0,0.0,0.0,0.0,0.0377,0.9623,,,,,,1,3
New York Automotive and Diesel Institute,0.0701,0.4391,0.3395,0.0886,0.0074,0.0074,0.0221,0.0,0.0258,0.9557,0.0443,,,,,,2,3
Remington College-Baton Rouge Campus,0.061,0.9146,0.0,0.0,0.0,0.0,0.0244,0.0,0.0,0.8171,0.1829,,,,,,2,2
New Saint Andrews College,0.0784,0.0065,0.0,0.0131,0.0,0.0,0.0,0.0131,0.8889,0.4183,0.5817,,,,,,4,2
Arkansas State University-Newport,0.688,0.1956,0.0503,0.0028,0.0055,0.0,0.0158,0.0014,0.0406,0.3678,0.6322,,,,,,2,1
Atenas College,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627,0.7373,,,,,,3,2
Onondaga Cortland Madison BOCES,0.7045,0.2111,0.0343,0.0158,0.0079,0.0,0.0264,0.0,0.0,0.3747,0.6253,,,,,,1,1
National American University-Ellsworth AFB Extension,0.6139,0.2079,0.0891,0.0297,0.0,0.0,0.0,0.0099,0.0495,0.6931,0.3069,,,,,,3,3
Interactive College of Technology-Chamblee,0.1338,0.5176,0.2447,0.1039,0.0,0.0,0.0,0.0,0.0,0.6479,0.3521,,,,,,2,3
Pillar College,0.0452,0.247,0.6084,0.009,0.0,0.0,0.0151,0.0482,0.0271,0.2018,0.7982,,,,,,4,2
Miami Ad School-San Francisco,0.4722,0.0,0.0833,0.1667,0.0,0.0,0.0,0.25,0.0278,0.3889,0.6111,,,,,,1,3
Oregon State University-Cascades Campus,0.7447,0.0111,0.0999,0.0202,0.0151,0.002,0.0565,0.0101,0.0404,0.5166,0.4834,,,,,,4,1
Milan Institute-Amarillo,0.2319,0.1739,0.5652,0.0,0.0145,0.0,0.0145,0.0,0.0,0.0435,0.9565,,,,,,1,3
Southern University Law Center,,,,,,,,,,,,,,,,,4,1
South Texas Barber College Inc,0.04,0.08,0.82,0.0,0.0,0.0,0.0,0.0,0.06,0.86,0.14,,,,,,1,3
Platt College-Miller-Motte Technical-Charleston,0.236,0.7056,0.0365,0.0049,0.0,0.0024,0.0122,0.0,0.0024,0.2044,0.7956,,,,,,2,3
American Career College-Anaheim,0.1128,0.0502,0.5313,0.2035,0.0053,0.0282,0.0643,0.0009,0.0035,0.2326,0.7674,,,,,,2,3
Saginaw Chippewa Tribal College,0.1186,0.0,0.0254,0.0,0.8475,0.0,0.0085,0.0,0.0,0.3305,0.6695,,,,,,2,1
Richmont Graduate University,,,,,,,,,,,,,,,,,4,2
Northwest College-Hillsboro,0.6333,0.0333,0.1667,0.0,0.0333,0.0,0.0667,0.0,0.0667,0.0333,0.9667,,,,,,1,3
East Valley Institute of Technology,0.5059,0.061,0.3169,0.0433,0.0295,0.0,0.0,0.0433,0.0,0.4035,0.5965,,,,,,1,1
West Coast Ultrasound Institute,0.4859,0.041,0.4209,0.0523,0.0,0.0,0.0,0.0,0.0,0.2853,0.7147,,,,,,2,3
Baltimore Studio of Hair Design,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Ultimate Medical Academy,0.2407,0.4672,0.0087,0.004,0.0082,0.0048,0.0295,0.0002,0.2368,0.0442,0.9558,,,,,,2,2
Florida Barber Academy,0.0328,0.6557,0.3115,0.0,0.0,0.0,0.0,0.0,0.0,0.4754,0.5246,,,,,,1,3
M-DCPS The English Center,0.0489,0.0163,0.9293,0.0,0.0,0.0,0.0054,0.0,0.0,0.3533,0.6467,,,,,,1,1
Florida Education Institute,0.0076,0.0076,0.9735,0.0038,0.0076,0.0,0.0,0.0,0.0,0.3258,0.6742,,,,,,1,3
Texas County Technical College,0.963,0.0185,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.9444,,,,,,2,2
Aviation Institute of Maintenance-Kansas City,0.53,0.265,0.085,0.025,0.005,0.0,0.08,0.0,0.01,0.895,0.105,,,,,,1,3
Blue Cliff College-Gulfport,0.3703,0.5364,0.0466,0.0087,0.0029,0.0,0.035,0.0,0.0,0.0671,0.9329,,,,,,1,3
Institute for Therapeutic Massage,0.413,0.2283,0.1739,0.0761,0.0109,0.0,0.0435,0.0,0.0543,0.2717,0.7283,,,,,,1,3
Metropolitan Learning Institute,0.015,0.0075,0.3292,0.6484,0.0,0.0,0.0,0.0,0.0,0.1322,0.8678,,,,,,1,2
Orleans Niagara BOCES-Practical Nursing Program,0.625,0.25,0.0,0.0,0.0,0.0,0.0938,0.0,0.0313,0.0313,0.9688,,,,,,1,1
Yeshiva Shaarei Torah of Rockland,0.8652,0.0,0.0,0.0,0.0,0.0,0.0,0.1348,0.0,1.0,0.0,,,,,,3,2
Leon Studio One School of Beauty Knowledge,0.8333,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
American Institute of Alternative Medicine,0.1497,0.7594,0.0267,0.016,0.0053,0.0053,0.0321,0.0,0.0053,0.1898,0.8102,,,,,,2,3
Brown Aveda Institute-Mentor,0.7329,0.2329,0.0137,0.0068,0.0,0.0,0.0137,0.0,0.0,0.0479,0.9521,,,,,,1,3
Institute of Technology,0.3626,0.055,0.4115,0.055,0.0099,0.0168,0.0275,0.0008,0.0611,0.3466,0.6534,,,,,,2,3
Susquehanna County Career and Technology Center,0.9692,0.0,0.0308,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.9231,,,,,,1,1
Universidad Pentecostal Mizpa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5806,0.4194,,,,,,4,2
Caribbean Forensic and Technical College,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4419,0.5581,,,,,,1,3
Concorde Career College-Grand Prairie,0.0575,0.2555,0.16,0.0092,0.0035,0.0023,0.0035,0.0,0.5086,0.1116,0.8884,,,,,,2,3
Lamar Institute of Technology,0.4495,0.2706,0.2117,0.0346,0.0055,0.001,0.0267,0.0,0.0003,0.4728,0.5272,,,,,,2,1
Aviation Institute of Maintenance-Dallas,0.2787,0.2787,0.2487,0.0617,0.0053,0.0035,0.097,0.0106,0.0159,0.9347,0.0653,,,,,,1,3
Healing Mountain Massage School,0.8778,0.0222,0.0778,0.0,0.0,0.0222,0.0,0.0,0.0,0.1444,0.8556,,,,,,1,3
Eastern Virginia Career College,0.5385,0.2778,0.0897,0.0171,0.0,0.0,0.0556,0.0,0.0214,0.1197,0.8803,,,,,,2,3
Nevada State College,0.2679,0.0887,0.3924,0.1055,0.0032,0.0158,0.0548,0.0005,0.0714,0.2199,0.7801,,,,,,3,1
California State University-Channel Islands,0.2652,0.0202,0.531,0.0616,0.0023,0.0017,0.044,0.0279,0.0461,0.3535,0.6465,,,,,,4,1
Franklin W Olin College of Engineering,0.4697,0.0259,0.1182,0.1556,0.0,0.0,0.0922,0.0778,0.0605,0.487,0.513,,,,,,3,2
Won Institute of Graduate Studies,,,,,,,,,,,,,,,,,4,2
Lincoln Technical Institute-Paramus,0.1301,0.3583,0.3957,0.0517,0.0018,0.0,0.0339,0.0,0.0285,0.2531,0.7469,,,,,,1,3
Pima Medical Institute-Colorado Springs,0.5253,0.072,0.2451,0.0175,0.0136,0.0097,0.1051,0.0,0.0117,0.1128,0.8872,,,,,,2,3
Birthwise Midwifery School,0.56,0.0933,0.0,0.0133,0.0,0.0133,0.1067,0.08,0.1333,0.0,1.0,,,,,,1,3
Paul Mitchell the School-Costa Mesa,0.4472,0.0344,0.3808,0.0786,0.0049,0.0049,0.0197,0.0049,0.0246,0.1597,0.8403,,,,,,1,3
Ave Maria School of Law,,,,,,,,,,,,,,,,,4,2
Tulsa Welding School-Jacksonville,0.417,0.3158,0.17,0.0121,0.0,0.004,0.0405,0.0,0.0405,0.9636,0.0364,,,,,,1,3
Pennsylvania College of Health Sciences,0.7366,0.0671,0.1004,0.0345,0.0019,0.0006,0.0211,0.0,0.0377,0.117,0.883,,,,,,4,2
West Virginia Junior College-Bridgeport,0.9835,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1322,0.8678,,,,,,2,3
Antioch University-PhD Program in Leadership and Change,,,,,,,,,,,,,,,,,4,2
St Louis College of Health Careers-Fenton,0.3745,0.5617,0.0277,0.0043,0.0,0.0,0.0106,0.0,0.0213,0.1511,0.8489,,,,,,3,3
Interactive College of Technology-Gainesville,0.1795,0.3077,0.5128,0.0,0.0,0.0,0.0,0.0,0.0,0.2821,0.7179,,,,,,2,3
Alaska Christian College,0.0211,0.0,0.0,0.0105,0.8947,0.0211,0.0421,0.0,0.0105,0.3789,0.6211,,,,,,2,2
Grantham University,0.3067,0.3591,0.0791,0.0095,0.0046,0.0041,0.0621,0.0,0.1748,0.51,0.49,,,,,,4,3
Carrington College-Albuquerque,0.2005,0.0165,0.5142,0.0212,0.2264,0.0024,0.0118,0.0047,0.0024,0.158,0.842,,,,,,2,3
NASCAR Technical Institute,0.6166,0.1493,0.1378,0.0115,0.0115,0.0018,0.0557,0.0,0.0159,0.9567,0.0433,,,,,,1,3
University of the Potomac-VA Campus,0.025,0.0,0.0,0.05,0.0,0.0,0.0,0.925,0.0,0.675,0.325,,,,,,4,3
Milan Institute-Palm Desert,0.0935,0.0288,0.8345,0.0072,0.0072,0.0072,0.0,0.0,0.0216,0.1655,0.8345,,,,,,1,3
Tohono O'odham Community College,0.0752,0.0327,0.0196,0.0,0.8595,0.0,0.0131,0.0,0.0,0.3791,0.6209,,,,,,2,1
Bluefield College - Edward Via College of Osteopathic Medicine,,,,,,,,,,,,,,,,,0,2
Pacific College of Health Science-Chicago,0.3478,0.2609,0.1739,0.0217,0.0217,0.0,0.0217,0.0,0.1522,0.2174,0.7826,,,,,,4,3
Southwest Institute of Healing Arts,0.6259,0.0967,0.1333,0.0118,0.0188,0.0049,0.0079,0.0,0.1007,0.0997,0.9003,,,,,,2,3
InterCoast Colleges-Riverside,0.195,0.1132,0.6101,0.0126,0.0063,0.0063,0.0063,0.0,0.0503,0.8616,0.1384,,,,,,1,3
University of Antelope Valley,0.1654,0.1785,0.399,0.0262,0.0289,0.0066,0.0223,0.0302,0.143,0.4409,0.5591,,,,,,4,3
Birthingway College of Midwifery,0.7143,0.0,0.0,0.0,0.0714,0.0,0.1429,0.0,0.0714,0.0,1.0,,,,,,3,2
Brighton Center's Center for Employment Training,0.5106,0.3191,0.0213,0.0,0.0,0.0,0.117,0.0,0.0319,0.0638,0.9362,,,,,,1,2
California Healing Arts College,0.0577,0.2885,0.5385,0.0769,0.0,0.0,0.0192,0.0,0.0192,0.2692,0.7308,,,,,,1,3
NorthShore University HealthSystem School of Nurse Anesthesia,,,,,,,,,,,,,,,,,4,2
Faith International University,0.3878,0.3776,0.0204,0.051,0.0,0.0102,0.0612,0.051,0.0408,0.6633,0.3367,,,,,,4,2
Family of Faith Christian University,0.6,0.12,0.12,0.0,0.0,0.0,0.08,0.04,0.04,0.48,0.52,,,,,,4,2
Hood Theological Seminary,,,,,,,,,,,,,,,,,4,2
Colegio Educativo Tecnologico Industrial Inc,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306,0.4694,,,,,,1,2
International Technological University,,,,,,,,,,,,,,,,,0,2
Irene's Myomassology Institute,0.5808,0.2677,0.0354,0.0051,0.0,0.0202,0.0253,0.0,0.0657,0.197,0.803,,,,,,1,3
Jay's Technical Institute,0.0303,0.8333,0.1364,0.0,0.0,0.0,0.0,0.0,0.0,0.6288,0.3712,,,,,,1,3
NTMA Training Centers of Southern California,0.1301,0.0616,0.6096,0.1233,0.0068,0.0068,0.0,0.0,0.0616,0.9795,0.0205,,,,,,1,2
P C Age-Jersey City,0.1889,0.1889,0.4101,0.1889,0.0046,0.0,0.0092,0.0,0.0092,0.894,0.106,,,,,,1,3
PC AGE-Metropark,0.2247,0.4157,0.1798,0.1236,0.0,0.0,0.0562,0.0,0.0,0.9438,0.0562,,,,,,1,3
Hollywood Institute,0.0978,0.5924,0.2717,0.0054,0.0,0.0,0.0109,0.0,0.0217,0.0978,0.9022,,,,,,1,3
South Florida Institute of Technology,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768,0.232,,,,,,1,3
Southeastern College-Charleston,0.25,0.625,0.0208,0.0,0.0104,0.0,0.0,0.0,0.0938,0.0469,0.9531,,,,,,2,3
Trend Barber College,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.3333,,,,,,1,3
Valley Grande Institute for Academic Studies,0.0135,0.0,0.9865,0.0,0.0,0.0,0.0,0.0,0.0,0.1892,0.8108,,,,,,1,2
West Coast University-Los Angeles,0.3219,0.0357,0.2573,0.2826,0.0041,0.0275,0.0646,0.0,0.0063,0.2226,0.7774,,,,,,3,3
Williamson Christian College,0.6383,0.1489,0.1489,0.0426,0.0213,0.0,0.0,0.0,0.0,0.4255,0.5745,,,,,,4,2
Triangle Tech Inc-Sunbury,0.869,0.0238,0.0714,0.0,0.0,0.0,0.0357,0.0,0.0,0.8929,0.1071,,,,,,2,3
DigiPen Institute of Technology,0.5252,0.015,0.0729,0.0804,0.0028,0.0028,0.0673,0.1103,0.1234,0.7477,0.2523,,,,,,4,3
Pierpont Community and Technical College,0.8887,0.0386,0.0031,0.0046,0.0031,0.0,0.051,0.0,0.0108,0.4505,0.5495,,,,,,2,1
Dewey University-Hato Rey,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094,0.7906,,,,,,4,2
American College of Healthcare Sciences,0.7527,0.1365,0.0149,0.0085,0.0362,0.0085,0.032,0.0,0.0107,0.0618,0.9382,,,,,,4,3
Colorado Media School,0.5036,0.2086,0.1583,0.0216,0.0072,0.0,0.1007,0.0,0.0,0.6978,0.3022,,,,,,1,3
Paul Mitchell the School-Rhode Island,0.0281,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.9663,0.0393,0.9607,,,,,,1,3
Milan Institute-Sparks,0.2697,0.0395,0.5197,0.0461,0.0066,0.0132,0.0658,0.0,0.0395,0.0921,0.9079,,,,,,1,3
Empire Beauty School-Framingham,0.6667,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Interactive College of Technology-Chamblee,0.1338,0.5176,0.2447,0.1039,0.0,0.0,0.0,0.0,0.0,0.6479,0.3521,,,,,,2,3
Bexley Hall Seabury Western Theological Seminary Federation Inc.,,,,,,,,,,,,,,,,,4,2
Altierus Career College-Norcross,0.0768,0.6423,0.2022,0.0393,0.0,0.0,0.0318,0.0,0.0075,0.2191,0.7809,,,,,,1,2
Strayer University-Tennessee,0.1754,0.7632,0.0149,0.0019,0.0017,0.0011,0.0281,0.0,0.0138,0.166,0.834,,,,,,4,3
Strayer University-Pennsylvania,0.2831,0.5257,0.117,0.0128,0.0067,0.0005,0.0366,0.0,0.0176,0.2103,0.7897,,,,,,4,3
Charlie's Guard-Detective Bureau and Academy Inc,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4805,0.5195,,,,,,1,3
PCI Academy-Plymouth,0.7143,0.0893,0.0446,0.0804,0.0089,0.0,0.0,0.0,0.0625,0.0179,0.9821,,,,,,1,3
Creative Images Institute of Cosmetology-South Dayton,0.6533,0.2,0.0533,0.0667,0.0,0.0,0.0,0.0,0.0267,0.0133,0.9867,,,,,,1,3
Brookline College-Albuquerque,0.5553,0.0487,0.2301,0.0155,0.1018,0.0066,0.0376,0.0,0.0044,0.1416,0.8584,,,,,,3,3
Byzantine Catholic Seminary of Saints Cyril and Methodius,,,,,,,,,,,,,,,,,4,2
Northcentral University,0.3212,0.1273,0.103,0.0242,0.0,0.0364,0.0424,0.0,0.3455,0.1515,0.8485,,,,,,4,2
Bayamon Community College,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484,0.9516,,,,,,1,3
Folsom Lake College,0.5199,0.0431,0.2057,0.1123,0.0085,0.0055,0.0635,0.003,0.0386,0.4508,0.5492,,,,,,2,1
LeGrand Institute of Cosmetology Inc,0.68,0.28,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.0,,,,,,1,3
Hussian College-Daymar College Murfreesboro,0.4732,0.3415,0.0634,0.0,0.0049,0.0049,0.0927,0.0098,0.0098,0.1756,0.8244,,,,,,3,3
Cambridge Technical Institute,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2324,0.7676,,,,,,1,3
Empire Beauty School-Midlothian,0.1235,0.1728,0.037,0.0123,0.0123,0.0,0.0123,0.0,0.6296,0.0247,0.9753,,,,,,1,3
Empire Beauty School-Owings Mills,0.0111,0.9,0.0333,0.0111,0.0,0.0,0.0111,0.0,0.0333,0.0556,0.9444,,,,,,1,3
Empire Beauty School-West Mifflin,0.3099,0.4085,0.0141,0.0282,0.0,0.0,0.0563,0.0,0.1831,0.0,1.0,,,,,,1,3
ATI College-Norwalk,0.3913,0.087,0.4348,0.087,0.0,0.0,0.0,0.0,0.0,0.1739,0.8261,,,,,,1,3
Advance Science International College,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1359,0.8641,,,,,,2,3
Advanced Barber College and Hair Design,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143,0.2857,,,,,,1,3
ATA College,0.439,0.1341,0.378,0.0366,0.0,0.0,0.0122,0.0,0.0,0.2683,0.7317,,,,,,2,3
American Advanced Technicians Institute,0.0,0.0,0.9821,0.0,0.0179,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,1,3
Baptist University of the Americas,0.0789,0.0132,0.5592,0.0132,0.0,0.0,0.0,0.3355,0.0,0.4539,0.5461,,,,,,3,2
The Beauty Institute,0.3333,0.2821,0.2308,0.0,0.0,0.0,0.1026,0.0,0.0513,0.0513,0.9487,,,,,,1,3
Beis Medrash Heichal Dovid,0.9923,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.0,1.0,0.0,,,,,,4,2
Blue Cliff Career College,0.5625,0.2969,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0156,0.0156,0.9844,,,,,,1,3
Career Beauty College,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Paul Mitchell the School-Gastonia,0.5278,0.3111,0.0778,0.0167,0.0,0.0,0.0528,0.0,0.0139,0.0694,0.9306,,,,,,1,3
CES College,0.4921,0.0794,0.3571,0.0714,0.0,0.0,0.0,0.0,0.0,0.119,0.881,,,,,,1,2
Stellar Career College,0.2813,0.125,0.5938,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,,,,,,1,3
Auguste Escoffier School of Culinary Arts-Austin,0.2968,0.1838,0.3727,0.0219,0.0067,0.0051,0.0523,0.0,0.0607,0.5126,0.4874,,,,,,2,3
Culinary Institute Inc,0.2791,0.2724,0.3422,0.0797,0.0033,0.0033,0.0066,0.0,0.0133,0.4585,0.5415,,,,,,2,3
Escuela Hotelera de San Juan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5133,0.4867,,,,,,1,3
Orion Institute,0.625,0.25,0.0804,0.0,0.0,0.0,0.0446,0.0,0.0,0.1161,0.8839,,,,,,1,3
Moore Career College,0.2654,0.7099,0.0123,0.0,0.0062,0.0062,0.0,0.0,0.0,0.9321,0.0679,,,,,,1,3
Industrial Technical College,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4815,0.5185,,,,,,1,3
Gwinnett College-Marietta Campus,0.0599,0.6347,0.1138,0.0299,0.012,0.0,0.012,0.0,0.1377,0.0898,0.9102,,,,,,2,3
Leston College,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1064,0.8936,,,,,,1,3
Charlotte Christian College and Theological Seminary,0.1111,0.7778,0.0667,0.0,0.0,0.0,0.0222,0.0222,0.0,0.4,0.6,,,,,,4,2
Nightingale College,0.5557,0.1243,0.1723,0.075,0.0152,0.0117,0.0106,0.0,0.0352,0.1383,0.8617,,,,,,3,3
Omnitech Institute,0.0,0.9933,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.5333,0.4667,,,,,,1,3
PITC Institute,0.0415,0.8792,0.034,0.0075,0.0,0.0,0.0038,0.0038,0.0302,0.1057,0.8943,,,,,,1,3
Skinworks School of Advanced Skincare,0.5517,0.023,0.2759,0.0115,0.0345,0.023,0.046,0.0,0.0345,0.023,0.977,,,,,,1,3
Southeastern College-Columbia,0.1735,0.7092,0.0459,0.0,0.0,0.0,0.0255,0.0,0.0459,0.1071,0.8929,,,,,,2,3
Technical Learning Centers Inc,0.0055,0.8022,0.1044,0.0,0.0,0.0,0.044,0.0,0.044,0.1099,0.8901,,,,,,1,3
Turning Point Beauty College,0.0366,0.0314,0.1414,0.7853,0.0,0.0,0.0,0.0,0.0052,0.2199,0.7801,,,,,,1,3
Unitech Training Academy-Lafayette,0.3772,0.5749,0.006,0.0,0.0,0.0,0.0,0.0,0.0419,0.0838,0.9162,,,,,,1,3
Mountwest Community and Technical College,0.8048,0.0403,0.0113,0.0035,0.0085,0.0007,0.0184,0.0,0.1124,0.418,0.582,,,,,,2,1
American InterContinental University-Atlanta,0.095,0.5652,0.0039,0.002,0.0039,0.0059,0.0275,0.0,0.2967,0.2993,0.7007,,,,,,4,3
Toyota Technological Institute at Chicago,,,,,,,,,,,,,,,,,4,2
American InterContinental University-Houston,0.0681,0.4894,0.0723,0.0383,0.0085,0.0,0.0,0.0,0.3234,0.3915,0.6085,,,,,,4,3
University of California-Merced,0.0894,0.0444,0.5551,0.1902,0.0009,0.0058,0.0305,0.0784,0.0053,0.4804,0.5196,,,,,,4,1
Remington College-North Houston Campus,0.1054,0.4755,0.3799,0.0098,0.0,0.0,0.027,0.0,0.0025,0.1127,0.8873,,,,,,3,2
Paul Mitchell the School-Orlando,0.0304,0.013,0.013,0.0,0.0,0.0,0.0043,0.0,0.9391,0.1957,0.8043,,,,,,1,3
Pima Medical Institute-Las Vegas,0.2758,0.1074,0.3537,0.1316,0.0042,0.0084,0.1011,0.0,0.0179,0.2284,0.7716,,,,,,2,3
Remington College-Nashville Campus,0.4218,0.4291,0.0873,0.0218,0.0,0.0036,0.0291,0.0036,0.0036,0.2436,0.7564,,,,,,2,2
Central Methodist University-College of Graduate and Extended Studies,0.8684,0.0543,0.0307,0.0066,0.0038,0.0005,0.0126,0.0027,0.0203,0.2155,0.7845,,,,,,4,2
North-West College-Riverside,0.1839,0.05,0.6982,0.0357,0.0036,0.0054,0.0232,0.0,0.0,0.1357,0.8643,,,,,,1,3
Altierus Career College-Bissonnet,0.0796,0.4004,0.4513,0.042,0.0022,0.0,0.0199,0.0,0.0044,0.3717,0.6283,,,,,,1,2
Colegio Tecnico de Electricidad Galloza,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,1,3
Arthur's Beauty College,0.75,0.125,0.0938,0.0,0.0,0.0,0.0,0.0,0.0313,0.0625,0.9375,,,,,,1,3
Spa Tech Institute-Ipswich,0.8857,0.0,0.0714,0.0286,0.0,0.0,0.0143,0.0,0.0,0.0429,0.9571,,,,,,1,3
Spa Tech Institute-Westboro,0.6556,0.0265,0.245,0.0199,0.0132,0.0,0.0,0.0,0.0397,0.0662,0.9338,,,,,,1,3
Spa Tech Institute-Plymouth,0.7866,0.0488,0.0549,0.0305,0.0183,0.0,0.061,0.0,0.0,0.0305,0.9695,,,,,,1,3
Neumont College of Computer Science,0.6203,0.057,0.135,0.0148,0.0127,0.0042,0.057,0.0,0.0992,0.8608,0.1392,,,,,,3,3
Roseman University of Health Sciences,0.3645,0.0569,0.0702,0.3328,0.0,0.0033,0.112,0.0117,0.0485,0.2676,0.7324,,,,,,4,2
Fortis Institute-Port Saint Lucie,0.3024,0.3885,0.2296,0.0066,0.0,0.0,0.053,0.0,0.0199,0.1766,0.8234,,,,,,2,3
Aviation Institute of Maintenance-Manassas,0.1401,0.3768,0.1643,0.1353,0.0,0.0,0.1787,0.0,0.0048,0.9614,0.0386,,,,,,1,3
Cosmetology School of Arts and Science LLC,0.56,0.0,0.36,0.0,0.0,0.04,0.04,0.0,0.0,0.0,1.0,,,,,,1,3
Universal Technical Institute of Pennsylvania Inc,0.6433,0.1047,0.1621,0.0138,0.003,0.002,0.0484,0.0,0.0227,0.9585,0.0415,,,,,,1,3
Kenneth Shuler School of Cosmetology-Spartanburg,0.5676,0.4054,0.0135,0.0,0.0,0.0,0.0135,0.0,0.0,0.0338,0.9662,,,,,,1,3
Kenneth Shuler School of Cosmetology and Nails-Columbia,0.3521,0.5845,0.0493,0.007,0.0,0.007,0.0,0.0,0.0,0.0352,0.9648,,,,,,1,3
Divine Mercy University,,,,,,,,,,,,,,,,,4,2
Lincoln Technical Institute-Shelton,0.2712,0.2808,0.1863,0.0178,0.0041,0.0014,0.0466,0.0,0.1918,0.3479,0.6521,,,,,,1,3
Northwest Career College,0.1739,0.2696,0.3462,0.0806,0.0111,0.0324,0.0759,0.0,0.0103,0.1605,0.8395,,,,,,2,3
Soma Institute-The National School of Clinical Massage Therapy,0.1846,0.3691,0.2081,0.0067,0.0067,0.0235,0.0604,0.0,0.1409,0.2953,0.7047,,,,,,1,3
American Academy of Acupuncture and Oriental Medicine,,,,,,,,,,,,,,,,,4,3
Arizona School of Acupuncture and Oriental Medicine,,,,,,,,,,,,,,,,,4,3
Ave Maria University,0.6295,0.0467,0.1391,0.0284,0.0037,0.0,0.0,0.0393,0.1134,0.4758,0.5242,,,,,,4,2
CALC Institute of Technology,0.6818,0.2727,0.0091,0.0091,0.0,0.0,0.0273,0.0,0.0,0.1364,0.8636,,,,,,1,3
Cambridge Junior College-Yuba City,0.3571,0.0179,0.4643,0.0714,0.0536,0.0,0.0357,0.0,0.0,0.0179,0.9821,,,,,,1,3
Pinnacle Career Institute-South Kansas City,0.5084,0.2584,0.1657,0.0084,0.0253,0.0028,0.014,0.0,0.0169,0.4298,0.5702,,,,,,2,3
ATA Career Education,0.3772,0.2768,0.1107,0.0104,0.0,0.0,0.0381,0.0,0.1869,0.0727,0.9273,,,,,,2,3
Community Christian College,0.0743,0.6782,0.1782,0.005,0.0,0.0099,0.0545,0.0,0.0,0.8515,0.1485,,,,,,2,2
Culpeper Cosmetology Training Center,0.75,0.0938,0.125,0.0,0.0,0.0313,0.0,0.0,0.0,0.0938,0.9063,,,,,,1,1
Eastern School of Acupuncture and Traditional Medicine,0.3333,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.7778,0.2222,,,,,,4,3
Ecclesia College,0.5756,0.1024,0.2098,0.0098,0.0049,0.0,0.0244,0.0683,0.0049,0.561,0.439,,,,,,3,2
Employment Solutions-College for Technical Education,0.4333,0.5,0.0333,0.0,0.0,0.0,0.0333,0.0,0.0,0.2222,0.7778,,,,,,1,2
Estelle Medical Academy,0.4815,0.0741,0.1667,0.2593,0.0185,0.0,0.0,0.0,0.0,0.2037,0.7963,,,,,,1,3
Evergreen Beauty and Barber College-Everett,0.5275,0.0647,0.1824,0.0784,0.0039,0.002,0.0863,0.0,0.0549,0.0314,0.9686,,,,,,1,3
Paul Mitchell the School-Great Lakes,0.9559,0.0441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.9853,,,,,,1,3
Healthcare Training Institute,0.2,0.625,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.975,,,,,,1,3
John D Rockefeller IV Career Center,0.8462,0.1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.9615,,,,,,1,1
